rep,id,b01,b11,b21,a1,b02,b12,b03,b13,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha21,alpha22,alpha23
1,1,5.43226731818742,-0.0623193417122692,-0.111834022485868,5.39519782417696,7.32530737804716,-0.00874603130873755,3.16385790535935,-0.300966603579452,0.0802197400353221,0.11719990308765,0.767592128864082,0.0978718955478219,-1.62487662534712e-09,-9.60593712776219,0.50779152459589,-0.0732518743337645,3.28244442234999,-0.145492054631409
2,1,5.93283545418728,-0.194477355824426,-0.084085692300488,1.78975772114128,7.3002664618388,0.000919690268131025,2.89778603585119,-0.264440980749327,0.0802197400353221,0.11719990308765,0.767592128864082,0.0978718955478219,-1.62487662534712e-09,-9.60593712776219,0.50779152459589,-0.0732518743337645,3.28244442234999,-0.145492054631409
3,1,4.59522101138391,0.0443502871463088,-0.000346174159995834,2.20976950813447,7.30054571366807,-0.00233570901793358,3.43942437849217,-0.343192120763506,0.0802197400353221,0.11719990308765,0.767592128864082,0.0978718955478219,-1.62487662534712e-09,-9.60593712776219,0.50779152459589,-0.0732518743337645,3.28244442234999,-0.145492054631409
1,2,3.95180566104081,-0.0634409707712008,-0.118502036307793,2.71429311889455,7.36117474043236,-0.00234316754021209,4.45828455467814,-0.0519682559187651,0.0802197400353221,0.11719990308765,0.767592128864082,0.0978718955478219,-1.62487662534712e-09,-9.60593712776219,0.50779152459589,-0.0732518743337645,3.28244442234999,-0.145492054631409
2,2,4.55193110258395,-0.246314137838875,-0.21057827557123,2.14883822187604,7.39482684394738,-0.000831536020734556,4.92955490693729,-0.16795369655089,0.0802197400353221,0.11719990308765,0.767592128864082,0.0978718955478219,-1.62487662534712e-09,-9.60593712776219,0.50779152459589,-0.0732518743337645,3.28244442234999,-0.145492054631409
3,2,4.96084152065353,-0.231693450458204,-0.115145886936476,7.29728555955848,7.35769475550047,0.000324882681524803,4.3266399344806,0.0210347910898162,0.0802197400353221,0.11719990308765,0.767592128864082,0.0978718955478219,-1.62487662534712e-09,-9.60593712776219,0.50779152459589,-0.0732518743337645,3.28244442234999,-0.145492054631409
1,3,4.65394011476951,-0.168205084539253,-0.14530782711215,1.89186135553105,7.3927362584635,0.00230731576444688,4.15499213276819,-0.250133239447707,0.0802197400353221,0.11719990308765,0.767592128864082,0.0978718955478219,-1.62487662534712e-09,-9.60593712776219,0.50779152459589,-0.0732518743337645,3.28244442234999,-0.145492054631409
2,3,5.92300206120393,-0.157732823637281,-0.108570061628619,6.16916895770175,7.4519533255053,0.00748997857206357,4.44839664736468,-0.135937007245323,0.0802197400353221,0.11719990308765,0.767592128864082,0.0978718955478219,-1.62487662534712e-09,-9.60593712776219,0.50779152459589,-0.0732518743337645,3.28244442234999,-0.145492054631409
3,3,4.91613207036132,-0.282968605696174,-0.234707755434365,7.72215175686787,7.42967464752878,0.00590260232529677,4.93654140315419,0.0287919471130815,0.0802197400353221,0.11719990308765,0.767592128864082,0.0978718955478219,-1.62487662534712e-09,-9.60593712776219,0.50779152459589,-0.0732518743337645,3.28244442234999,-0.145492054631409
1,4,3.34837085140883,-0.126922223642789,-0.218551674830512,9.47217790566135,7.41135638376997,0.00252930563375971,4.70175194069068,-0.440668855394335,0.0802197400353221,0.11719990308765,0.767592128864082,0.0978718955478219,-1.62487662534712e-09,-9.60593712776219,0.50779152459589,-0.0732518743337645,3.28244442234999,-0.145492054631409
