rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26
1,1,-2.40059362682097,-0.11106799272765,-0.0119066243501709,-0.527524202085899,-0.0577447081196025,-0.0131392175113932,-0.513347817021814,-0.143367260752031,-2.46437939378455,-0.0419484692330597,-0.307136199801296,-0.0849134561020035,-1.17839925027284,-0.136821934041365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-2.27103139361887,-0.163103404305932,0.0889502009491215,-1.02846267282358,0.008908303868707,0.00373382597719539,-1.25059576388635,0.122212847898153,-2.65363764960053,0.0659130447743724,-0.466632879406315,0.0365875076787795,-1.07360827623226,-0.159024429273456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-2.58139521045591,0.0920218190190206,0.08924992482884,-1.03577513547655,0.00245758180629796,-0.00279332802908618,-0.900347744447537,-0.13872807676113,-1.85524105023833,-0.0418258444095763,0.826606237225752,-0.110452916376089,-0.934761204762872,-0.200989666793769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-2.86723975691894,-0.0209355438294512,0.029714661452307,0.981455629674633,-0.00361912297933209,-3.73092642485043e-06,0.378785679309019,-0.151672188675882,0.298655478792294,0.0140342970519211,-0.0577126525095784,-0.0691604472308911,0.394149027252968,0.196273887427428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-2.37503203174318,-0.144868152426616,-0.0435223461839895,0.901432188802563,0.0261325033638027,-0.00287893433624119,-0.209723305623529,-0.126906724306549,0.247754488818877,0.0586274453040113,-0.0541469448679521,-0.0421280412247585,0.969598234433981,-0.043930515252146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-3.1170715494333,-0.0509281193936775,0.0309035336361615,0.438496049961525,0.0473587569591611,-0.00178494246426787,-0.379543916752723,0.0348041762054647,0.735340738192568,0.030079614651259,-0.730784249306445,0.0360161697391998,0.418736514681544,0.124171310394402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2.87903186737294,0.00975836251933457,-0.0299150238308573,1.18840188231296,0.0118059606400562,-0.00313607758585525,-0.0649401971809507,-0.0277264391981539,-0.0909995154083809,-0.0671411323410933,-0.309365988279316,-0.0362051929012346,0.257176662236097,-0.0488018701536231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,4.21141265856881,0.0155344480732658,-0.106045022095924,-0.403171928843642,0.0302301169065506,-0.00398757127474405,0.831383747478788,-0.102884792278183,-0.00866790327086608,-0.0435195543701403,-0.888960087261537,0.0249732584669019,-0.18430749511315,0.0495321787997258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,5.40139136884287,-0.047580312483149,-0.046729571942449,-0.882157630288632,0.0280918822349658,0.000920811457032375,1.1866983714602,-0.197254163694603,-0.233467860425304,0.0403064227287902,-1.39349591645943,0.00790718329490737,-0.256754944194752,-0.0640225651149556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-0.751782039262581,0.0152073459484226,0.0389807563979473,-0.367725250683501,0.00520050828295204,-0.00153878826093513,-1.56019241737452,-0.107559896326785,-0.177578122995924,-0.0263569970160007,-0.445759436725198,-0.0774659604258703,-0.542581922954191,0.0583409305182979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-1.47291623497244,-0.0790777566495836,-0.0654412600142256,0.577021034783838,0.0395523250799803,-0.00387160887964434,-1.42538417361726,-0.142540674934937,-0.0220832667444046,-0.0309474930478512,-1.06405138751965,-0.0411723322256166,-0.202762466748816,0.0255181883002347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-2.86547996082294,0.0650914769644218,0.015618471447419,0.539512466025643,0.0169094140767934,-0.00541988670594322,-1.18528136061437,-0.0776901900871126,-0.518762843228304,0.0543279517063553,-0.703409537664196,-0.0580755339639618,-0.278674035465202,0.00496915405728623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
