parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,211.205020854004,5.84579130679449,2.76782781164819,
b1_pop,-0.0165067923212148,0.0150849263535589,91.3861764297562,
b2_pop,-0.178222582543007,0.0221573670628912,12.4324127429499,
a_pop,133.736828749852,19.6520136949362,14.69454142037,
h1_pop,0.00121020693756445,0.000495514835561697,40.9446368369796,
h2_pop,0.108607839063222,0.0138110612875149,12.7164497578073,
alpha1_pop,-0.000707563389168524,0.00108895039677265,153.901461472208,
alpha2_pop,-0.000209342934051453,0.00030285040587914,144.667125858045,
hcov1_pop,0,,,
beta_hcov1_score4C,0.227820168183924,0.0439962810058637,19.3118464254422,2.2407448385664e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.124968466532011,0.0193202340313262,15.4600873064065,9.91320359133852e-11
omega_b0,89.7321993724808,4.68715214147669,5.22348964391277,
omega_b1,0.0898628104335503,nan,nan,
omega_b2,0.106584579535558,0.0137892195651131,12.9373494976474,
omega_a,0.796038236711864,0.131703735227643,16.5449006283495,
e_b,0.200487403351784,0.00498233290065663,2.48511019513501,
