rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,-1.61839091169316,0.0564014094712849,-0.00865748547997403,1.32657300511415,-0.0753182049406602,-0.0024696419742193,-0.127503538710626,-0.0515214320849046,-0.870408661217839,-0.103185141607033,-0.572385051006071,0.143460707382031,-0.176830574816808,0.00794673734172856,1.67413599126598,8.19775841999646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-1.95087199921522,0.0350272585155698,0.027736181594655,-1.71081259631761,-0.0579460535229144,-0.00289487561952613,0.533041096958383,-0.165371015804538,-1.7820711428043,0.0627518565074729,-0.433256648819872,-0.176466178452379,0.198763659489359,0.0865136357354349,-5.3294880447994,-10.9933609182912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.631320735901454,-0.0184382215782573,-0.0474952735575654,0.419019305588492,-0.0512843424597209,0.00800293006437682,-0.768282796586593,-0.0117156884430734,-0.213218236016452,-0.0368829734534222,-0.88517326373258,-0.00217792887492251,0.404091499083933,0.0854941383123538,70.8286940185483,1.90209140689951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.65270125433015,-0.07616713408475,0.00964605085071399,0.891540134920102,-0.00223731623057688,-0.00128839080717865,0.948666859175826,-0.148844063283619,-0.581805519378596,-0.0622907291817318,0.741832631678066,-0.0529073057833632,1.51047360243829,0.185203789301085,98.4443501109239,1.84418661388106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.337274780752834,0.185495858724721,-0.0941522297538361,-0.893924389470737,0.00904734204807323,-0.00075204075477891,0.499791128560406,-0.139791081803695,0.136965227626446,-0.0466195736967579,0.731222423246494,-0.0582776197468856,1.73002164601654,0.179372068939239,125.03321509497,1.67633179730304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-2.15597199193302,0.182420014530973,-0.00281554678549542,-0.227703178900145,0.0378365921351529,-0.00215687830357443,0.193512694961957,-0.124611623898119,-1.48643701329668,0.0230931605457108,1.08767790709194,-0.0778188986920289,1.3330579306788,0.198750285948002,143.476790760298,0.780406598523135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-0.303440258913041,0.0348767593026903,-0.024465706511181,1.35897521867107,-0.0455779030562775,-0.00977864444679138,0.59333495999553,-0.113288183970492,-3.00496626943655,-0.127936966342702,0.348896554648355,0.0270363330883925,-0.546915272031401,-0.140019363701289,62.8769367525272,0.306111877746183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0.791825778602479,0.0694937574473446,-0.0152108730892452,-0.646232119498366,-0.105878150913378,-0.00111496144443451,-0.22188463775446,-0.0324349571224246,-2.67134763372037,-0.157804244969266,0.379043593896969,0.0796274795716967,0.334013776511993,-0.200528705576314,-5.64142537684933,4.62337204167158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.557685497424722,0.0593151651908174,-0.0787921041933084,1.34746300791379,-0.0770332424371514,-0.00363033442322288,-0.17249814630415,-0.0311011814370634,-3.58992870296856,-0.101120786505306,0.444327383207894,0.0233635560473867,-0.664535456826918,-0.110262409681682,46.1549564152097,-0.592883872093953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.03807144921114,-0.193580303374939,-0.170688959704685,-0.276597112482955,0.0688220066731233,0.000195748618361716,0.0807547348141577,-0.135085571456898,3.64426207272064,-0.0277223520124515,-1.70467391660076,0.0237224365333944,-0.571498673735001,-0.0974303586327008,0.80794899297382,-1.48889703608955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-0.0868243939032718,-0.303527988151929,0.0668130238274055,1.0162168939409,0.0865004498211492,0.00564936459525632,1.1399145211006,-0.297324488793618,4.40734192155857,0.0844081085602049,-1.1787815561945,0.0306803262877334,0.184683690724797,0.118958889114332,46.5831098924468,0.504944562391361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-1.16706962403225,0.055296106301037,-0.0734776677851853,0.15881720666503,-0.0292264295390599,0.000933315769726099,-0.803034582423727,0.0255377775053498,4.40314354437415,0.159298707142242,-0.382565314643832,-0.0313685886459998,-1.44925964347373,-0.15571311161812,-51.4607099277457,3.42809723139142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-3.61848580808977,-0.0672131340692502,-0.00374983214141197,0.00182525792361754,0.00748664542878519,-0.000429952490049331,1.17167323909007,0.106005619098279,1.05916950067699,0.0899017814902519,1.62982081302912,0.135315852730802,0.962711031051448,0.0996598775862913,8.00289028809794,1.60801825583483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
