b0_pop,1,-0.87446,0.83579,0.84,-0.018325,-0.17883,nan,0.050173,0.016639,-0.40252,-0.30201,0.86498,-0.80852,-0.67355,-0.86924
b1_pop,-0.87446,1,-0.86602,-0.97075,-0.026794,0.3207,nan,0.050579,0.028088,0.39611,0.47025,-0.98643,0.84828,0.82785,0.70545
b2_pop,0.83579,-0.86602,1,0.8842,-0.043265,-0.17048,nan,0.11494,0.042266,-0.44413,-0.34281,0.82747,-0.94055,-0.73448,-0.686
a_pop,0.84,-0.97075,0.8842,1,0.0040772,-0.26869,nan,0.0056118,-0.0049837,-0.41504,-0.53342,0.93983,-0.85993,-0.91476,-0.69487
h1_pop,-0.018325,-0.026794,-0.043265,0.0040772,1,-0.30733,nan,-0.43466,-0.94279,0.2111,0.029286,0.026684,0.067548,-0.017779,0.033955
h2_pop,-0.17883,0.3207,-0.17048,-0.26869,-0.30733,1,nan,0.70753,0.30435,-0.64024,0.08864,-0.31591,0.12354,0.24828,0.087338
alpha1_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
alpha2_pop,0.050173,0.050579,0.11494,0.0056118,-0.43466,0.70753,nan,1,0.43131,-0.50348,-0.081009,-0.058254,-0.16861,0.024017,-0.084397
beta_hcov1_score4C,0.016639,0.028088,0.042266,-0.0049837,-0.94279,0.30435,nan,0.43131,1,-0.20807,-0.02933,-0.028908,-0.066173,0.017881,-0.032431
beta_hcov2_score4C,-0.40252,0.39611,-0.44413,-0.41504,0.2111,-0.64024,nan,-0.50348,-0.20807,1,0.22071,-0.3816,0.45779,0.3298,0.35368
omega_b0,-0.30201,0.47025,-0.34281,-0.53342,0.029286,0.08864,nan,-0.081009,-0.02933,0.22071,1,-0.44967,0.34971,0.56623,0.17938
omega_b1,0.86498,-0.98643,0.82747,0.93983,0.026684,-0.31591,nan,-0.058254,-0.028908,-0.3816,-0.44967,1,-0.81617,-0.78313,-0.69443
omega_b2,-0.80852,0.84828,-0.94055,-0.85993,0.067548,0.12354,nan,-0.16861,-0.066173,0.45779,0.34971,-0.81617,1,0.71408,0.66777
omega_a,-0.67355,0.82785,-0.73448,-0.91476,-0.017779,0.24828,nan,0.024017,0.017881,0.3298,0.56623,-0.78313,0.71408,1,0.56349
e_b,-0.86924,0.70545,-0.686,-0.69487,0.033955,0.087338,nan,-0.084397,-0.032431,0.35368,0.17938,-0.69443,0.66777,0.56349,1
