id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha21_mean,alpha22_mean,alpha23_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha21_mode,alpha22_mode,alpha23_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha21_sd,alpha22_sd,alpha23_sd
15,4.19973,-0.107647,-0.168791,6.28662,7.38877,-0.000457553,4.50471,-0.160651,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,3.76858,-0.101565,-0.181123,8.42686,7.38922,-0.000518176,4.64194,-0.179901,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,3.14336,-0.0732473,-0.174447,7.5835,7.38852,-0.000369127,4.50855,-0.157824,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.42448,0.082812,0.0549204,6.86209,0.0225304,0.00373784,0.407744,0.078091,0,0,0,0,0,0,0,0,0,0
16,6.41159,-0.154959,-0.149388,7.54154,7.39457,0.00373735,4.15397,-0.177356,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,6.37149,-0.149409,-0.152806,7.23779,7.39033,0.00378855,4.04955,-0.17993,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,6.12749,-0.144757,-0.149947,4.99017,7.39285,0.0036356,4.14977,-0.161674,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.09583,0.104852,0.0600626,7.96218,0.0256093,0.00514142,0.497302,0.139229,0,0,0,0,0,0,0,0,0,0
17,5.66793,-0.175093,-0.158371,4.50105,7.39169,0.00792039,4.17536,-0.0833708,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,5.42501,-0.158262,-0.160769,5.19952,7.38221,0.00854422,4.28083,-0.0871661,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,5.49273,-0.145181,-0.149961,4.99103,7.38701,0.00819757,4.15188,-0.0812541,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,0.588274,0.0816783,0.0545115,3.91464,0.0193481,0.00111593,0.309198,0.0176926,0,0,0,0,0,0,0,0,0,0
18,2.97208,-0.196107,-0.0460888,6.18345,7.34005,0.00155683,2.84672,0.178133,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,2.96157,-0.194335,-0.0460178,6.18031,7.34471,0.00100701,2.87148,0.170891,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,3.03523,-0.160088,-0.0596128,8.92781,7.34664,0.000954114,2.97374,0.162382,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,0.567124,0.0151209,0.00687471,0.412921,0.0181785,0.00160962,0.356968,0.0298927,0,0,0,0,0,0,0,0,0,0
19,7.07152,-0.123391,-0.159369,8.13888,7.38769,0.00258077,4.97392,-0.0890429,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,6.99199,-0.119391,-0.160867,7.90404,7.38773,0.00298097,4.98536,-0.113197,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,6.66737,-0.123259,-0.156498,5.13397,7.38871,0.00280905,5.02941,-0.0998396,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.17001,0.100339,0.0562747,8.62665,0.0291269,0.00500777,0.563636,0.14581,0,0,0,0,0,0,0,0,0,0
20,3.40972,-0.141327,-0.156467,6.82503,7.41949,0.00364292,4.39978,-0.147667,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,3.53955,-0.148215,-0.149194,6.77557,7.4195,0.00361647,4.35173,-0.124483,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,2.79682,-0.138544,-0.152046,4.99411,7.41979,0.00305046,4.40204,-0.150811,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.0752,0.0981089,0.0595457,6.29401,0.0317992,0.00509726,0.538039,0.14739,0,0,0,0,0,0,0,0,0,0
21,3.49042,-0.149297,-0.159943,5.11457,7.39177,0.0021404,4.12027,-0.218964,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,3.50135,-0.157706,-0.165885,4.9392,7.39061,0.00266261,4.09539,-0.215376,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,3.04042,-0.127873,-0.156181,5.08932,7.39245,0.00185033,4.11211,-0.215285,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,0.810311,0.0891562,0.0564042,3.76538,0.0233113,0.00416696,0.43033,0.132573,0,0,0,0,0,0,0,0,0,0
22,5.01664,-0.00280129,-0.141528,9.86905,7.35687,-0.000521423,4.80968,-0.267288,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,4.85967,-0.000264209,-0.153231,8.95202,7.35886,-0.000561181,4.71089,-0.260169,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,4.1926,0.00392803,-0.149876,7.42544,7.35375,-0.000268724,4.82989,-0.269261,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.11861,0.0223508,0.0494817,4.96859,0.0241151,0.00129964,0.268098,0.0172241,0,0,0,0,0,0,0,0,0,0
23,6.41357,-0.121444,-0.155176,7.15787,7.39966,0.00327084,3.85051,-0.0917867,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,6.56006,-0.131753,-0.159896,8.11815,7.40521,0.00295388,3.78206,-0.0914671,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,6.02269,-0.124996,-0.155769,5.10414,7.40261,0.00294322,3.83644,-0.0956546,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.36466,0.116946,0.0658135,9.36834,0.0319661,0.00513952,0.493864,0.144369,0,0,0,0,0,0,0,0,0,0
24,4.75761,-0.152454,-0.150258,6.47001,7.38876,0.00320163,3.12841,-0.157407,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,4.59236,-0.149397,-0.150891,6.68368,7.39337,0.00353238,3.13252,-0.16781,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,4.21535,-0.142377,-0.150752,4.9877,7.38831,0.00311959,3.19489,-0.154843,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.03854,0.103036,0.0620355,6.38293,0.027169,0.00543774,0.503306,0.156079,0,0,0,0,0,0,0,0,0,0
25,6.30593,-0.156535,-0.161854,5.35028,7.38282,-0.00019949,4.44941,-0.144628,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,6.35198,-0.169011,-0.15509,4.79428,7.38606,-0.00100267,4.43215,-0.141162,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,6.05816,-0.151616,-0.147904,5.02316,7.3829,-0.000392347,4.4492,-0.143614,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,0.746989,0.0821985,0.0596958,4.03382,0.021191,0.00329538,0.437288,0.0937974,0,0,0,0,0,0,0,0,0,0
26,5.85392,-0.199251,-0.133161,6.5117,7.45477,0.00301069,4.37085,-0.227951,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,5.75585,-0.191016,-0.13134,5.86119,7.45353,0.00407874,4.3685,-0.218788,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,5.52582,-0.204062,-0.125971,7.28588,7.45435,0.00335767,4.34963,-0.220286,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,0.88005,0.0796183,0.0578472,4.00749,0.025176,0.00534933,0.418784,0.125927,0,0,0,0,0,0,0,0,0,0
27,7.11466,-0.0896826,-0.185131,8.3224,7.41786,0.00201728,4.52507,-0.10687,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,6.81725,-0.0764723,-0.181834,10.2732,7.42219,0.00230212,4.5494,-0.114554,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,6.09458,-0.0637906,-0.185971,10.2359,7.41585,0.00257963,4.54636,-0.108646,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.26179,0.0652315,0.0558727,10.0346,0.019945,0.00400614,0.410627,0.0981698,0,0,0,0,0,0,0,0,0,0
28,3.96699,-0.16228,-0.162567,5.6014,7.40594,0.0064641,5.30553,-0.328027,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,3.62556,-0.147694,-0.183997,5.15236,7.40452,0.00651227,5.39919,-0.340085,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,3.59681,-0.133666,-0.159925,5.11101,7.40376,0.00659686,5.29025,-0.326812,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,0.651362,0.0747286,0.059512,4.04858,0.0204492,0.00214228,0.275808,0.0268873,0,0,0,0,0,0,0,0,0,0
29,4.26091,-0.129688,-0.160087,5.53546,7.36768,0.0040039,5.19174,-0.137186,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,4.41722,-0.146191,-0.159694,5.36046,7.36924,0.00357927,5.24916,-0.153679,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,3.94194,-0.125905,-0.159201,5.16664,7.36843,0.00343805,5.22112,-0.147621,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.00488,0.0917773,0.0641531,4.97247,0.0239979,0.00459118,0.394572,0.11846,0,0,0,0,0,0,0,0,0,0
30,6.24949,-0.14753,-0.150685,6.93531,7.42364,0.00314193,4.79823,-0.163315,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,6.30199,-0.149917,-0.146102,6.59782,7.42302,0.00368493,4.74808,-0.159991,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,5.95635,-0.141523,-0.15105,4.98805,7.4243,0.00314248,4.79426,-0.157925,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.0529,0.102056,0.0621616,5.5793,0.0291999,0.00492703,0.586374,0.15166,0,0,0,0,0,0,0,0,0,0
31,6.37383,-0.180481,-0.159982,4.76072,7.37486,0.0077206,3.91811,-0.162499,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,6.33776,-0.169737,-0.163707,5.44115,7.37647,0.00753843,3.90666,-0.162458,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,6.21568,-0.142989,-0.150136,4.98728,7.37443,0.00774016,3.92519,-0.162442,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,0.618688,0.0798466,0.0495425,4.35886,0.0171664,0.00117924,0.295853,0.0176473,0,0,0,0,0,0,0,0,0,0
32,6.86469,-0.114879,-0.161403,6.34893,7.42836,0.00341117,3.64972,-0.221059,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,6.95848,-0.118453,-0.170133,5.85671,7.42949,0.00303893,3.69208,-0.236357,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,6.47011,-0.106558,-0.162064,5.54737,7.42565,0.0031802,3.66494,-0.228892,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.17188,0.0861737,0.0596252,5.11915,0.0256544,0.00500719,0.451183,0.122775,0,0,0,0,0,0,0,0,0,0
33,5.03233,-0.159153,-0.147729,7.07696,7.42337,0.00311171,4.91973,-0.172881,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,4.99365,-0.168153,-0.153654,7.32661,7.42312,0.00291577,4.90323,-0.192339,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,4.58965,-0.14488,-0.149905,4.99043,7.4241,0.00244373,4.95842,-0.162386,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.02631,0.10497,0.0613753,6.64654,0.0260954,0.00489352,0.512218,0.145363,0,0,0,0,0,0,0,0,0,0
34,-1.42022,-0.227257,-0.119128,8.69644,7.41118,0.00316466,4.47736,-0.137835,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,-1.46389,-0.237935,-0.123494,8.14952,7.41125,0.00357754,4.53829,-0.200943,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,-1.17531,-0.216073,-0.119615,8.76032,7.41218,0.00304054,4.48461,-0.144807,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,0.392998,0.067404,0.0551668,7.07194,0.0264673,0.00554075,0.457399,0.151336,0,0,0,0,0,0,0,0,0,0
35,4.0543,-0.105757,-0.204151,9.31683,7.3722,0.00536053,3.52248,-0.20994,0.0278898,0.128562,0.719822,0.127514,0.190773,-12.0268,0.814887,-0.0878747,-0.000561287,-0.201931,4.38828,-0.113193,-0.195097,10.5641,7.37639,0.00503237,3.66026,-0.222073,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,2.75242,-0.093501,-0.203177,13.2395,7.37427,0.00523575,3.55225,-0.211132,0.027477,0.127716,0.71969,0.127692,0.190802,-12.0867,0.821663,-0.0870615,-0.000577099,-0.202144,1.23394,0.0570669,0.0527523,10.8645,0.0203619,0.00177622,0.341731,0.0325089,0,0,0,0,0,0,0,0,0,0
