id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd
11,-2.73372,0.0299326,-0.00842801,0.0793726,0.0131266,0.000561114,1.06018,0.056456,0,0,0,0,0,0,0,0,0,0,-2.58192,0.0167332,-0.00130322,0.0927036,0.0095422,7.60226e-05,1.05504,0.0434137,0,0,0,0,0,0,0,0,0,0,-3.86316,0.0129088,-0.00330516,0.024204,0.0128777,-3.32457e-05,1.05544,0.0567482,0,0,0,0,0,0,0,0,0,0,1.64783,0.108378,0.0630037,0.744738,0.0302662,0.00492311,0.549314,0.141829,0,0,0,0,0,0,0,0,0,0
12,-1.79793,-0.0294138,0.106245,0.310693,-0.00884467,-0.00194275,0.417516,-0.120205,0,0,0,0,0,0,0,0,0,0,-2.40342,-0.0166248,0.105699,0.00984574,-0.010448,-0.00171537,0.481583,-0.132581,0,0,0,0,0,0,0,0,0,0,-2.18009,0.0109006,0.0989112,0.408408,-0.0101405,-0.00178143,0.351611,-0.112882,0,0,0,0,0,0,0,0,0,0,0.177549,0.0231938,0.0177108,0.384305,0.0237177,0.00276406,0.315612,0.0377444,0,0,0,0,0,0,0,0,0,0
13,0.312481,0.183016,0.00142875,0.598438,-0.0138328,0.000837085,-0.666726,-0.0122215,0,0,0,0,0,0,0,0,0,0,0.0969413,0.181047,-0.0130894,0.610315,-0.0141855,0.000882702,-0.825678,-0.00191219,0,0,0,0,0,0,0,0,0,0,-0.18633,0.181525,0.00175667,0.616031,-0.017827,0.000995743,-0.76095,-0.00511348,0,0,0,0,0,0,0,0,0,0,1.01759,0.00993864,0.0501656,0.202413,0.015619,0.000974777,0.300818,0.0157256,0,0,0,0,0,0,0,0,0,0
14,0.679926,0.1708,-0.0132522,0.769083,0.0323095,-0.00294475,0.0934748,0.125648,0,0,0,0,0,0,0,0,0,0,0.854707,0.142884,-0.0281874,0.844558,0.0289077,-0.00199818,0.155947,0.109322,0,0,0,0,0,0,0,0,0,0,-0.249094,0.157559,-0.00950393,0.995039,0.0316127,-0.00314997,0.1356,0.124667,0,0,0,0,0,0,0,0,0,0,1.54109,0.0842001,0.0592267,0.704714,0.0242474,0.0049173,0.408657,0.130267,0,0,0,0,0,0,0,0,0,0
15,-0.490033,0.0293338,-0.0156259,-0.0686782,-0.0126099,-0.00343015,0.314149,-0.0162741,0,0,0,0,0,0,0,0,0,0,-0.923988,0.0345282,-0.0282659,0.227027,-0.0121667,-0.00349554,0.446785,-0.0346757,0,0,0,0,0,0,0,0,0,0,-1.54921,0.0628455,-0.0215899,0.415576,-0.0128643,-0.00334649,0.313394,-0.0125987,0,0,0,0,0,0,0,0,0,0,1.42448,0.082812,0.0549204,0.792484,0.0225304,0.00373784,0.407744,0.078091,0,0,0,0,0,0,0,0,0,0
16,1.72183,-0.0179781,0.00377675,0.034507,-0.00680517,0.000764749,-0.036588,-0.0329793,0,0,0,0,0,0,0,0,0,0,1.67892,-0.0133157,5.04189e-05,-0.051998,-0.0110509,0.000811186,-0.145606,-0.0347042,0,0,0,0,0,0,0,0,0,0,1.43492,-0.00866444,0.00290994,-0.00292868,-0.00852976,0.000658239,-0.0453861,-0.0164482,0,0,0,0,0,0,0,0,0,0,1.09583,0.104852,0.0600626,0.899091,0.0256093,0.00514142,0.497302,0.139229,0,0,0,0,0,0,0,0,0,0
17,0.978163,-0.0381121,-0.00520556,-0.338755,-0.00968988,0.00494778,-0.0151971,0.0610058,0,0,0,0,0,0,0,0,0,0,0.73244,-0.0221694,-0.00791221,-0.231332,-0.0191743,0.00556686,0.085671,0.0580593,0,0,0,0,0,0,0,0,0,0,0.800162,-0.00908829,0.00289625,-0.00275555,-0.0143741,0.00522021,-0.0432758,0.0639713,0,0,0,0,0,0,0,0,0,0,0.588274,0.0816783,0.0545115,0.76574,0.0193481,0.00111593,0.309198,0.0176926,0,0,0,0,0,0,0,0,0,0
18,-1.71768,-0.0591265,0.107076,0.208692,-0.0613286,-0.00141577,-1.34384,0.322509,0,0,0,0,0,0,0,0,0,0,-1.731,-0.0582427,0.106839,0.208672,-0.0566682,-0.00197035,-1.32367,0.316117,0,0,0,0,0,0,0,0,0,0,-1.65734,-0.0239957,0.0932441,0.578773,-0.0547423,-0.00202324,-1.22142,0.307608,0,0,0,0,0,0,0,0,0,0,0.567124,0.0151209,0.00687471,0.0682999,0.0181785,0.00160962,0.356968,0.0298927,0,0,0,0,0,0,0,0,0,0
19,2.38176,0.0135892,-0.00620401,0.11727,-0.0136882,-0.00039183,0.783359,0.0553337,0,0,0,0,0,0,0,0,0,0,2.29942,0.0167016,-0.00800984,0.106745,-0.013655,3.61512e-06,0.790202,0.0320282,0,0,0,0,0,0,0,0,0,0,1.9748,0.0128341,-0.00364081,0.0254814,-0.0126683,-0.000168309,0.834254,0.0453859,0,0,0,0,0,0,0,0,0,0,1.17001,0.100339,0.0562747,0.818032,0.0291269,0.00500777,0.563636,0.14581,0,0,0,0,0,0,0,0,0,0
20,-1.28004,-0.00434613,-0.00330215,-0.106362,0.0181075,0.000670323,0.209215,-0.00329049,0,0,0,0,0,0,0,0,0,0,-1.15302,-0.0121226,0.00366327,-0.0254184,0.0181221,0.000639112,0.156574,0.0207424,0,0,0,0,0,0,0,0,0,0,-1.89575,-0.0024514,0.000810743,-0.0021392,0.0184034,7.30984e-05,0.206886,-0.00558507,0,0,0,0,0,0,0,0,0,0,1.0752,0.0981089,0.0595457,0.81913,0.0317992,0.00509726,0.538039,0.14739,0,0,0,0,0,0,0,0,0,0
21,-1.19934,-0.0123167,-0.00677823,-0.274642,-0.00960533,-0.000832204,-0.0702941,-0.0745873,0,0,0,0,0,0,0,0,0,0,-1.19122,-0.021613,-0.0130284,-0.262012,-0.0107745,-0.000314745,-0.0997655,-0.0701507,0,0,0,0,0,0,0,0,0,0,-1.65215,0.00821945,-0.00332425,0.0167449,-0.00893342,-0.00112703,-0.0830482,-0.0700595,0,0,0,0,0,0,0,0,0,0,0.810311,0.0891562,0.0564042,0.709872,0.0233113,0.00416696,0.43033,0.132573,0,0,0,0,0,0,0,0,0,0
22,0.326875,0.134179,0.0116376,0.480417,-0.0445133,-0.00349402,0.619123,-0.122912,0,0,0,0,0,0,0,0,0,0,0.167103,0.135829,-0.00037435,0.435507,-0.0425222,-0.00353854,0.515732,-0.114944,0,0,0,0,0,0,0,0,0,0,-0.499973,0.140021,0.00298079,0.394513,-0.0476341,-0.00324608,0.634737,-0.124036,0,0,0,0,0,0,0,0,0,0,1.11861,0.0223508,0.0494817,0.546723,0.0241151,0.00129964,0.268098,0.0172241,0,0,0,0,0,0,0,0,0,0
23,1.7238,0.0155366,-0.00201103,0.00185976,-0.00172242,0.000298234,-0.34005,0.0525899,0,0,0,0,0,0,0,0,0,0,1.86749,0.00433961,-0.00703926,0.0447923,0.00382447,-2.34766e-05,-0.413092,0.0537584,0,0,0,0,0,0,0,0,0,0,1.33012,0.0110971,-0.00291205,0.0196536,0.00122864,-3.41369e-05,-0.358721,0.0495709,0,0,0,0,0,0,0,0,0,0,1.36466,0.116946,0.0658135,0.926301,0.0319661,0.00513952,0.493864,0.144369,0,0,0,0,0,0,0,0,0,0
24,0.0678479,-0.015473,0.00290722,-0.0711394,-0.0126168,0.000229025,-1.06215,-0.01303,0,0,0,0,0,0,0,0,0,0,-0.100211,-0.0133046,0.00196556,-0.0893216,-0.0080132,0.000555019,-1.06263,-0.0225846,0,0,0,0,0,0,0,0,0,0,-0.477224,-0.00628377,0.00210474,-0.00342309,-0.0130681,0.000142228,-1.00027,-0.00961747,0,0,0,0,0,0,0,0,0,0,1.03854,0.103036,0.0620355,0.874693,0.027169,0.00543774,0.503306,0.156079,0,0,0,0,0,0,0,0,0,0
25,1.61617,-0.019554,-0.00868868,-0.318624,-0.0185629,-0.00317209,0.258853,-0.000251878,0,0,0,0,0,0,0,0,0,0,1.65941,-0.0329185,-0.00223286,-0.311054,-0.0153214,-0.00398003,0.236994,0.00406349,0,0,0,0,0,0,0,0,0,0,1.36559,-0.015523,0.00495319,0.00366095,-0.0184787,-0.00336971,0.254039,0.00161113,0,0,0,0,0,0,0,0,0,0,0.746989,0.0821985,0.0596958,0.737464,0.021191,0.00329538,0.437288,0.0937974,0,0,0,0,0,0,0,0,0,0
26,1.16416,-0.06227,0.0200041,-0.0123207,0.0533908,3.80926e-05,0.180287,-0.0835744,0,0,0,0,0,0,0,0,0,0,1.06328,-0.0549237,0.0215165,-0.0686407,0.0521441,0.00110138,0.173348,-0.0735625,0,0,0,0,0,0,0,0,0,0,0.833252,-0.0679693,0.0268861,0.37554,0.0529653,0.000380314,0.154477,-0.0750608,0,0,0,0,0,0,0,0,0,0,0.88005,0.0796183,0.0578472,0.694724,0.025176,0.00534933,0.418784,0.125927,0,0,0,0,0,0,0,0,0,0
27,2.42489,0.047298,-0.0319658,0.231531,0.0164844,-0.000955323,0.33451,0.0375064,0,0,0,0,0,0,0,0,0,0,2.12468,0.0596205,-0.0289775,0.326023,0.0208109,-0.000675238,0.354243,0.0306711,0,0,0,0,0,0,0,0,0,0,1.40201,0.0723022,-0.033114,0.7155,0.0144703,-0.000397732,0.351205,0.0365795,0,0,0,0,0,0,0,0,0,0,1.26179,0.0652315,0.0558727,0.910175,0.019945,0.00400614,0.410627,0.0981698,0,0,0,0,0,0,0,0,0,0
28,-0.722768,-0.0252991,-0.00940192,-0.246605,0.00456117,0.0034915,1.11497,-0.183651,0,0,0,0,0,0,0,0,0,0,-1.06701,-0.011601,-0.0311406,-0.267536,0.0031374,0.00353491,1.20404,-0.19486,0,0,0,0,0,0,0,0,0,0,-1.09576,0.00242654,-0.00706787,0.0209984,0.00237435,0.0036195,1.09509,-0.181587,0,0,0,0,0,0,0,0,0,0,0.651362,0.0747286,0.059512,0.808693,0.0204492,0.00214228,0.275808,0.0268873,0,0,0,0,0,0,0,0,0,0
29,-0.428849,0.00729223,-0.00692169,-0.18701,-0.0336968,0.0010313,1.00118,0.00719096,0,0,0,0,0,0,0,0,0,0,-0.275351,-0.0100978,-0.00683741,-0.257916,-0.0321428,0.000601911,1.054,-0.00845313,0,0,0,0,0,0,0,0,0,0,-0.750629,0.0101873,-0.00634428,0.0318236,-0.0329526,0.000460695,1.02596,-0.00239586,0,0,0,0,0,0,0,0,0,0,1.00488,0.0917773,0.0641531,0.813138,0.0239979,0.00459118,0.394572,0.11846,0,0,0,0,0,0,0,0,0,0
30,1.55972,-0.0105495,0.00248045,-0.0232183,0.02226,0.000169326,0.607669,-0.0189388,0,0,0,0,0,0,0,0,0,0,1.60942,-0.0138244,0.00675457,-0.0492062,0.0216366,0.000707568,0.552924,-0.0147658,0,0,0,0,0,0,0,0,0,0,1.26378,-0.00543065,0.00180681,-0.00335337,0.0229204,0.000165119,0.599108,-0.0126993,0,0,0,0,0,0,0,0,0,0,1.0529,0.102056,0.0621616,0.832846,0.0291999,0.00492703,0.586374,0.15166,0,0,0,0,0,0,0,0,0,0
31,1.68407,-0.0435005,-0.00681692,-0.390205,-0.0265154,0.004748,-0.272453,-0.0181221,0,0,0,0,0,0,0,0,0,0,1.64518,-0.0336442,-0.0108505,-0.157599,-0.0249136,0.00456107,-0.288496,-0.0172324,0,0,0,0,0,0,0,0,0,0,1.52311,-0.00689625,0.00272127,-0.00350708,-0.0269484,0.0047628,-0.269966,-0.0172164,0,0,0,0,0,0,0,0,0,0,0.618688,0.0798466,0.0495425,0.683066,0.0171664,0.00117924,0.295853,0.0176473,0,0,0,0,0,0,0,0,0,0
32,2.17492,0.022102,-0.00823789,-0.0776075,0.0269821,0.00043857,-0.540844,-0.0766821,0,0,0,0,0,0,0,0,0,0,2.26591,0.01764,-0.0172766,-0.172334,0.0281063,6.15674e-05,-0.503074,-0.0911319,0,0,0,0,0,0,0,0,0,0,1.77754,0.0295343,-0.00920747,0.102925,0.0242654,0.000202845,-0.530219,-0.0836667,0,0,0,0,0,0,0,0,0,0,1.17188,0.0861737,0.0596252,0.824206,0.0256544,0.00500719,0.451183,0.122775,0,0,0,0,0,0,0,0,0,0
33,0.342563,-0.0221729,0.00543634,-0.00160114,0.0219863,0.000139106,0.729174,-0.028504,0,0,0,0,0,0,0,0,0,0,0.301076,-0.0320605,-0.000796873,0.0450425,0.0217431,-6.15877e-05,0.708073,-0.0471136,0,0,0,0,0,0,0,0,0,0,-0.102916,-0.0087873,0.00295164,-0.00287642,0.0227225,-0.000533627,0.763261,-0.0171603,0,0,0,0,0,0,0,0,0,0,1.02631,0.10497,0.0613753,0.83868,0.0260954,0.00489352,0.512218,0.145363,0,0,0,0,0,0,0,0,0,0
34,-6.10999,-0.0902766,0.0340368,0.320311,0.00980122,0.00019206,0.286796,0.00654172,0,0,0,0,0,0,0,0,0,0,-6.15646,-0.101842,0.0293625,0.229516,0.0098667,0.000600176,0.343137,-0.0557172,0,0,0,0,0,0,0,0,0,0,-5.86788,-0.07998,0.0332416,0.559834,0.0108011,6.31823e-05,0.289457,0.000418729,0,0,0,0,0,0,0,0,0,0,0.392998,0.067404,0.0551668,0.701328,0.0264673,0.00554075,0.457399,0.151336,0,0,0,0,0,0,0,0,0,0
35,-0.635463,0.0312236,-0.0509858,0.347786,-0.0291835,0.00238793,-0.668078,-0.0655631,0,0,0,0,0,0,0,0,0,0,-0.304295,0.0228994,-0.0422405,0.196953,-0.0249916,0.00205501,-0.5349,-0.0768479,0,0,0,0,0,0,0,0,0,0,-1.94015,0.0425918,-0.05032,0.97281,-0.0271073,0.00225839,-0.642907,-0.065907,0,0,0,0,0,0,0,0,0,0,1.23394,0.0570669,0.0527523,1.1336,0.0203619,0.00177622,0.341731,0.0325089,0,0,0,0,0,0,0,0,0,0
36,0.125612,-0.0432823,0.00693615,-0.308359,0.050888,0.00216182,-0.526045,-0.000766482,0,0,0,0,0,0,0,0,0,0,0.261969,-0.0666207,0.00506513,-0.157091,0.0548477,0.00153594,-0.547773,-0.00430441,0,0,0,0,0,0,0,0,0,0,0.0532757,-0.0454904,0.0157389,0.13456,0.052821,0.00193427,-0.508408,-0.00931723,0,0,0,0,0,0,0,0,0,0,0.815645,0.0889398,0.0584766,0.765932,0.0217626,0.00375653,0.440712,0.0802889,0,0,0,0,0,0,0,0,0,0
37,1.23239,0.0511541,-0.0164207,-0.0157535,0.00530551,-0.00207612,-1.18734,0.0121738,0,0,0,0,0,0,0,0,0,0,1.40432,0.0599276,-0.0205883,-0.172219,0.0088771,-0.00339973,-1.16564,0.0105943,0,0,0,0,0,0,0,0,0,0,0.44498,0.081874,-0.0095505,0.359968,0.00579604,-0.00247533,-1.15621,0.00518973,0,0,0,0,0,0,0,0,0,0,1.24472,0.0908377,0.0631459,0.676366,0.0226407,0.00433401,0.374798,0.077094,0,0,0,0,0,0,0,0,0,0
38,-0.429275,0.0068555,-0.0269855,-0.154964,-0.0222539,0.000803903,-1.33742,-0.136985,0,0,0,0,0,0,0,0,0,0,-0.635241,0.00389156,-0.0388992,-0.102838,-0.0217711,0.000796061,-1.28066,-0.146576,0,0,0,0,0,0,0,0,0,0,-1.64645,0.0344309,-0.0395008,0.534089,-0.0207435,0.000625166,-1.30554,-0.142973,0,0,0,0,0,0,0,0,0,0,0.997641,0.0784115,0.0508568,0.687755,0.0189784,0.00230455,0.402924,0.053221,0,0,0,0,0,0,0,0,0,0
39,1.86298,-0.0247638,-0.011845,-0.168801,-0.01883,0.00202669,0.722088,-0.300333,0,0,0,0,0,0,0,0,0,0,1.83839,-0.0155712,-0.00751457,-0.297318,-0.0251514,0.0023859,0.787758,-0.303945,0,0,0,0,0,0,0,0,0,0,1.80243,-0.00351874,0.00235869,-0.00383549,-0.0216552,0.00214411,0.694545,-0.297957,0,0,0,0,0,0,0,0,0,0,0.602784,0.0796641,0.0536559,0.797919,0.0185333,0.00111699,0.318002,0.0179907,0,0,0,0,0,0,0,0,0,0
40,-2.05482,-0.0567978,-0.00710475,-0.352444,-0.0474521,-0.0113862,-0.257915,-0.131886,0,0,0,0,0,0,0,0,0,0,-2.01792,-0.0381862,0.00975033,-0.252779,-0.0499037,-0.0113236,-0.157283,-0.13704,0,0,0,0,0,0,0,0,0,0,-2.18282,-0.0204222,0.00903164,0.0193999,-0.0435742,-0.0118075,-0.227963,-0.133698,0,0,0,0,0,0,0,0,0,0,0.461095,0.0650571,0.0584883,0.686697,0.0214383,0.00202474,0.29126,0.0286607,0,0,0,0,0,0,0,0,0,0
41,1.00779,-0.0307962,-0.00483998,-0.375206,-0.0483939,-0.0102069,1.19563,-0.0117374,0,0,0,0,0,0,0,0,0,0,1.13753,-0.0434219,0.00270666,-0.261487,-0.0483187,-0.010287,1.27501,-0.0143275,0,0,0,0,0,0,0,0,0,0,0.87681,-0.00182922,0.00342698,-0.00459428,-0.0490945,-0.0101485,1.2147,-0.0125735,0,0,0,0,0,0,0,0,0,0,0.616066,0.0963909,0.064549,0.723644,0.01701,0.00105408,0.326068,0.0196875,0,0,0,0,0,0,0,0,0,0
42,1.10012,-0.000562794,-0.0112562,-0.321649,0.0485296,0.00686191,0.234131,-0.0670962,0,0,0,0,0,0,0,0,0,0,1.02686,0.00694624,-0.0107965,-0.312266,0.0534805,0.00665448,0.184196,-0.0615038,0,0,0,0,0,0,0,0,0,0,0.684135,0.0243785,-0.00420253,0.0534344,0.0491926,0.00688359,0.195142,-0.0621358,0,0,0,0,0,0,0,0,0,0,0.896693,0.0844311,0.0544333,0.746183,0.0203914,0.00346696,0.42694,0.0838901,0,0,0,0,0,0,0,0,0,0
43,-0.5061,-0.00924417,0.000912158,-0.335569,0.0181485,-0.00132692,0.0766277,0.0119498,0,0,0,0,0,0,0,0,0,0,-0.457895,-0.0184497,0.00848267,-0.279026,0.015563,-0.000557777,0.126508,-4.05258e-05,0,0,0,0,0,0,0,0,0,0,-0.916331,-0.000256719,-0.000860882,0.0013233,0.0174994,-0.0014864,0.102036,0.00705267,0,0,0,0,0,0,0,0,0,0,0.829274,0.0846316,0.0637892,0.880867,0.0247203,0.00513658,0.421904,0.124749,0,0,0,0,0,0,0,0,0,0
44,0.0516577,-0.0147602,-0.00186961,-0.340607,-0.03731,-0.00366068,-0.703981,-0.325517,0,0,0,0,0,0,0,0,0,0,0.151608,-0.0309655,-0.00329605,-0.471932,-0.0368474,-0.00374263,-0.743369,-0.322763,0,0,0,0,0,0,0,0,0,0,-0.205839,-0.00123176,0.000394795,-0.00119449,-0.0386336,-0.00371024,-0.715041,-0.323249,0,0,0,0,0,0,0,0,0,0,0.693028,0.0761955,0.0557507,0.769572,0.0236808,0.00365765,0.389568,0.0651974,0,0,0,0,0,0,0,0,0,0
45,1.98714,-0.0122689,0.0036724,-0.072203,-0.0181042,0.000398295,-0.355627,-0.0200913,0,0,0,0,0,0,0,0,0,0,1.93664,-0.00325609,0.00517675,0.0666563,-0.0186753,0.000204718,-0.254734,-0.0222886,0,0,0,0,0,0,0,0,0,0,1.73705,-0.00771503,0.00258624,-0.00324545,-0.021763,0.000178782,-0.316716,-0.0150462,0,0,0,0,0,0,0,0,0,0,0.971197,0.0996071,0.0619084,0.915695,0.0282961,0.00492999,0.548557,0.157957,0,0,0,0,0,0,0,0,0,0
