b0_pop,0.098135,-0.0092411,-1.391e-06,-6.8049e-05,0.00017992,7.3707e-05,2.8903e-05,-1.5199e-05,nan,-0.00045777,-0.00030164
b1_pop,-0.0092411,0.016593,1.4433e-06,1.7645e-05,-0.00017133,2.6643e-06,-2.5238e-05,6.3984e-05,nan,0.0017076,-2.3403e-06
h1_pop,-1.391e-06,1.4433e-06,1.9694e-07,-1.6482e-08,-1.9913e-07,4.8819e-08,-1.7919e-05,1.3434e-10,nan,-2.0156e-07,4.6151e-09
h2_pop,-6.8049e-05,1.7645e-05,-1.6482e-08,0.00023446,5.484e-06,-2.0301e-05,-5.9172e-07,-0.00024948,nan,1.7112e-06,6.3002e-07
alpha1_pop,0.00017992,-0.00017133,-1.9913e-07,5.484e-06,6.6246e-05,-1.2408e-05,-3.7462e-06,4.2255e-07,nan,5.6936e-05,-5.4121e-07
alpha2_pop,7.3707e-05,2.6643e-06,4.8819e-08,-2.0301e-05,-1.2408e-05,4.5514e-05,3.8684e-07,2.6921e-06,nan,3.7587e-05,-2.2803e-06
beta_hcov1_score4C,2.8903e-05,-2.5238e-05,-1.7919e-05,-5.9172e-07,-3.7462e-06,3.8684e-07,0.0018819,1.9962e-07,nan,3.2082e-06,-3.0569e-07
beta_hcov2_score4C,-1.5199e-05,6.3984e-05,1.3434e-10,-0.00024948,4.2255e-07,2.6921e-06,1.9962e-07,0.00038207,nan,3.5883e-06,1.2068e-07
omega_b0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
omega_b1,-0.00045777,0.0017076,-2.0156e-07,1.7112e-06,5.6936e-05,3.7587e-05,3.2082e-06,3.5883e-06,nan,0.012298,-0.00021211
e_b,-0.00030164,-2.3403e-06,4.6151e-09,6.3002e-07,-5.4121e-07,-2.2803e-06,-3.0569e-07,1.2068e-07,nan,-0.00021211,8.6294e-05
