"rep"	"id"	"b01"	"b11"	"b21"	"a1"	"b02"	"b12"	"b03"	"b13"	"b05"	"b15"	"b07"	"b17"	"p1"	"g1"	"p2"	"g2"	"alpha11"	"alpha12"	"alpha13"	"alpha15"	"alpha17"	"alpha21"	"alpha22"	"alpha23"	"alpha25"	"alpha27"
1	"2"	5.56589350632783	-0.0831592489662762	-0.0431507300114343	11.930781453248	7.45171821549896	0.00277715798271538	4.67794252471626	-0.151931405573563	7.83194305017004	0.0280236272868478	476.0996051194	4.15162106795639	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"3"	7.49611616029024	-0.199579521675738	-0.187561107179505	2.22587079192625	7.46487907509034	6.12053794499124e-05	2.70333615020477	-0.259620215243503	7.53432757141886	-0.0845606651749549	378.769327594306	1.41872255481503	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"9"	1.5545303191718	-0.0521748207604251	-0.137128426237749	10.9509638975757	7.43920110993128	-0.00173369658909565	4.95331103836193	-0.22138680123385	6.17738177107063	-0.167623267348121	319.906716063862	-5.4195987980226	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"11"	5.21694445917172	-0.105775205868836	-0.209444611351261	1.27278144367414	7.46690055631628	0.00336294390852364	2.77565159482641	-0.0810136320350539	7.88942884442709	-0.0970266934339036	170.102575913963	-6.09311346847569	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"14"	6.48270543281537	-0.121258328447823	-0.131130220394051	2.40196307346075	7.41263238571175	0.00954760303116234	2.96969287365473	-0.220761103269606	7.90814715574292	-0.139883544009782	220.592795326871	0.319549187618466	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"17"	4.70470915644749	-0.06139449730807	-0.121777897213453	6.10823731018093	7.42545871451719	-0.00199363361950452	4.41651763995682	-0.350160547326939	6.35886189230128	0.11854615379878	274.026506527521	-5.06582828692495	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"19"	0.940603183025518	-0.0289862078043132	-0.0755858297731861	2.88187687321342	7.44309615456372	0.00394972867025993	4.41448438113814	0.10898455014067	6.49080428583084	-0.0292067419148636	342.822616014475	-16.6985495666539	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"21"	4.48097062337908	0.0851924382970255	-0.154057269140569	2.74898445415955	7.49311729329747	0.00754016171758157	2.59688240428707	0.0169827293800059	8.21018080706993	-0.162303836381023	289.064356274323	-1.60803592482489	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"22"	6.12150213924522	-0.121364065861528	-0.185422861508342	2.05768767284875	7.43162235766878	-0.00511183422055958	4.47761709287363	-0.18656763094467	6.52354958156896	-0.0150919801687094	166.078708726952	-4.96614552531392	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"23"	3.7681674038398	-0.238017435738083	-0.108275717031565	33.0464705717583	7.4018510505139	0.00940334172862801	3.78752230705393	-0.237003712438603	6.41768759724693	-0.0683128911025432	552.44633652561	-0.198814303577948	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"24"	3.84689737369116	-0.0753014357699049	-0.114606521246338	6.42959824853952	7.3348642855591	0.00427548562117427	5.40312471587798	0.0181656386040008	8.20665205426842	0.0886474372375926	331.680057858129	6.97939162711633	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"27"	4.39105399278386	-0.234992984479527	-0.149166018164928	7.82949307005263	7.4203746398716	-0.0053504660868403	3.06521697676657	0.317007053032207	7.52868710707304	0.0807366535728942	218.396911535178	2.08620614790818	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"28"	4.19350557288341	-0.194137743268129	-0.0921002789642038	9.18788318148935	7.36343203817364	0.00879256321958705	3.82103779387897	-0.0285937707583261	7.06310446478481	0.120440979035212	209.163656160393	-4.17870707009433	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"30"	4.76435685390622	-0.278770245791245	-0.182422104660124	13.8093937945712	7.42337927703805	0.00140105867104723	2.30079231472323	0.124897279183535	8.07874142195599	0.0434778901984854	253.733550126919	-4.84076682275548	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"36"	6.39519949286535	-0.124915761203611	-0.128533260773978	2.33254661625152	7.40213716109441	0.00878160545291084	5.87226339853442	0.0908167993529609	8.45851384501751	0.00176880295368129	360.353607420839	-2.24041921123653	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"37"	5.16912893765499	-0.214348339433613	-0.198457784619809	0.743996951590832	7.38446070845023	0.00657239945860851	3.31585942867044	-0.537113312989102	5.26875124716309	-0.124439606350837	338.886100357467	-9.95706382662514	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
1	"38"	6.5988915798496	-0.227730334926117	-0.217456116445459	8.50523927121957	7.36908209851639	0.00370224998985435	4.00314082774469	-0.40378873173093	6.6622076012643	-0.189722301882071	367.18888863747	-7.31054335789644	0.02863963	0.1114715	0.7692153	0.1378497	0.1469193	-9.31159	0.6717585	-0.1592434	0.001895152	0	5.551299e-07	-0.2066614	1.547832e-09	-0.0008417521
