"rep"	"id"	"b01"	"b11"	"b21"	"a1"	"b03"	"b13"	"p1"	"g1"	"p2"	"g2"	"alpha11"	"alpha13"	"alpha21"	"alpha23"
1	"2"	8.19400617792164	-0.283433785914096	-0.0678310773679291	2.50813484704247	4.78370264180811	0.0795990929170376	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
1	"4"	1.27047370416134	-0.016230429275132	-0.0759343582361359	2.37357435483094	4.91465704680027	-0.0733080368097705	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
1	"5"	5.2526956426257	-0.0536331911652261	-0.152099337582405	6.0211262205095	3.53622327390573	0.108818369445816	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
1	"8"	5.53595515937407	-0.1147716962201	-0.0874191898899175	0.528759889998103	4.84455258309571	-0.0856198855153523	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
1	"10"	3.93396589549521	-0.136867147118003	-0.0655905317628984	6.34071856397287	2.93002783270337	-0.133307531690246	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
1	"13"	4.03602283530295	-0.0194826221519642	-0.180642905154732	1.20188093430602	4.34337426443109	-0.208194275750636	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
1	"15"	3.24472770604373	-0.261577736434747	-0.090746249213314	7.27240432434638	5.10689514050046	-0.0648261125821931	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
1	"16"	4.35328046416437	-0.146105361481488	-0.034010126140402	4.69106163359573	4.03163240319029	-0.138198477942615	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
1	"17"	8.15782332428072	-0.31952152408068	-0.192839124057825	12.7309054393637	4.87203952469218	-0.0145167075444165	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
1	"19"	5.17807233655435	-0.068697187681289	-0.296326005203176	0.714028581601879	3.95574835543605	0.0302848455029258	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
1	"26"	3.17076976862736	-0.0973662318351791	-0.0157815907976015	3.45857360421849	3.78498063597535	-0.188677042686399	0.0465733	0.169232	0.7746636	0.119835	0.1501717	0.7103118	-0.1139195	-0.2800276
