"rep"	"id"	"b02"	"b12"	"b03"	"b13"	"p1"	"g1"	"p2"	"g2"	"alpha12"	"alpha13"	"alpha22"	"alpha23"
1	"4"	7.41922978824117	-0.00410168307892926	4.14487071509727	-0.196178139442831	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"5"	7.45969829110868	-0.0076476282880389	5.21783492642835	-0.0653675016527248	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"6"	7.37119279334054	-0.00161084444284792	4.593692304252	-0.0679167603007025	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"8"	7.46671123676941	0.00578140649167334	4.32364612886693	-0.0950744740999456	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"9"	7.43861264390828	0.00547307196492886	4.09509690877106	0.0418862812888948	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"12"	7.37040319446446	-0.00129991542464026	3.72311610022974	-0.262329055317656	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"13"	7.41244007985048	0.00115002089940238	4.4577334171117	-0.0609983671276624	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"14"	7.36923231154031	0.00619081963342696	3.81739923454171	-0.140408792061857	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"15"	7.40971453720834	-0.00189491359314949	2.9686501878666	-0.177185839624123	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"17"	7.4587915136767	-0.00369000237388568	4.08431278785865	-0.141485278621145	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"18"	7.46206022823452	0.00100934954779036	4.26096866137656	-0.0295401628430123	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"24"	7.39190169411301	0.00380810367599245	3.75923627400743	0.231801166884631	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"26"	7.42684023617038	0.00547959842996105	2.55923257193686	-0.123975815742654	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"27"	7.44304187914375	-0.00994450978325011	3.6872008058291	-0.0941352108191152	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"29"	7.40803687709559	-0.00458257338855713	4.28890659619472	-0.20585178949776	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"31"	7.36644875151026	-0.00297991686007199	2.87245803157754	0.148915406240604	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"32"	7.48151151706171	-0.00476046269862541	4.04402720993443	-0.254797438387479	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"33"	7.32716668244156	0.0023628622403969	5.6215690280284	-0.0320376313477419	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"35"	7.46314461719338	0.00896978638113598	3.17058097867744	-0.102920222702483	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"36"	7.3868605897765	0.00486856981062615	2.88168302250576	-0.0455402733510596	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"38"	7.36900455120363	0.00553399825531779	4.19131470675872	-0.0550912719091387	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"39"	7.44755016015189	0.0115712233172752	3.67219361170478	-0.1809899369962	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"40"	7.36422314570084	-0.00313439318878504	4.77192739887147	-0.0754348078870914	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"41"	7.41756178297234	-0.00668288671277641	3.42694003116569	-0.645680438581941	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"43"	7.38979140884326	0.00430973428612317	2.88960060600371	-0.237373700867374	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
1	"45"	7.42070123759145	0.0110363222564908	3.34863406111009	0.317055942129421	0.07940852	0.1163642	0.7361526	0.1018125	-9.61405	0.515151	2.74204	-0.1353338
