"rep"	"id"	"b01"	"b11"	"b21"	"a1"	"b02"	"b12"	"b03"	"b13"	"p1"	"g1"	"p2"	"g2"	"alpha11"	"alpha12"	"alpha13"	"alpha21"	"alpha22"	"alpha23"
1	"1"	5.85413899268968	-0.180765978413056	-0.192631396833042	17.864559000881	7.3917056211307	0.00141244303126982	4.63449287160644	-0.0790405302171595	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"3"	2.3671929228778	-0.175669081493546	-0.128594604638739	2.2222774883607	7.44432356747235	-0.00450308612678949	4.00712773426718	-0.0696183329614327	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"11"	5.37683087274991	-0.14526643297205	-0.118154132860077	5.1873327753998	7.38374976801832	0.00170144664523703	4.1313855137386	-0.039308649963228	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"13"	1.43116493322972	-0.25533751157885	-0.191888447701378	3.07668316373615	7.38030958624635	-0.00252244146672697	4.49334884901714	-0.143052453202767	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"15"	5.75160940545142	-0.215593802440117	-0.249524667106644	5.03400767696931	7.45462715138774	-0.0061025869915494	4.18799695644049	-0.435741528129249	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"16"	3.01364845846227	0.0055182248003118	-0.0933518022629762	1.77244709312784	7.44368609198462	-0.000637057697624049	4.45258167568045	-0.190459148771501	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"19"	6.86538359467632	-0.277924788917134	-0.155219387935277	9.05286000800726	7.35576159838775	0.0107975258035984	2.21585125480537	-0.224932230063188	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"20"	5.80975243807087	-0.175339160193319	-0.20657318229931	24.8038779212597	7.35623494787878	0.00683120364084805	4.21477148993533	-0.0273594913283283	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"22"	3.43064356109326	0.0408621465102336	-0.212186916828513	10.1792361757951	7.41993604883102	-0.0038401282768271	3.33388861272628	-0.213191543137536	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"25"	4.68526527436828	-0.0298949309621915	-0.195380254083202	9.76986926109044	7.3822644293474	0.0101329618162776	5.01400925494364	-0.258497895499677	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"26"	5.88855819313388	-0.238208875996667	-0.160024297303896	2.71661673681376	7.38204948571862	0.00590651924852995	5.23594935979398	-0.0077220436256617	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"27"	4.97121144049737	-0.153116989772944	-0.0825771307459261	12.9039938045102	7.42162624970778	0.010577635960832	5.69247994912711	0.0893943670739744	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"28"	6.06709210301755	-0.0800668952176263	-0.161837826758436	4.92867523907125	7.33903915218345	0.00370741693455603	4.60085498500932	-0.058442670300414	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"29"	4.32619026543834	-0.281083258493909	-0.18178813953168	1.48386676647442	7.37743515970401	9.13824158507237e-05	2.94757260113649	-0.250807193951452	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"31"	5.98994716506127	-0.31222263054426	-0.179560222561996	5.15778914241833	7.44980387090311	0.0114210187722359	3.86099291771694	-0.289845753180989	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"32"	8.93710622432016	-0.0804005237394004	-0.237152226468017	4.81438975760952	7.41057237555928	0.00613932434204897	5.29109041018965	0.110134402095721	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"34"	2.35075953322915	-0.0870264871814171	-0.10734478659057	6.87234133948123	7.35393593253797	0.00764145607078412	3.39315605055345	-0.418356954203616	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"37"	2.20069829573537	-0.197099076464384	-0.194826133837558	9.97166169154713	7.37001579348348	0.00829980624185914	3.80156101983939	0.0352571054393501	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"38"	4.7886390229049	-0.1178652392925	-0.143582256967198	0.959881107506013	7.42273294208177	0.00984099577091611	2.76826211686068	-0.344401364631201	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"42"	1.66525222803754	-0.271155810093227	-0.147920513453545	4.35360753695023	7.45675322925102	0.00405569758043533	4.62392071829092	-0.0856336512006699	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"44"	5.93999280638201	-0.146701210280019	-0.138950182570355	0.651027178880791	7.36655263225297	0.00797058039213209	4.06288607962518	-0.0137468702428878	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"45"	7.1011298031751	-0.280541085740726	-0.135019217151612	2.79582681943205	7.43774073937919	-0.00612611099105632	5.10735082963875	-0.202701665847951	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"49"	5.3798519474571	-0.141584022089434	-0.142461332957812	7.20098450504219	7.4648096093929	-0.00229887631004945	3.97380273762992	-0.37190434672693	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"50"	0.229649578497543	-0.119081535401714	-0.201879605349714	5.7562873848963	7.32563541623157	0.00879827953854815	5.10765428573541	-0.0876757690674396	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"52"	4.96886980852181	-0.206657532589445	-0.246454087376432	13.2359803006626	7.4508395671308	0.00793282107783268	4.80861581211741	0.217807580158563	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"53"	0.457934266442558	-0.0527680174533188	-0.123492435576917	5.04900977240525	7.40612664542476	0.00387073317041843	4.69783672879123	0.194203791211109	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"60"	7.72054134904791	-0.0420489454897452	-0.173871752238843	3.18227197735406	7.35074490461484	0.00891745697354901	5.06691121742562	-0.199089399234048	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"61"	1.12822165245718	-0.0725003463214106	-0.164943338948186	2.87637704874457	7.32523180197569	0.00245113700725082	5.29074822971901	-0.09359157405161	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"63"	3.56376047185246	-0.0967818675842368	-0.249951378062981	2.22546206119987	7.37747829009453	0.00814949087827049	3.84764765411078	-0.0857214962677502	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"65"	5.99081945341295	0.0161713937020963	-0.150092771400036	1.94321323116531	7.41954869406002	-0.00295933004824882	3.77980578380684	-0.275854422929059	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"68"	4.06328952666627	-0.356898130542884	-0.153145715268094	7.37092925982051	7.34907953053568	0.00592381349605618	5.38900744909693	0.0384995147938118	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"80"	6.51924913653374	-0.140575698246245	-0.177347556763605	4.48075080918955	7.43829487480554	0.00559346102843439	3.12611962276	-0.00280774447184911	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"82"	3.84998752279094	-0.0124556723712927	-0.172500123266041	21.4032458910245	7.41049265688156	-0.00168593773151604	4.8833558456857	-0.0293085401165057	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"85"	6.44830431919387	-0.239691000725574	-0.166564155329492	8.22906073481332	7.41809328901219	-0.000395872842552552	4.41872198504045	-0.213703675680548	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"88"	2.99655682893431	-0.433889448356855	-0.0524808815685401	3.31266078111459	7.34291120345375	0.00672157688199452	3.4423858858098	-0.188307814343258	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"92"	5.86620449587102	0.111312073022063	-0.211124538353978	10.6720149416282	7.42497692744719	0.00189710161118962	4.30522969101796	-0.183233542680839	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"93"	3.77258413627406	-0.0504087155949582	-0.148343732036192	14.5145199376959	7.34520366304691	-0.00150981058014508	4.77530598475603	-0.332123438858844	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"94"	4.0880060628794	-0.229500096273437	-0.136599132137337	4.16285593627033	7.42924873159772	0.000993905265954961	4.34591465982593	-0.582294967083119	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"95"	2.48604685526011	-0.199724235631639	-0.00743406263739709	1.97044801341756	7.33471431172561	0.00145527449938259	2.42648786992446	0.05871859330612	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"97"	5.67058113304929	-0.117709976851472	-0.180206191026623	14.7187549243543	7.45676856136501	0.00346373769229031	3.45927751561706	-0.17542771199562	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"101"	1.3591424205761	-0.0824476864721582	-0.0254333727102987	17.2950536306783	7.40013217379324	0.00526125855032401	5.29711337139117	0.155141583045095	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"102"	4.73137077110477	-0.0785202018280883	-0.0343603328288839	6.85858515581418	7.36926873170943	0.000515047705250448	4.69967751437635	-0.243110165605332	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"103"	1.89275758394538	-0.210775460076757	-0.146005618808583	3.30134369873044	7.41676861843955	0.00137871214993533	5.18279484923383	-0.506387111624001	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"106"	4.22917066707446	0.0224662516902158	-0.09020883499564	0.592944699491091	7.45015482408868	0.00348538912593848	3.83998355039834	-0.162169231867327	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"107"	1.4806725996061	0.0258428477174045	-0.185674625537169	15.7034491340996	7.29738542032221	0.00431519646781542	5.37984134163527	-0.198351499980202	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"108"	5.31809157481963	-0.0532494627807255	-0.085652864228985	1.90464736166836	7.44074529089637	0.000872348096213138	1.95210162183254	0.162028009192908	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"109"	4.63413044879307	-0.174680666790847	-0.147758493337239	7.03567941543112	7.41556969202894	0.00442437793347139	5.06545698427929	-0.265908590796661	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
1	"112"	6.87822995739371	0.0129517085129771	-0.174890958542939	7.99906764705297	7.33954427156112	0.00272691882240872	3.95871143983223	0.0179821894035941	0.05114035	0.1184859	0.7182596	0.137132	0.178573	-10.7856	0.613274	-0.1255607	3.31433	-0.213842
