rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.345212627104341,-0.127932923763232,0.255420460509519,0.553836808202721,0,0,0,0,0,0,11
2,1,-0.0857026813716935,0.117568337625492,0.460915689062636,0.461172623118688,0,0,0,0,0,0,11
3,1,0.558465427447688,0.13694707004172,-1.4210034659498,-0.961204350877263,0,0,0,0,0,0,11
4,1,-0.662490769619006,0.00850284762002737,-1.28414947916228,2.94977505480442,0,0,0,0,0,0,11
5,1,-0.908804375061593,0.0461282213753788,0.0969784896858641,3.23891722402643,0,0,0,0,0,0,11
6,1,0.403422052605197,-0.509330714294556,-0.1345697447914,-1.41383210869256,0,0,0,0,0,0,11
7,1,0.0969663410723027,-0.813356545997677,0.873405057738381,2.7590673253633,0,0,0,0,0,0,11
8,1,-0.0627404710380337,-0.0639388771944519,-0.355812116180528,0.127259361554461,0,0,0,0,0,0,11
9,1,-0.818875255792984,-0.34387792828912,-1.0136031215812,-0.258418906799898,0,0,0,0,0,0,11
10,1,0.161063543584079,0.22982778455177,0.17147008681092,-1.28076158843768,0,0,0,0,0,0,11
1,2,0.221094160777132,0.448626865459783,-0.140996228469429,-0.574560201992717,0,0,0,0,0,0,5
2,2,-0.055089805595095,0.0338154532364723,-0.0753515707436048,-0.595170321075032,0,0,0,0,0,0,5
3,2,0.123313740927919,-0.0501380584356464,0.513753050295023,1.50298821314421,0,0,0,0,0,0,5
4,2,0.194486117288365,0.19765538365635,-0.282229143634384,0.560318002007014,0,0,0,0,0,0,5
5,2,0.498824002608421,-0.0939393737396032,0.430228779290598,0.549844711622456,0,0,0,0,0,0,5
6,2,0.334094728539522,0.0302824405600571,-1.37911730293168,0.470645781915341,0,0,0,0,0,0,5
7,2,-0.450007602663472,0.392972745138366,0.682293906586893,-0.198779142841947,0,0,0,0,0,0,5
8,2,0.175267116087062,-0.0885115662242255,-0.229410086879978,0.456061506495565,0,0,0,0,0,0,5
9,2,-0.243648121167732,-0.157358671243469,-0.385292102567452,2.29799262882426,0,0,0,0,0,0,5
10,2,-0.20295893478922,0.054921380830078,0.370223464544093,1.64942240938879,0,0,0,0,0,0,5
1,3,0.373117332578291,0.192897868735498,-0.0303926278787991,0.805972830628122,0,0,0,0,0,0,6
2,3,0.283791126921226,-0.110292978974748,-0.205905725267521,3.37725707190205,0,0,0,0,0,0,6
3,3,0.310090609946852,-0.0869728251007429,0.0679817782552825,-0.132094047041046,0,0,0,0,0,0,6
4,3,0.0760175691281586,-0.614731522578483,0.739134498235802,-2.07471546633004,0,0,0,0,0,0,6
5,3,0.0734644562145783,-0.0365539038305521,-0.0946658965071432,-0.0436860156225334,0,0,0,0,0,0,6
6,3,-0.430087885539801,-0.250586235700097,0.280326304177401,-6.76767147650592,0,0,0,0,0,0,6
7,3,0.162386678262366,0.375674968523578,-0.528208045972115,0.0880209650372952,0,0,0,0,0,0,6
8,3,-0.166050929621923,0.382115227020347,0.139828368180036,-2.95123237510963,0,0,0,0,0,0,6
9,3,-0.220355921385644,0.136651670756435,-0.79314265395574,-2.16090381854707,0,0,0,0,0,0,6
10,3,0.068601125487425,0.454574747534158,0.255045653849486,-3.28916171829194,0,0,0,0,0,0,6
1,4,-0.0258356688787478,-0.133566734744214,0.544415775269853,2.25886699985873,0,0,0,0,0,0,8
2,4,0.578271894187923,0.209047242874035,0.115965962101433,0.808697299856574,0,0,0,0,0,0,8
3,4,-0.00667371819169449,-0.365278874940616,-0.0329326682766085,-2.44862342546468,0,0,0,0,0,0,8
4,4,-0.112135682328853,-0.0677701379811329,-0.378264748168224,-1.71374572075013,0,0,0,0,0,0,8
5,4,-0.845842374354858,0.321119274331226,0.383340479456901,0.520926636742809,0,0,0,0,0,0,8
6,4,0.500721401468093,-0.575097281843702,0.205617232840047,0.646350704881834,0,0,0,0,0,0,8
7,4,0.214276876318403,0.0729425737589287,-0.0802865627842997,0.163869931026769,0,0,0,0,0,0,8
8,4,-0.0703812827225012,-0.0889003725555969,0.290755035740414,0.437796342736753,0,0,0,0,0,0,8
9,4,-0.274031287353558,-0.793838138583681,-0.419796882805646,0.80278631571165,0,0,0,0,0,0,8
10,4,0.324194147333033,0.397124896813142,0.435271726423381,-0.531296058224608,0,0,0,0,0,0,8
1,5,-0.130972006016223,0.731316499477363,0.672454677333754,0.33989270329466,0,0,0,0,0,0,3
2,5,-0.355044031024648,0.283775508056482,-0.33485422642674,6.00142986899489,0,0,0,0,0,0,3
3,5,-0.509293232915087,0.438624017576929,-1.3283336948556,2.91655790793496,0,0,0,0,0,0,3
4,5,-0.154859496340807,0.239035943565796,-0.624537551610041,0.20895778791687,0,0,0,0,0,0,3
5,5,0.074684512932492,0.525394021141468,0.00822465828929753,-2.18879801056988,0,0,0,0,0,0,3
6,5,-0.121857066726867,-0.624586849014542,-0.236960760171737,-0.632522335138778,0,0,0,0,0,0,3
7,5,-0.115885540880538,0.123697621827073,-0.312161406301045,-6.42012402297063,0,0,0,0,0,0,3
8,5,-0.104412768512457,-0.425892084704047,0.810797597023596,-2.63174166039996,0,0,0,0,0,0,3
9,5,-0.230923130503374,-0.046151048777296,0.715963728183996,-1.80826357226679,0,0,0,0,0,0,3
10,5,-0.345891995168919,0.354552291870059,-0.0102551439205651,1.0190023058445,0,0,0,0,0,0,3
1,6,0.0566312199186956,-0.527285372841338,1.31139167342889,-1.60266658718673,0,0,0,0,0,0,2
2,6,0.454076687022252,-0.47231268849003,0.609619734616271,-2.93196480988796,0,0,0,0,0,0,2
3,6,0.506036873408013,-0.627232092919896,0.630576469989189,0.15304864113086,0,0,0,0,0,0,2
4,6,0.140788153486689,-0.325427903601382,-0.00403124507137953,2.67688621504967,0,0,0,0,0,0,2
5,6,0.177167051239454,0.30627082394774,0.0965888289615626,-0.241051227391477,0,0,0,0,0,0,2
6,6,0.036657843123864,0.118244114742566,0.618135343338234,-1.51732074650754,0,0,0,0,0,0,2
7,6,0.558205839425666,-0.0641759574262726,0.104303947368036,0.194713422442691,0,0,0,0,0,0,2
8,6,-0.127547676421504,-0.335862280238547,0.0992599817697049,0.761172835561496,0,0,0,0,0,0,2
9,6,0.579434132352437,0.261465180511641,-0.768653151523983,-0.529848699957043,0,0,0,0,0,0,2
10,6,0.280627593006741,0.21440564870087,0.75199681865484,-1.08592083000972,0,0,0,0,0,0,2
1,7,0.368696317193778,0.564790823409352,0.53956585281745,0.178633779956784,0,0,0,0,0,0,12
2,7,0.139311497746925,0.424386808188328,-0.462247610574719,1.98805557505994,0,0,0,0,0,0,12
