rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,0.56564309147242,-0.0673900310575657,-0.0217480202368453,0.265916726935457,-0.0330527875720215,0.0083318677799316,0.814405131607236,-0.000315813475856463,1.58923869036617,0.137575963592671,0.0242049165675438,-0.0279866704302779,0.323123017489876,0.133372368350455,37.0112856079415,0.266865433594126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-0.658298572291579,-0.216754640661741,-0.0104221944601804,-0.803623365173143,0.0110127318044642,0.00372143810941155,0.73596113615186,0.0608882201149849,1.59812072096399,0.0910429779178538,1.66150503778721,-0.125380444456601,0.373736568364484,0.112684505247985,-52.5424269530287,5.75457261148607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.032409389252825,0.136161466452224,-0.0331914805315864,-0.76025076960858,0.0453866817409487,0.00157325993591379,0.440546803732769,0.13193833513991,1.70561563155615,-0.00156703920619258,0.0567563600243055,0.251745995658958,0.466979282068199,0.0353161224347181,-63.0283819911258,4.77801447765687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.638663383628824,-0.176364999505651,-0.055093373242704,0.345245090778953,0.0280210982169953,-0.00720371412338447,0.447953465407968,-0.0321037491144037,-0.285878859909944,0.0889209079179665,-0.973257198834681,-0.156691068329492,-1.94540159161533,0.00529030280367648,-9.04783922584909,-1.96614645488867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-3.17872864226458,0.00508421995979308,-0.0836641747265805,0.988097436192394,0.0438615079407381,-0.00781091808726755,0.281311871791219,0.115502572785515,0.341290125369565,-0.0587765694455657,-0.444514433236155,-0.015274050363369,-1.93205692626547,-0.0616118847349642,5.60448857650113,-4.74783707692619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.18802493130308,-0.103257562232422,0.0162883887733637,-0.340392921721541,0.0524070267750618,-0.0104216261655396,1.39309171482813,-0.0539807072994683,0.345797650840463,0.0165243799376851,-0.819280542179601,0.0197435493384764,-1.62208802529444,-0.102956994627319,-75.8609104821413,0.690862644540187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.16466632750272,-0.0427338597519398,-0.0735594927096023,0.244068974585683,0.0386502529549686,-0.00168112616360625,-0.139089938374293,0.168792707452541,0.414673397829537,-0.0585003526545878,1.65956557452432,0.0967637937321648,-0.700151114147205,0.0455226423652691,-183.495772261392,0.867470690484776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.28972469097178,0.0186954222600805,0.0908595495423557,-1.12328160497072,0.0278264565503985,0.00384916253602974,0.135300368907324,0.0210790659472262,0.826861887951238,0.123289886739296,0.444504506715392,0.226005377438841,-0.420132430867743,-0.00765314013100865,-91.9500575244907,2.64708777091952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1.72402916805091,0.143542493839358,-0.0192647943368166,-1.02989930258572,-0.00651173562768026,0.00807459810905365,0.289789338583183,0.0503223101042385,0.566473625031064,0.083764751922588,1.03714622403958,0.0968387709236612,-0.0437408470805787,-0.0080175464942728,-46.380747096227,-1.94718529212723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-4.55041809962023,0.041739091261894,0.0668045517851549,-1.40270427731262,0.00693220570704867,0.00657831249607206,-1.23821470342064,-0.0434396470385984,1.23229389578562,0.234013154694162,0.285324137772392,-0.194836446929228,-0.866944731570918,-0.0827079744353754,145.443442423046,-1.65990520110579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
