parameter,value,se_sa,rse_sa
b01_pop,4.59662133025648,0.137243645176863,2.98575051796153
b11_pop,-0.146344806387003,0.0125897652502971,8.60280973484218
b21_pop,-0.137746933023584,0.0105857172066167,7.68490228730121
a1_pop,5.70176670329551,0.917179576915925,16.0858839837451
b02_pop,7.399617395932,0.00301872568950584,0.0407956996690857
b12_pop,0.00202567596779978,0.000460319693824543,22.7242511211962
b03_pop,4.24761586143214,0.0591947078204517,1.39359842677707
b13_pop,-0.138193258504012,0.0123094906619643,8.90744656810231
b04_pop,5.00523053216587,0.1074797419445,2.1473484838268
b14_pop,0.0118583270157923,0.00775250361699167,65.3760315992912
b06_pop,5.22131514242643,0.0477687517327069,0.914879688922742
b16_pop,-0.0649843828115194,0.00757041140287483,11.6495857548298
b07_pop,336.914213067512,6.03561034992155,1.79143832935066
b17_pop,-4.65276452748639,0.497761052542254,10.6981784614654
p1_pop,0.0396111744315858,0.0133688104620924,33.7500986878898
g1_pop,0.147740654265803,0.0342135990082395,23.1578770097262
p2_pop,0.749875573719562,0.0323868491567395,4.31896307758006
g2_pop,0.100563232019042,0.0132880893394897,13.2136657431352
alpha11_pop,0.186755715885333,0.0288978072136862,15.4735864852615
alpha12_pop,-12.4742797690348,3.62319295658237,29.0453078146948
alpha13_pop,0.420248813933936,0.142197589539247,33.8365237032176
alpha14_pop,1.43895517011688e-06,nan,nan
alpha16_pop,3.90933954785195e-08,nan,nan
alpha17_pop,-5.8292236020459e-09,nan,nan
alpha21_pop,1.21575141202532e-07,1.2852553413631e-05,10571.6952384369
alpha22_pop,-2.43529709123327e-07,2.89017254513628e-05,11867.8437860436
alpha23_pop,2.91777543804799e-12,1.35558247874914e-09,46459.4519877112
alpha24_pop,0.130117600811734,0.0423218208356417,32.5258232334585
alpha26_pop,0.10059803783983,0.0906057622953871,90.0671267959001
alpha27_pop,-0.0011272645493711,0.00106308200288415,94.3063457000614
omega_b01,1.94469728531389,0.103833386502436,5.33930845106703
omega_b11,0.105317766536144,0.00998714909906104,9.48287209986885
omega_b21,0.0542617769227508,0.00983173828166875,18.1190864716163
omega_a1,0.824770134167759,0.133574425695819,16.1953519122759
omega_b02,0.0413823101839024,0.0025256507241532,6.10321345746345
omega_b12,0.00499006245922574,0.000355865630082252,7.13148648919855
omega_b03,0.885718647151292,0.0475051845527262,5.36346216775672
omega_b13,0.154600525742625,0.00912091007535688,5.89966303901266
omega_b04,1.77847396666611,0.0787037552007632,4.4253532340594
omega_b14,0.0810609744609903,0.00643337635021058,7.93646559640924
omega_b06,0.715610445360287,0.0380745860268211,5.3205743814502
omega_b16,0.088731046985201,0.00589468874726153,6.64332152898486
omega_b07,92.1246709287217,4.57615217808091,4.96734710902962
omega_b17,4.70271764976833,0.417116484519977,8.86969015757357
b_1,0.310310798887299,0.00694746517823067,2.23887315657162
a_2,0.0511831744426044,0.000796141605015636,1.55547523905226
a_3,0.716421203394635,0.0134351719827202,1.87531746953608
a_4,0.695018255633531,0.0164805777718007,2.37124386851942
b_6,0.102355096857531,0.00257332765537825,2.51411774731656
b_7,0.196647871224096,0.00467785745874316,2.37879893111701
