parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,5.43782799621601,0.075015807101016,1.37951783604073,
b1_pop,0.0182966333463681,0.00755467122023552,41.2899525132317,
h1_pop,0.0010868790515326,0.000426175803517286,39.2109685908786,
h2_pop,0.108697542334079,0.0173474203958947,15.9593492395421,
alpha1_pop,-0.000105627569035217,0.00605202034531729,5729.5840476074,
alpha2_pop,-1.21370933923818,0.45320984331094,37.3408878599722,
hcov1_pop,0,,,
beta_hcov1_score4C,0.231788834396601,0.0432217708584198,18.647046123225,8.19509409222263e-08
hcov2_pop,0,,,
beta_hcov2_score4C,-0.123773204312179,0.0222239286172588,17.9553633928762,2.55667143012062e-08
omega_b0,0.421337634305251,0.110981198279618,26.3402053943309,
omega_b1,0.0215180977464882,0.00587651986915731,27.3096624915014,
e_b,0.214599763904447,0.00731861012442889,3.41035329735385,
