rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha26,eta_alpha27
1,1,1.70257017795254,-0.00145756872961122,0.0481866559162175,0.724241330186332,0.082570839139315,0.00949926204396991,1.55563849332793,0.256967889493194,3.71068852079721,0.165755408543382,0.161183193841163,-0.142423621176003,130.097136689017,4.39057465473531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1.39328195711046,-0.0382424921094371,-0.014339006070314,-0.402097250826132,0.0855252560709889,0.00946130894526334,1.587305472482,0.258813323421131,3.33823633531075,0.177088151003473,-0.289778603405406,-0.123928072489479,111.626653869118,5.72072719884639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2.27673853990955,-0.140944065124256,-0.0241473403919176,0.536381819962575,0.0534460639279093,0.0117643277384017,1.64490349121585,0.246763690673104,3.02557338640261,0.182477766989129,-0.0760209761214599,-0.1317747637563,64.9572128536681,11.4679571073716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.757128583100912,-0.0861368495552288,-0.0982128206256435,-0.534034673381396,-0.108222950075876,-0.00402250424009341,-0.416649704562222,0.0742174420031627,2.13292511290061,-0.0588872843073311,-0.250325882130267,0.0392237037323241,115.637808183034,-9.74202362323923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.88311260133975,0.0464991725713617,0.0435380816086592,0.981996996137999,-0.0866513379226967,0.00435067330435338,-0.14879963661832,-0.170562534434722,0.209068427827213,0.0696979679373442,0.595489127411212,0.0231236991032609,86.479397226455,-0.256900846798462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.90424936727553,0.183322998703722,-0.0752141621260684,-0.872504589332204,-0.0293336264984374,-0.000104514607435153,0.403134296928005,-0.0828159756611096,1.05933237803546,0.0290804469442245,0.479850444127543,-0.0418321282087648,57.5564312080779,-1.46220649026231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-2.61078711779464,-0.0631767652366279,0.0533931946274569,0.546194931731483,0.0313166220455114,0.00478020271111813,0.463136120208038,0.13578609268155,0.479597304421537,0.057517362811001,0.496151710439096,0.0864316987908298,5.77703134808684,6.19187753025447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.18134113288598,0.0612121922371481,0.161316317431362,0.80782687475297,0.071285349505632,0.00154710485056436,1.46576770165345,0.0610621486231186,-0.0754073771074859,0.00617484187009279,0.63629648914169,-0.0785016509364152,53.3225769173974,-3.91028434088369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-2.80241906133143,-0.167422358348115,0.104400924307927,-0.816890223680232,0.026292266686772,0.00483257046609014,0.377947415505169,0.340902825413309,-1.0985647594663,0.0658532825559105,0.0433777165425537,0.0970209300360471,-4.71820203581234,-7.24107278842868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-0.938734900669356,-0.129202728312004,0.199684940885431,-1.04659488548685,-0.0351244235086332,-0.00775718148471572,0.358206661837646,-0.253385551116749,-1.36793114889767,-0.0990111442600022,0.683510983577366,-0.0410958694350423,-41.3787977644617,-5.41252713735389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-2.75739361809197,-0.102313498737883,-0.183968451707767,0.742985227623101,-0.0569325646336409,0.000632488912509175,-0.648393457552287,0.155488329277759,-0.646415543094338,0.15273416363317,0.555642072860836,-0.0475999653467136,-49.3424890513781,-5.76284748552453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-0.765244330505868,-0.0978109807130378,-0.00491035567799103,-0.971377206225329,-0.0709657712922187,0.00436750183044078,-0.867132729298487,0.0743712721593376,-0.409179647214513,-0.0522296578928029,0.300267484792006,0.00365287147543993,88.3183014579899,-2.92617260689899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-1.36926742852542,-0.0233544052772348,-0.000577751637373225,-0.00610674148713808,-0.00939870799959497,0.00291529464963804,-0.358835912769987,0.0185847980334417,3.91432821997638,0.0966658357063435,0.758187391326683,0.0709473487262727,-78.2557168262622,5.69756807728227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-1.75126483114134,-0.0345706049363571,0.019235478069605,0.0484198778603036,-0.0352431338694164,0.0134434205614221,-0.297875494087571,-0.135442615493015,3.19725001497382,-0.0213309394667634,0.815714776527039,-0.0381693941114047,-42.6035760252071,-4.52730033578678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,-1.7723499659846,-0.0572885772695627,0.00297511538066025,1.36437024649363,0.040140624738549,0.00766049935438854,0.304579810489552,-0.0116989395860765,3.58499057237943,0.0546592842758049,0.481369194706652,-0.0677769361628264,-19.4057812471761,-0.912327748169764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-1.20052098341851,0.0381210939212693,0.0570114102485522,-1.72424223014707,0.103467412485173,0.00319679610437563,-0.143628215054918,0.018644359478122,4.26772031780611,0.0068871174739693,-0.0159180909586665,-0.127557257718334,110.926110993762,3.70314481738122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-1.19466333988844,-0.199109029570461,-0.0645853711482946,-1.03685244420408,0.0786535778829469,0.00276419291438178,0.161017084236508,-0.00700422930211689,3.18946941662675,0.0708633569641034,-0.353722129814338,-0.101956891174726,2.86500447413607,7.67747921517339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,-0.376655244750005,-0.205820261291286,0.0421765765547925,-1.07748677636365,0.073225196480351,0.00425601689883198,-0.0908403257468704,-0.0046776638677555,3.79383405848756,0.00992229883035694,0.168307390686638,-0.139810798799518,84.8969610943282,1.07871151182685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,3.24749315771713,0.124259483791224,0.0492121801623328,0.347135822747787,-0.0511748537016237,-0.000662961566221163,-0.588853255374566,0.12426624006454,-1.74219212411893,-0.0184165612681792,-0.20520031322885,-0.0306800135791482,-56.1767512505942,1.40740800857499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,4.60793072933868,-0.0516023626946046,-0.017938682019942,0.733704999004531,-0.0408925976589556,-0.000990352848704408,-0.790887553354012,0.139794014370555,-1.33769590795901,-0.02420884191648,-0.122891394669765,-0.035223412026558,-80.9804863275356,1.10396287280681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,2.68762774107988,0.0811163374991855,-0.0117198297851804,1.25016898629638,-0.0873693387990366,0.000971186298935833,0.362076761596925,0.0861384448423672,-1.35048612518593,-0.0202432318335648,-0.274266936952481,-0.0255661528772601,-88.5604313966886,1.8883680617455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2.95859043101209,-0.0415592354590772,-0.090969417833944,-0.0367897437056375,0.00800189158805065,-0.000375121756705902,1.76135219329055,-0.198946768008067,0.831530439103969,-0.0275460366213997,-0.215276797406464,0.162302393652254,-122.346683022927,5.97233210715579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,2.04741638101681,0.0437129281847115,0.00540570278343122,0.247626776278064,-0.0155148431068195,0.00189949998528797,1.68406342990282,-0.169912472779451,1.34839192107821,-0.0357114106943904,0.277582175913976,0.157559012528891,-125.107307949924,7.26558896745218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
