b0_pop,0.00061084,-7.1395e-07,1.1698e-07,-0.00095931,-0.056328,0.025919,0.00067342,1.9569e-05,-7.0355e-05,-1.24e-07,6.5298e-06
b1_pop,-7.1395e-07,4.3148e-05,-7.6686e-08,-0.00051609,-0.0023639,0.045315,0.00028668,-7.9059e-05,4.4419e-05,5.2195e-05,-2.4557e-06
h1_pop,1.1698e-07,-7.6686e-08,8.7859e-10,8.4222e-07,0.00020897,-0.00013108,-3.9271e-06,1.7238e-07,1.04e-07,-1.0255e-07,2.9922e-09
h2_pop,-0.00095931,-0.00051609,8.4222e-07,0.0084075,0.22382,-0.68728,-0.0048793,0.00030416,-0.00019882,-0.00062842,1.9506e-05
alpha1_pop,-0.056328,-0.0023639,0.00020897,0.22382,109.07,-53.241,-1.0719,0.050207,0.15492,-0.0030665,-0.0020022
alpha2_pop,0.025919,0.045315,-0.00013108,-0.68728,-53.241,94.676,0.64765,-0.17491,-0.071449,0.053435,-0.0012369
beta_hcov1_score4C,0.00067342,0.00028668,-3.9271e-06,-0.0048793,-1.0719,0.64765,0.022771,-0.0014212,-0.00090446,0.00038772,8.8646e-06
beta_hcov2_score4C,1.9569e-05,-7.9059e-05,1.7238e-07,0.00030416,0.050207,-0.17491,-0.0014212,0.0024597,0.00011316,-8.632e-05,-3.2949e-06
omega_b0,-7.0355e-05,4.4419e-05,1.04e-07,-0.00019882,0.15492,-0.071449,-0.00090446,0.00011316,0.00041472,5.8165e-05,-6.381e-06
omega_b1,-1.24e-07,5.2195e-05,-1.0255e-07,-0.00062842,-0.0030665,0.053435,0.00038772,-8.632e-05,5.8165e-05,6.4799e-05,-3.0404e-06
e_a,6.5298e-06,-2.4557e-06,2.9922e-09,1.9506e-05,-0.0020022,-0.0012369,8.8646e-06,-3.2949e-06,-6.381e-06,-3.0404e-06,0.00034355
