rep,id,b01,b11,b21,a1,b03,b13,p1,g1,p2,g2,alpha11,alpha13,alpha21,alpha23,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,5.63753347464926,-0.0386092994188781,-0.154148366215414,3.89757013906254,3.83537955432049,-0.0705711599453755,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,0.976057112442005,0.106645076653881,-0.00706004407044761,0.00301411051495859,-0.361235819283038,0.0881136648078837,0,0,0,0,0,0,0,0
2,1,6.08574785814158,-0.289862340471547,-0.193243423665381,6.33333551702758,3.08131178819972,-0.0725507167593193,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,1.42427149593432,-0.144607964398788,-0.0461551015204143,0.488487828108338,-1.11530358540381,0.0861341079939399,0,0,0,0,0,0,0,0
3,1,6.06848752740948,-0.0523211015322205,-0.076787034343486,1.62715968005752,3.66619632594357,-0.0676030940435993,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,1.40701116520223,0.0929332745405387,0.0703012878014807,-0.870503239904316,-0.530419047659964,0.09108173070966,0,0,0,0,0,0,0,0
1,2,4.97976541117611,-0.0437401486064734,-0.176209099722648,5.87553031143821,3.47077352713184,-0.00940593056375053,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,0.318289048968856,0.101514227466286,-0.0291207775776811,0.413457114549466,-0.725841846471688,0.149278894189509,0,0,0,0,0,0,0,0
2,2,6.54969351161841,-0.0098904821250025,-0.128804456799462,8.88303190448665,3.66081677929024,-0.273522731319514,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,1.88821714941116,0.135363893947757,0.018283865345505,0.826803722231557,-0.535798594313289,-0.114837906566254,0,0,0,0,0,0,0,0
3,2,4.68261964062385,0.062940297103203,-0.154499175700792,3.61718071679979,3.77195087666126,-0.07866148954745,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,0.0211432784165986,0.208194673175962,-0.00741085355582483,-0.0716442922880764,-0.424664496942268,0.0800233352058092,0,0,0,0,0,0,0,0
1,3,2.92670149280771,-0.208650985648826,-0.221855631121133,3.03139684114543,3.58660123915112,-0.104467151944629,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,-1.73477486939954,-0.063396609576067,-0.0747673089761664,-0.248315690213673,-0.610014134452406,0.0542176728086304,0,0,0,0,0,0,0,0
2,3,3.08953131560178,-0.171668865732221,-0.204292091977098,2.01095135464351,3.90508152575264,-0.27954488931041,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,-1.57194504660547,-0.0264144896594619,-0.0572037698321309,-0.658731286321072,-0.291533847850888,-0.120860064557151,0,0,0,0,0,0,0,0
3,3,2.95741205754503,-0.0722459865333257,-0.0948319593649245,1.9057088957739,4.02623022171894,-0.011398764703188,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,-1.70406430466222,0.0730083895394334,0.0522563627800422,-0.71248514406015,-0.170385151884586,0.147286060050071,0,0,0,0,0,0,0,0
1,4,6.84603488404865,-0.170880524821029,-0.107812676587265,8.39880096393559,4.69117723995047,-0.027002287136157,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,2.1845585218414,-0.0256261487482703,0.0392756455577017,0.77074974608822,0.494561866346943,0.131682537617102,0,0,0,0,0,0,0,0
2,4,4.74649901894234,-0.0838043413788797,-0.0978739711352998,3.19596046856078,4.9733197106509,-0.0761838743767112,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,0.0850226567350889,0.0614500346938795,0.049214351009667,-0.195451548392282,0.776704337047367,0.0825009503765481,0,0,0,0,0,0,0,0
3,4,6.09453233308354,-0.225229144099754,-0.127794963418681,2.82325549372907,5.0109341709577,-0.0265098368167932,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,1.43305597087629,-0.0799747680269949,0.0192933587262853,-0.319448557675738,0.814318797354174,0.132174987936466,0,0,0,0,0,0,0,0
1,5,4.85169490088319,-0.332133299981228,-0.189954951524494,3.55474600667293,3.98223501651932,0.103075756827467,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,0.190218538675942,-0.186878923908468,-0.0428666293795273,-0.0890555932678005,-0.214380357084206,0.261760581580727,0,0,0,0,0,0,0,0
2,5,5.77584830561414,-0.326624360805077,-0.186647869905884,13.2545320283268,3.69497053877084,0.08970330967461,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,1.11437194340689,-0.181369984732318,-0.039559547760917,1.22700032663989,-0.50164483483269,0.248388134427869,0,0,0,0,0,0,0,0
3,5,5.22533714850198,-0.361445140512322,-0.180245707632064,3.74324469840895,4.18348755185881,0.0531380763269131,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,0.563860786294724,-0.216190764439563,-0.033157385487097,-0.0373864054560389,-0.0131278217447202,0.211822901080172,0,0,0,0,0,0,0,0
1,6,4.79311792812293,-0.234339460866128,-0.0448146508042488,7.11765700561518,4.31407880754351,-0.090544572839554,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,0.13164156591568,-0.0890850847933687,0.102273671340718,0.605239391838911,0.117463433939979,0.0681402519137053,0,0,0,0,0,0,0,0
2,6,2.78339969722689,-0.158934490626231,-0.0818949478814995,7.55603381958248,3.96866512747441,-0.0350867555045226,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,-1.87807666498036,-0.0136801145534714,0.0651933742634672,0.665007218303408,-0.227950246129121,0.123598069248737,0,0,0,0,0,0,0,0
3,6,3.22115008837309,-0.259666601237434,-0.0248737017330947,3.07291965794091,4.37244759183176,-0.0716969145079345,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,-1.44032627383416,-0.114412225164675,0.122214620411872,-0.234711068880634,0.175832218228229,0.0869879102453247,0,0,0,0,0,0,0,0
1,7,2.61018325157918,-0.177454804424273,-0.184576764598933,2.94342033915684,3.46540862544474,-0.233936753459451,0.0650476478050087,0.141991336701705,0.79430725118193,0.12464084697806,0.192011710881329,0.483908236565038,-0.12135648248861,-0.237948877540252,-2.05129311062807,-0.0322004283515137,-0.0374884424539663,-0.277766921370463,-0.731206748158793,-0.0752519287061919,0,0,0,0,0,0,0,0
