rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,2.12710829672531,0.0776887684797727,-0.0557732925898994,1.53125293730113,-0.00849777666320772,0.00158710196578329,0.156485066704328,0.000682457777241685,1.53316828140204,0.00528468023646779,0.893645668174268,-0.0409932461608875,-0.503505345252143,-0.0637278301763979,-186.520787895028,7.48685045036711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2.33982299159702,-0.0140270369321165,-0.0572207299827493,0.312110407978317,0.0094289692900924,-0.00413853427645332,0.373043657169791,-0.0801545835348749,0.555029289153255,-0.125066414478752,0.170958642548483,0.024415867809012,-0.713366146560975,-0.09147904078867,-166.32400327326,4.29432412125285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2.34847815608993,0.0696433810564031,-0.0191875846376101,-0.203542482787101,0.0101069236504383,0.0035747729398693,-0.561668771656751,-0.087833946864856,-0.105325387699609,0.0768616471747324,-0.10214432400388,-0.0133757477723368,-0.377429116100186,-0.00413849952349443,-183.624832496003,4.47880423810177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.201730941139241,-0.0054118278287241,0.0380789306943915,1.74627425998833,-0.0135192949548326,-0.000140668981648677,0.138738520864183,-0.108758356376406,-1.83699647810987,-0.0430342921488262,0.13194566048969,-0.1071955110691,-0.0855760947362691,-0.0241139642572982,78.7723904590873,-2.03501728674179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.0127695848190461,-0.112697916148442,0.0268012979422051,0.868837490575823,-0.0373189843811081,-0.00269862891988272,0.757516721968297,-0.123024655674407,-1.98362349807232,-0.0421937853812001,0.693423802387776,-0.0113007635000463,-0.254448281517823,0.0159999788827659,89.1143022119795,-3.20461152990686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0.118131640847635,-0.123590866695901,0.0559751119549577,0.801398635803211,-0.0244436229839406,-0.00491459717469696,0.147847290810899,-0.0997070428356499,-1.95455154425301,0.00284925913798451,0.161250202935011,-0.0835985580714151,-0.0681511862999207,-0.0383676087801684,61.6232092032175,5.50377181271019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3.66098795239267,0.0782875012013302,-0.113779382465288,1.41273495029772,-0.0158090907393378,-0.0100109418895659,-0.0849917171156092,-0.055953171266926,-1.24785828169777,0.0547674570682211,0.685667540343148,0.107243509810768,-0.532533588794342,0.0795205397090269,-241.736166604767,-4.80834663835388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1.07190712521568,0.191260733379154,-0.135638771917481,0.598494229977547,-0.0134962406311212,-0.00556679802987834,0.082732160550429,0.0985660725707034,-1.12595738374799,-0.0336802962103048,0.709752375967326,0.151014970980621,-0.328793402649165,-0.0824315969102056,-234.28694983904,-2.38963419813325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1.91832322916093,0.161286329359713,-0.0376811674289662,1.38517650127251,-0.0316976210554092,-0.00300553210846843,-0.325450818935542,0.133562701552458,-0.773304799197976,-0.0630410173237588,0.499549808418415,0.0362103064923966,-0.797815736148435,0.0686619509770806,-234.838029055132,-4.45688158590757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-2.67614321811495,0.0447443917433715,0.0996091830583826,0.517875946228008,0.022911862989373,-0.0104685051062989,-0.331069503215073,-0.0577792925436722,-2.66805975923771,-0.0672243590877946,-0.395708595683791,-0.0435082655157377,-0.56028255345881,-0.106570604783388,-6.18807146061721,-5.18203870844358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-1.96672114673249,0.00457771885564856,0.0891128100739568,0.613847285170733,0.0185833982050116,-0.00801449413717304,-0.464219628929369,0.0544659010307939,-2.05862915043539,-0.0633431722837244,-0.344359545243167,-0.0498880523732337,-0.251337364847289,-0.137586156612117,-51.4201178278956,2.44243072160863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-3.04977287138205,0.0766729860792429,0.106878583071815,0.63582761203255,0.00331433554056648,-0.00307816449697636,-0.877658568970188,0.0365963560505702,-2.19239288605531,-0.142596398599492,-0.163354180215952,-0.0955683874237461,-0.500676116661865,-0.08846034391181,0.338370221467358,-2.72014715505753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.26312416156187,-0.0403765975223182,-0.0396064420657317,0.557073973989402,0.0172580992125715,-0.00119973722968025,-0.596955354658717,0.258758680149254,-0.159895791602629,-0.00739251411086432,-0.553150894674093,0.197257785817648,0.10322943689116,0.108113224498665,14.2303285954234,5.39348660174092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,1.78315532980502,-0.0883699117762214,0.0423555834341386,-1.84466925315074,-0.0125231384517663,0.00163605577310082,-0.859611107978411,0.352165330994791,-0.904269872495028,0.129640866169637,-0.647632219893556,0.225102387980981,0.610077518525268,0.111342755931888,76.0984592378743,2.15250344058698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,-0.0570083288143222,0.111506332928369,-0.0139031518620903,0.431922206696729,-0.00685548915208312,0.000918576778814396,-0.847228194769133,0.268168733913538,-1.02779340075317,0.0927468772848681,-0.113169523929739,0.152549168470904,0.7944382833552,0.0642922605969447,62.064086412604,-4.26977473090912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
