rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha27
1,1,-2.46193918339996,-0.0153921511183751,0.00612059903157097,1.10032770702939,0.039609493125627,-0.000417633792660044,-0.806979575446184,-0.000895528504230053,0.246600600601355,-0.0115581733448207,-0.306698683832611,-0.0543257236827864,-185.25484049275,4.71417693654464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-2.73151329512538,-0.0687858877756291,-0.0649772077059773,-0.322348400715047,0.0176291511275295,-0.00450280439501102,-1.1387746588965,-0.0443168609084415,0.0823882562635179,0.0766483217115003,-0.0412796377980342,-0.14299623450128,-206.398833323226,3.85085957025551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-2.07328736237716,0.0487373287691907,0.0973643108488866,0.093338881394055,0.0431518610824799,-0.00293352844410899,-0.207255389786188,-0.240234357613734,0.334922309164167,-0.133092224814784,-0.234916674310894,-0.116485295988386,-218.710772986608,6.40570366701115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-3.23862808445952,-0.0241209042764543,-0.0116050873750841,1.06360220399601,0.0142858153307381,-0.00395360262473637,0.153291317056765,0.183308790152487,-1.12954553200933,-0.119982322215733,-0.542000749012632,-0.0701147454240046,-21.6221593649126,-0.835717752693197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-3.85539398200342,-0.0243625891828738,-0.0139547455725306,0.0780275053991226,-0.0485339233769695,0.00845245061122915,-0.0986942676918785,-0.184370168916706,-2.00898945796153,0.0844809753618851,0.0596113001089256,-0.024626674784161,-38.4927751877501,3.91356222375417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-3.35145662713742,-0.10600661692818,-0.0202059652047634,-0.083402027789361,-0.0414594490830682,0.0031790330715664,-0.111448838699607,-0.373988103719299,-1.5464808399413,0.0835708637763663,-0.869730644297358,0.0782320988797717,42.9381065175592,-0.286288711694692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1.79104941070127,-0.068217439237074,0.0157721945589103,-1.49142561031271,-0.0152569386716719,0.000498202562596357,0.524079051262984,-0.0813367518011186,-0.939800718550746,-0.00277007060182135,0.424445667426419,-0.102315387500344,-83.3875820296395,-4.52620306268733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1.66148628009207,0.0209736318502881,0.0853369221085051,-1.22038256900118,0.00660020039113185,-0.00109928984800155,0.705983281340335,-0.0736633081959952,-0.368541551805694,-0.0297249326777788,-0.000822575334549214,-0.0778772805474348,-87.6538547850911,-4.27933861221453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1.81696481733447,-0.282034843771173,0.0115865919101658,-0.941549347924006,0.00385853978224659,-0.000794617533697677,0.357586127955012,-0.0534167780503245,-0.57249371071152,-0.0116940276402399,-0.0734138886876465,-0.074618544243984,-105.253288475068,-3.35748781271509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-3.43639609924088,-0.118546870417478,0.0134214898932497,0.335791061467376,0.046044176318528,-0.00872683722195926,-0.102856946477697,0.0414940054649742,0.470451275890286,0.0554029637965543,0.0291525821419327,-0.0812915426704709,134.651921950512,-3.09736898206781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
