rep,id,b02,b12,b03,b13,h1,h2,alpha12,alpha13,alpha22,alpha23,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2
1,8,5.36838411308262,-0.0319586629516938,4.67210622319878,0.108564247656838,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,1.12386411308262,0.124246037048306,-0.923373776801219,0.0609111876568375,0,0,0,0,0,0,0,0
2,8,5.18227193321835,-0.230002339146299,3.77428748289083,0.110639564295565,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.937751933218356,-0.0737976391462986,-1.82119251710917,0.0629865042955648,0,0,0,0,0,0,0,0
3,8,5.63992229748204,-0.109705560520451,5.00631893748653,0.0102118162780831,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,1.39540229748204,0.0464991394795487,-0.589161062513472,-0.0374412437219169,0,0,0,0,0,0,0,0
1,9,3.93010848207555,-0.269242513536641,6.41173800397899,0.0382793282721134,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,-0.314411517924446,-0.113037813536641,0.816258003978985,-0.00937373172788659,0,0,0,0,0,0,0,0
2,9,4.25574500458695,-0.356920937368872,5.66860882906995,0.0388384661879626,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.0112250045869494,-0.200716237368872,0.0731288290699468,-0.00881459381203736,0,0,0,0,0,0,0,0
3,9,5.04214733212826,-0.407148252687333,5.03825899009296,0.0994904508295883,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.797627332128264,-0.250943552687333,-0.557221009907037,0.0518373908295883,0,0,0,0,0,0,0,0
1,10,4.28083281503612,-0.237504098130102,6.75840362320884,0.0708769103699949,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,0.0363128150361217,-0.0812993981301019,1.16292362320884,0.0232238503699949,0,0,0,0,0,0,0,0
2,10,4.30846535842427,-0.391139728077061,4.96332194500636,0.0301878129429951,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,0.0639453584242693,-0.234935028077061,-0.632158054993637,-0.0174652470570049,0,0,0,0,0,0,0,0
3,10,3.86525963468287,-0.282137106965205,5.57888838281178,0.0735179388516239,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,-0.37926036531713,-0.125932406965205,-0.0165916171882255,0.0258648788516239,0,0,0,0,0,0,0,0
1,11,4.19877764275563,-0.141989893299652,4.7384961509018,0.166573822981056,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.0457423572443688,0.0142148067003482,-0.856983849098201,0.118920762981056,0,0,0,0,0,0,0,0
2,11,3.9522356532721,-0.119954306950697,3.68269552328664,0.100146740487909,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.2922843467279,0.036250393049303,-1.91278447671336,0.0524936804879093,0,0,0,0,0,0,0,0
3,11,4.4801370169385,-0.199299805616223,7.94943562451036,-0.0659481204149836,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,0.235617016938504,-0.0430951056162232,2.35395562451036,-0.113601180414984,0,0,0,0,0,0,0,0
1,12,3.1888380656644,-0.211711499869264,4.55620972811593,0.0258935437948784,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-1.0556819343356,-0.0555067998692636,-1.03927027188407,-0.0217595162051216,0,0,0,0,0,0,0,0
2,12,3.06026688818891,-0.0990005617044007,5.99308948961974,0.0266192943736424,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-1.18425311181109,0.0572041382955993,0.397609489619743,-0.0210337656263576,0,0,0,0,0,0,0,0
3,12,3.20777193680893,-0.278691838428802,5.49746565968472,-0.0463850535645099,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-1.03674806319107,-0.122487138428802,-0.0980143403152832,-0.0940381135645099,0,0,0,0,0,0,0,0
1,13,4.30317697540649,-0.483693695186209,4.36901813759217,0.0562412472049861,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,0.0586569754064902,-0.327488995186209,-1.22646186240783,0.00858818720498605,0,0,0,0,0,0,0,0
2,13,3.78203894129359,-0.202036769137906,4.97732668563731,0.086116025943827,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,-0.462481058706415,-0.0458320691379059,-0.618153314362687,0.038462965943827,0,0,0,0,0,0,0,0
3,13,3.96458970222858,-0.451278200050914,5.6910743505187,0.101009015340882,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,-0.279930297771422,-0.295073500050914,0.0955943505187026,0.0533559553408817,0,0,0,0,0,0,0,0
1,14,4.12930330647683,-0.057818800707813,3.69462702972237,0.121683981267566,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.115216693523173,0.098385899292187,-1.90085297027763,0.0740309212675662,0,0,0,0,0,0,0,0
2,14,3.43953877607661,0.000362863161683435,4.0299370576254,0.0441017994016941,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.804981223923387,0.156567563161683,-1.5655429423746,-0.00355126059830595,0,0,0,0,0,0,0,0
3,14,3.89350909086467,-0.190466786903629,3.47246415866543,0.141725579859967,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.351010909135332,-0.0342620869036289,-2.12301584133457,0.0940725198599668,0,0,0,0,0,0,0,0
1,15,3.81689636707239,0.0125628797654988,8.89993969654473,0.0447248277072339,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.427623632927613,0.168767579765499,3.30445969654473,-0.00292823229276613,0,0,0,0,0,0,0,0
2,15,4.06369796738941,0.0316149603229546,7.00949384214159,0.0846224794860745,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.180822032610592,0.187819660322955,1.41401384214159,0.0369694194860745,0,0,0,0,0,0,0,0
3,15,3.1268018232445,0.101410148088227,7.38648912410389,0.125167179129022,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-1.1177181767555,0.257614848088227,1.79100912410389,0.0775141191290216,0,0,0,0,0,0,0,0
1,16,5.19423606024209,-0.120871227139754,4.96735597541553,-0.00544497416704261,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.949716060242094,0.0353334728602459,-0.628124024584467,-0.0530980341670426,0,0,0,0,0,0,0,0
2,16,5.24000044994277,-0.262754406422029,2.54946256397455,0.103176918817653,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.995480449942773,-0.106549706422029,-3.04601743602545,0.055523858817653,0,0,0,0,0,0,0,0
3,16,4.36458700021814,-0.111813160712979,5.09001157309587,-0.0485636677642907,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.120067000218135,0.0443915392870209,-0.505468426904131,-0.0962167277642907,0,0,0,0,0,0,0,0
1,17,4.10502171611462,0.00239815116854433,6.83320905501646,0.0345661065548828,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.13949828388538,0.158602851168544,1.23772905501646,-0.0130869534451172,0,0,0,0,0,0,0,0
2,17,3.7050786587336,-0.164283488715217,8.47059215494649,0.0239288732912517,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.5394413412664,-0.00807878871521714,2.87511215494649,-0.0237241867087483,0,0,0,0,0,0,0,0
3,17,3.95702649270187,-0.20831966829339,6.87162417133134,0.00669506614360726,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.287493507298127,-0.0521149682933901,1.27614417133134,-0.0409579938563927,0,0,0,0,0,0,0,0
1,18,5.00958538897991,-0.119096361634449,4.79983264921032,0.0507960908347286,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.765065388979911,0.0371083383655508,-0.795647350789676,0.00314303083472856,0,0,0,0,0,0,0,0
2,18,4.77201793412552,0.0201452994395486,4.74291972909924,0.0420074870910286,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.527497934125518,0.176349999439549,-0.852560270900759,-0.00564557290897144,0,0,0,0,0,0,0,0
3,18,5.57413926462834,-0.0869523933420342,4.87341062032532,-0.00957951521769747,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,1.32961926462834,0.0692523066579658,-0.722069379674676,-0.0572325752176975,0,0,0,0,0,0,0,0
1,19,4.91138069436866,0.183354674180535,6.3073199534078,0.0875287691187902,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.666860694368659,0.339559374180535,0.711839953407797,0.0398757091187901,0,0,0,0,0,0,0,0
2,19,5.47579088438279,-0.00979501446075948,6.0797979169771,0.0772237144852452,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,1.23127088438279,0.14640968553924,0.484317916977096,0.0295706544852452,0,0,0,0,0,0,0,0
3,19,4.55380467294657,0.268426527304446,7.38655362560149,0.0335639073107928,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.30928467294657,0.424631227304446,1.79107362560149,-0.0140891526892071,0,0,0,0,0,0,0,0
1,20,3.93037350886095,-0.137745773184382,5.82597822701711,0.00720252124269843,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,-0.314146491139052,0.0184589268156179,0.230498227017109,-0.0404505387573015,0,0,0,0,0,0,0,0
2,20,3.55556543960447,0.0672281472545997,4.93501877157774,0.127069493000139,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,-0.688954560395531,0.2234328472546,-0.66046122842226,0.0794164330001388,0,0,0,0,0,0,0,0
3,20,2.98316755196025,0.169847047352125,5.50155232424683,0.136232421057157,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,-1.26135244803975,0.326051747352125,-0.0939276757531683,0.0885793610571572,0,0,0,0,0,0,0,0
1,21,4.79363703099068,-0.264811739991281,7.28291135358743,0.091898236488047,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,0.549117030990684,-0.108607039991281,1.68743135358743,0.044245176488047,0,0,0,0,0,0,0,0
2,21,4.48305805137113,-0.105765076298074,3.46139167244442,0.0178547746740895,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,0.238538051371125,0.050439623701926,-2.13408832755558,-0.0297982853259106,0,0,0,0,0,0,0,0
3,21,4.98580659380776,-0.0285903660671712,5.22163843915122,0.106689929136583,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,0.741286593807757,0.127614333932829,-0.373841560848776,0.059036869136583,0,0,0,0,0,0,0,0
1,22,4.2223757878772,-0.252510043215137,4.08914386068511,0.0820737627709717,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.0221442121227948,-0.0963053432151368,-1.50633613931489,0.0344207027709717,0,0,0,0,0,0,0,0
2,22,4.51859228403078,-0.246132884445175,5.30852180064604,0.00503240353053708,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,0.274072284030784,-0.0899281844451751,-0.286958199353959,-0.0426206564694629,0,0,0,0,0,0,0,0
3,22,3.34671245653176,-0.0510559770366666,4.77264171030292,0.0344556695528912,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.897807543468244,0.105148722963333,-0.822838289697086,-0.0131973904471088,0,0,0,0,0,0,0,0
1,23,3.44509036490699,-0.146961065927418,6.11605757199114,0.0857904219547108,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.799429635093011,0.00924363407258246,0.520577571991141,0.0381373619547108,0,0,0,0,0,0,0,0
2,23,2.90165821259887,-0.0493050248457845,6.72603247046959,0.0185954098161239,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-1.34286178740113,0.106899675154215,1.13055247046959,-0.0290576501838761,0,0,0,0,0,0,0,0
3,23,3.9588257133532,-0.245690401995855,7.13945965992797,-0.0427846876269751,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.285694286646802,-0.0894857019958548,1.54397965992797,-0.0904377476269751,0,0,0,0,0,0,0,0
1,24,4.58767728139302,-0.102872069832637,5.64869240881914,-0.0225301837439149,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,0.343157281393018,0.053332630167363,0.053212408819144,-0.0701832437439149,0,0,0,0,0,0,0,0
2,24,4.86484075506458,-0.0376230404055051,4.9232704626602,0.0351267723520162,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,0.620320755064582,0.118581659594495,-0.672209537339798,-0.0125262876479838,0,0,0,0,0,0,0,0
3,24,4.2118720059692,0.00936818888093356,5.77423971528611,0.0722717902570165,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,-0.0326479940307955,0.165572888880934,0.178759715286104,0.0246187302570164,0,0,0,0,0,0,0,0
1,25,4.698739502827,-0.253266945567075,5.56482948292849,0.0370759854339146,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.454219502827,-0.0970622455670749,-0.0306505170715077,-0.0105770745660854,0,0,0,0,0,0,0,0
2,25,4.16791098542889,-0.348597262104858,4.77630636539445,0.135989122293382,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,-0.0766090145711068,-0.192392562104858,-0.819173634605548,0.0883360622933819,0,0,0,0,0,0,0,0
3,25,3.93273834617092,-0.274098216188575,5.27658718925551,0.0647431829452214,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,-0.311781653829077,-0.117893516188575,-0.318892810744491,0.0170901229452214,0,0,0,0,0,0,0,0
1,26,4.47421820009569,-0.422555495641062,6.88078948426672,0.102592971198711,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,0.229698200095688,-0.266350795641062,1.28530948426672,0.0549399111987109,0,0,0,0,0,0,0,0
2,26,4.26477058993023,-0.0747120946292697,8.35626581559282,0.00548137979370041,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,0.0202505899302265,0.0814926053707303,2.76078581559282,-0.0421716802062996,0,0,0,0,0,0,0,0
3,26,3.96116664681311,-0.246965062188018,8.69954371602446,0.0432050607434864,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,-0.283353353186888,-0.090760362188018,3.10406371602446,-0.00444799925651356,0,0,0,0,0,0,0,0
1,27,5.68800085909784,-0.407048583217451,5.07145586223727,0.0934146628197815,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.353692,-1.595027,1.44348085909784,-0.250843883217451,-0.524024137762733,0.0457616028197815,0,0,0,0,0,0,0,0
2,27,4.74353349051358,-0.0481700991509251,5.32759304549158,0.109789304670847,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.353692,-1.595027,0.499013490513578,0.108034600849075,-0.267886954508424,0.0621362446708469,0,0,0,0,0,0,0,0
3,27,3.40330558062729,0.136131687322303,5.09090746583399,-0.0193677438111518,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.353692,-1.595027,-0.841214419372704,0.292336387322303,-0.504572534166014,-0.0670208038111518,0,0,0,0,0,0,0,0
1,28,3.77631026394419,-0.473368468249422,4.65681882031707,0.191645600902217,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.468209736055813,-0.317163768249422,-0.938661179682931,0.143992540902217,0,0,0,0,0,0,0,0
2,28,2.69150290107363,-0.250007856510599,5.27850542682646,-0.00281168171002638,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-1.55301709892637,-0.0938031565105993,-0.316974573173537,-0.0504647417100264,0,0,0,0,0,0,0,0
3,28,3.05868972311004,-0.184973708211478,6.1791512664872,-0.0301441589423809,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-1.18583027688996,-0.0287690082114782,0.583671266487202,-0.0777972189423809,0,0,0,0,0,0,0,0
1,29,4.77896066792154,-0.269944856906222,4.18232156462401,-0.0352274669937907,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,0.534440667921539,-0.113740156906222,-1.41315843537599,-0.0828805269937906,0,0,0,0,0,0,0,0
2,29,4.07539105057878,-0.206899188886918,5.87774760871293,0.100287061052826,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.169128949421216,-0.0506944888869177,0.282267608712927,0.0526340010528261,0,0,0,0,0,0,0,0
3,29,4.1253012697823,-0.374956541609414,4.7913071517019,0.0703857129594184,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.119218730217695,-0.218751841609414,-0.804172848298102,0.0227326529594184,0,0,0,0,0,0,0,0
1,30,3.31857267898517,0.0308877750598564,5.97396340486278,0.0443739510770425,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,-0.925947321014834,0.187092475059856,0.378483404862783,-0.00327910892295746,0,0,0,0,0,0,0,0
2,30,4.4350145865008,-0.327607747044986,6.21953432299461,0.0735578146620045,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,0.190494586500798,-0.171403047044986,0.624054322994608,0.0259047546620045,0,0,0,0,0,0,0,0
3,30,5.01906193108303,-0.538244666007841,5.8781571614058,-0.00797593292810516,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,0.774541931083032,-0.382039966007841,0.282677161405803,-0.0556289929281052,0,0,0,0,0,0,0,0
1,31,4.0562928061657,-0.41905120620587,6.00468427592621,0.0618991533821301,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.188227193834295,-0.26284650620587,0.40920427592621,0.0142460933821301,0,0,0,0,0,0,0,0
2,31,2.9242896148246,0.0066769290739661,4.10399526277641,0.0641942316769081,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-1.3202303851754,0.162881629073966,-1.4914847372236,0.0165411716769081,0,0,0,0,0,0,0,0
3,31,3.45820252588124,-0.206008284912856,5.3083727632979,0.0746712923136635,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.786317474118756,-0.0498035849128558,-0.2871072367021,0.0270182323136635,0,0,0,0,0,0,0,0
1,32,4.46843602500287,-0.2554436558443,4.86125741250464,0.0226355272758014,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,0.223916025002872,-0.0992389558442995,-0.734222587495364,-0.0250175327241986,0,0,0,0,0,0,0,0
2,32,3.64575650146071,0.00121243915821055,5.25197482589134,-0.0761459825258706,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.598763498539288,0.157417139158211,-0.343505174108664,-0.123799042525871,0,0,0,0,0,0,0,0
3,32,3.83014240697463,-0.155642387999812,5.7059088525655,0.13296951273667,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.41437759302537,0.000562312000188017,0.110428852565501,0.0853164527366698,0,0,0,0,0,0,0,0
1,33,6.38770491770671,0.0536941237353881,7.7328122620638,0.0552971084141223,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,2.14318491770672,0.209898823735388,2.1373322620638,0.00764404841412232,0,0,0,0,0,0,0,0
