rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.00765429165607401,-0.528720234838317,-0.204051283860717,0.180121317823897,0,0,0,0,0,0,11
2,1,0.21444396136397,-0.171983222649824,-0.78845406614806,0.908741399676364,0,0,0,0,0,0,11
3,1,-0.0179430600693475,-0.394540210151208,0.0310505693889591,-0.168088191073588,0,0,0,0,0,0,11
4,1,0.0170772628623013,-0.0494624287759966,-0.182633260740066,-0.554352415956186,0,0,0,0,0,0,11
5,1,0.0622446502014711,-0.482782007559941,0.150198146981468,-0.256300048186992,0,0,0,0,0,0,11
6,1,-0.00732135454785343,-0.316018872781942,-0.0575672406064569,-0.379749929481067,0,0,0,0,0,0,11
7,1,-0.0133059042847226,0.234092042018132,-0.00838393068327625,0.0974675896205817,0,0,0,0,0,0,11
8,1,0.015358241730163,0.0548955506348066,0.275843399539887,-0.548713012641469,0,0,0,0,0,0,11
9,1,0.136514296497507,0.0404864187157001,0.201395977136214,-0.366133869226002,0,0,0,0,0,0,11
10,1,-0.000963519237307864,-0.221082924530756,-0.325114399045701,-0.233775610949074,0,0,0,0,0,0,11
1,2,-0.0407325174215076,-0.283010066754929,-0.274291024316464,0.350871896618754,0,0,0,0,0,0,5
2,2,0.0271845112768334,-0.755414238032091,-0.0263083796993013,-0.179618782176237,0,0,0,0,0,0,5
3,2,-0.114871240341795,-0.59251147838214,-0.298139165978076,0.495262106477268,0,0,0,0,0,0,5
4,2,-0.355025321847174,0.42238644118548,0.163598201631882,0.320339562220613,0,0,0,0,0,0,5
5,2,-0.617435396466621,-0.481105740659871,-0.0287220019286674,-0.286682620182536,0,0,0,0,0,0,5
6,2,-0.172598720492324,-0.40376895850421,0.073211161819746,-0.521998681704047,0,0,0,0,0,0,5
7,2,-0.416103296173103,-0.385569258142737,-0.162466009358744,-0.410125193344655,0,0,0,0,0,0,5
8,2,-0.0780037152128976,0.291485127378151,0.0353022153291838,-0.337173603109709,0,0,0,0,0,0,5
