rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,score4C
1,1,4.53191615689226,-2.35942352420046,-1.43043767371069,0.368004941820786,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,4.42057858302395,-1.46824807461043,11
2,1,4.73870582660015,-2.00268651201197,-2.01484045599803,0.762586884436479,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,4.42057858302395,-1.46824807461043,11
3,1,4.50631880516683,-2.22524349951336,-1.19533582046101,0.259793441121492,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,4.42057858302395,-1.46824807461043,11
4,1,4.54133912809848,-1.88016571813814,-1.40901965059003,0.17655326810936,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,4.42057858302395,-1.46824807461043,11
5,1,4.58650651543765,-2.31348529692209,-1.0761882428685,0.237858272103135,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,4.42057858302395,-1.46824807461043,11
6,1,4.51694051068833,-2.14672216214409,-1.28395363045643,0.210234824866997,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,4.42057858302395,-1.46824807461043,11
7,1,4.51095596095146,-1.59661124734402,-1.23477032053324,0.338811070795573,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,4.42057858302395,-1.46824807461043,11
8,1,4.53962010696635,-1.77580773872734,-0.950542990310082,0.177551735929952,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,4.42057858302395,-1.46824807461043,11
9,1,4.66077616173369,-1.79021687064645,-1.02499041271375,0.213116972127138,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,4.42057858302395,-1.46824807461043,11
10,1,4.52329834599887,-2.0517862138929,-1.55150078889567,0.243276690148855,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,4.42057858302395,-1.46824807461043,11
1,2,4.48352934781467,-2.11371335611708,-1.50067741416643,0.436525566752239,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,2.00935390137452,-0.667385488459286,5
2,2,4.55144637651302,-2.58611752739424,-1.25269476954927,0.256815073350117,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,2.00935390137452,-0.667385488459286,5
3,2,4.40939062489439,-2.42321476774429,-1.52452555582804,0.504333197401761,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,2.00935390137452,-0.667385488459286,5
4,2,4.16923654338901,-1.40831684817667,-1.06278818821809,0.423398836767489,8.37575139916559e-05,0.0959039348695991,9.13882958207364,-3.44605841798555,2.00935390137452,-0.667385488459286,5
