b0_pop,1,-0.42532,0.35281,-0.43031,0.015949,0.0089599,0.0096877,0.039867,-0.016267,-0.010278,0.50645,0.37528,-0.31459,0.39836,-0.020074
b1_pop,-0.42532,1,-0.4883,-0.029536,-0.014609,-0.014776,-0.018092,-0.046818,0.017527,0.016156,-0.29864,-0.74943,0.43951,-0.13152,-0.013475
b2_pop,0.35281,-0.4883,1,-0.016461,0.01316,0.0078382,0.010672,0.035291,-0.012965,-0.0082569,0.24968,0.44917,-0.87672,0.18962,0.037531
a_pop,-0.43031,-0.029536,-0.016461,1,-0.009994,0.00062119,0.010219,-0.016273,0.0076134,-0.00086544,-0.22871,-0.051966,0.023167,-0.71425,-0.01695
h1_pop,0.015949,-0.014609,0.01316,-0.009994,1,-0.085902,-0.29655,0.48548,-0.93578,0.077629,0.008848,0.028268,-0.016746,0.0018325,-0.0038197
h2_pop,0.0089599,-0.014776,0.0078382,0.00062119,-0.085902,1,0.36316,-0.018703,0.037679,-0.87173,0.0056746,0.019719,-0.0012112,0.0097367,-0.0027995
alpha1_pop,0.0096877,-0.018092,0.010672,0.010219,-0.29655,0.36316,1,-0.27782,0.15725,-0.3864,0.0081499,0.011457,0.0069338,0.018201,-0.0010587
alpha2_pop,0.039867,-0.046818,0.035291,-0.016273,0.48548,-0.018703,-0.27782,1,-0.43679,-0.015348,0.024031,0.048241,-0.035142,0.012257,-0.0060769
beta_hcov1_score4C,-0.016267,0.017527,-0.012965,0.0076134,-0.93578,0.037679,0.15725,-0.43679,1,-0.026565,-0.0095072,-0.021541,0.014108,-0.0037649,0.0027446
beta_hcov2_score4C,-0.010278,0.016156,-0.0082569,-0.00086544,0.077629,-0.87173,-0.3864,-0.015348,-0.026565,1,-0.0067181,-0.010704,0.00089799,-0.010221,0.001847
omega_b0,0.50645,-0.29864,0.24968,-0.22871,0.008848,0.0056746,0.0081499,0.024031,-0.0095072,-0.0067181,1,0.25324,-0.2283,0.19292,-0.0677
omega_b1,0.37528,-0.74943,0.44917,-0.051966,0.028268,0.019719,0.011457,0.048241,-0.021541,-0.010704,0.25324,1,-0.41029,0.16916,-0.018587
omega_b2,-0.31459,0.43951,-0.87672,0.023167,-0.016746,-0.0012112,0.0069338,-0.035142,0.014108,0.00089799,-0.2283,-0.41029,1,-0.16183,-0.068384
omega_a,0.39836,-0.13152,0.18962,-0.71425,0.0018325,0.0097367,0.018201,0.012257,-0.0037649,-0.010221,0.19292,0.16916,-0.16183,1,-0.021817
e_b,-0.020074,-0.013475,0.037531,-0.01695,-0.0038197,-0.0027995,-0.0010587,-0.0060769,0.0027446,0.001847,-0.0677,-0.018587,-0.068384,-0.021817,1
