rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,133.849430680688,0.143344950417906,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,-3.47519788467463,-0.00676639778243074,0,0,0,0,0,0
2,1,135.184562583091,0.0481704893494578,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,-2.14006598227138,-0.101940858850879,0,0,0,0,0,0
3,1,135.070705513624,0.206049622484009,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,-2.2539230517379,0.0559382742836722,0,0,0,0,0,0
4,1,133.826799385487,0.079475066837476,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,-3.49782917987471,-0.0706362813628607,0,0,0,0,0,0
5,1,136.063245484645,0.288099017953643,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,-1.26138308071745,0.137987669753306,0,0,0,0,0,0
6,1,136.400343150742,-0.0873217089370657,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,-0.924285414619987,-0.237433057137402,0,0,0,0,0,0
7,1,135.009198078102,0.260937855656094,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,-2.31543048726016,0.110826507455757,0,0,0,0,0,0
8,1,137.136409914364,0.25945568449316,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,-0.188218650998351,0.109344336292823,0,0,0,0,0,0
9,1,136.315627004436,0.122763757666512,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,-1.00900156092652,-0.0273475905338252,0,0,0,0,0,0
10,1,136.596172760422,0.00358239367567095,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,-0.728455804939699,-0.146528954524666,0,0,0,0,0,0
1,2,137.220289588347,0.469967675345235,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,-0.104338977014976,0.319856327144898,0,0,0,0,0,0
2,2,137.342523602676,-0.124065037568074,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,0.0178950373135081,-0.27417638576841,0,0,0,0,0,0
3,2,135.930764704425,0.0767729744737491,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,-1.39386386093682,-0.0733383737265877,0,0,0,0,0,0
4,2,139.634243384439,-0.100615105259896,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,2.30961481907642,-0.250726453460233,0,0,0,0,0,0
5,2,136.550154346081,0.173397221403859,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,-0.774474219281529,0.0232858732035221,0,0,0,0,0,0
6,2,137.71131458909,-0.0275733585439359,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,0.386686023727748,-0.177684706744273,0,0,0,0,0,0
7,2,136.948609602051,0.428536741270648,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,-0.376018963310855,0.278425393070311,0,0,0,0,0,0
8,2,138.173922380887,0.059288713537214,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,0.849293815524931,-0.0908226346631228,0,0,0,0,0,0
9,2,135.264313235535,0.0140121556546584,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,-2.06031532982757,-0.136099192545678,0,0,0,0,0,0
10,2,137.820700163331,0.414601927712468,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,0.496071597969092,0.264490579512131,0,0,0,0,0,0
1,3,135.096360882849,0.244034953628939,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,-2.22826768251278,0.0939236054286026,0,0,0,0,0,0
2,3,140.671534794761,0.0502807601906219,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,3.3469062293992,-0.0998305880097148,0,0,0,0,0,0
