rep,id,b02,b12,b03,b13,p1,g1,p2,g2,alpha12,alpha13,alpha22,alpha23
1,1,7.35775133943137,0.0035259436753307,3.96042212674228,-0.162897408204776,0.076439464219827,0.0571460509481625,0.739781591245769,0.149881495074311,-11.6093509700809,0.463911196827842,4.72694875391901,-0.123750816022255
2,1,7.41632428301678,0.00404716690183694,5.03685285696511,-0.219483491275736,0.076439464219827,0.0571460509481625,0.739781591245769,0.149881495074311,-11.6093509700809,0.463911196827842,4.72694875391901,-0.123750816022255
3,1,7.41482703701954,0.00386105560257095,4.37662696584761,-0.0649612678819884,0.076439464219827,0.0571460509481625,0.739781591245769,0.149881495074311,-11.6093509700809,0.463911196827842,4.72694875391901,-0.123750816022255
1,2,7.48174420357868,0.00592937683523308,4.19765162763277,-0.381960661329961,0.076439464219827,0.0571460509481625,0.739781591245769,0.149881495074311,-11.6093509700809,0.463911196827842,4.72694875391901,-0.123750816022255
2,2,7.45032773206559,0.00267652906029128,4.150986757558,-0.13556096794986,0.076439464219827,0.0571460509481625,0.739781591245769,0.149881495074311,-11.6093509700809,0.463911196827842,4.72694875391901,-0.123750816022255
3,2,7.4444909792805,0.00822710639710918,4.5006407989015,-0.16185827118143,0.076439464219827,0.0571460509481625,0.739781591245769,0.149881495074311,-11.6093509700809,0.463911196827842,4.72694875391901,-0.123750816022255
1,3,7.39300378575745,0.00146786968894978,6.59985554783468,0.0996757659237397,0.076439464219827,0.0571460509481625,0.739781591245769,0.149881495074311,-11.6093509700809,0.463911196827842,4.72694875391901,-0.123750816022255
2,3,7.37355787372053,0.0039365966341792,6.36986249842823,0.103334156109332,0.076439464219827,0.0571460509481625,0.739781591245769,0.149881495074311,-11.6093509700809,0.463911196827842,4.72694875391901,-0.123750816022255
3,3,7.35070494296374,0.000906075802615742,6.6379042263584,0.081497893034529,0.076439464219827,0.0571460509481625,0.739781591245769,0.149881495074311,-11.6093509700809,0.463911196827842,4.72694875391901,-0.123750816022255
1,4,7.3846405494279,0.0130236245066265,2.49987259310679,0.0852123568256326,0.076439464219827,0.0571460509481625,0.739781591245769,0.149881495074311,-11.6093509700809,0.463911196827842,4.72694875391901,-0.123750816022255
