rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
3,25,-0.00699383740087356,-0.00166781848975421,0.485345742340974,0.0537673988054696,0,0,0,0,0,0,0,0
1,26,0.0189745007791355,0.000584120163172246,-1.33012853288917,-0.0847266023324157,0,0,0,0,0,0,0,0
2,26,-0.0366457317120421,0.00350458943143763,-0.606045700650114,-0.119135624838913,0,0,0,0,0,0,0,0
3,26,0.011964272550073,-0.00200701658169719,-1.31103208823583,0.0699383301203429,0,0,0,0,0,0,0,0
1,27,-0.0256603712687848,0.00244628755334359,-0.0553917753432245,0.0852508344921978,0,0,0,0,0,0,0,0
2,27,-0.0303436024908867,0.00540964595405535,0.91396352700739,-0.397250194185448,0,0,0,0,0,0,0,0
3,27,-0.0524439891622643,-0.00153974722897463,-0.747465875957347,0.202285187699707,0,0,0,0,0,0,0,0
1,28,0.000925920160220528,-0.00579695943662491,0.653214184935638,0.0785144447938392,0,0,0,0,0,0,0,0
2,28,-0.0351329430309431,-3.78346137224327e-05,0.397178069303491,0.0766415780108592,0,0,0,0,0,0,0,0
3,28,0.0176094637438107,-0.00736839047043424,0.204686314262752,0.0807563737066429,0,0,0,0,0,0,0,0
1,29,0.0119028356150475,0.00290398031221638,-1.42074370788923,-0.0717155371665657,0,0,0,0,0,0,0,0
2,29,-0.000934805893129997,0.000579057690911433,-0.646409007545672,-0.125859369016216,0,0,0,0,0,0,0,0
3,29,0.011268016416583,0.00361979766560804,-0.971687959589639,-0.191514696760568,0,0,0,0,0,0,0,0
1,30,0.0711928338496319,-0.00344732281149363,0.619860307444993,0.199314002887353,0,0,0,0,0,0,0,0
2,30,0.0457577300475815,-0.000602524704575603,0.320930983496075,0.222840879346625,0,0,0,0,0,0,0,0
3,30,0.0364870970074733,-0.00146385862388665,0.389063824470871,0.197288207290504,0,0,0,0,0,0,0,0
1,31,-0.015393195706662,-0.00348336732001763,0.236444289065727,0.0186993443237233,0,0,0,0,0,0,0,0
2,31,-0.0544760275295255,-0.000860519952240871,0.208920648553708,0.033217478692851,0,0,0,0,0,0,0,0
3,31,-0.0177173163801152,-0.00694940115872779,0.42881562794886,0.00452617941730468,0,0,0,0,0,0,0,0
1,32,0.0473967502292609,0.00367748371095529,-0.700501605948856,-0.106850271792683,0,0,0,0,0,0,0,0
2,32,0.0282237447607097,0.00397386079636204,-1.09518808249979,-0.0906607464679509,0,0,0,0,0,0,0,0
3,32,0.033063294074946,0.00382341849308519,-0.352810212084795,-0.109040196141031,0,0,0,0,0,0,0,0
1,33,0.0429892572303432,-0.00354876015758352,-0.249501942823684,-0.0154888900471661,0,0,0,0,0,0,0,0
2,33,0.0518232132558065,0.0120969677700313,0.111054063660175,0.322355050697597,0,0,0,0,0,0,0,0
3,33,0.0273048778459453,0.00246508875759164,0.162301905136224,-0.0479024346860692,0,0,0,0,0,0,0,0
1,34,0.00304303547680806,-0.00128542972476571,0.889659749983333,-0.0297832097924887,0,0,0,0,0,0,0,0
2,34,-0.00803482535078803,-0.00264273567546362,0.983817288991108,-0.0829982961933007,0,0,0,0,0,0,0,0
3,34,0.00567543352103606,0.00119295994370624,0.923757792200703,-0.0163317062306172,0,0,0,0,0,0,0,0
1,35,-0.0477910449689611,0.00352468861612005,-0.810550988259476,-0.0597278066649267,0,0,0,0,0,0,0,0
2,35,-0.0419097906471135,0.00238450039243175,-0.622670922944893,-0.0364295209819456,0,0,0,0,0,0,0,0
3,35,-0.0281553646057908,0.00163339238286331,-0.678321099081092,-0.026399004376862,0,0,0,0,0,0,0,0
1,36,0.060931202116274,0.00484496769733048,-1.3551136647139,0.241013121367298,0,0,0,0,0,0,0,0
2,36,-0.00456466820807044,0.0116524124450104,-0.583007671679953,0.0976914664544941,0,0,0,0,0,0,0,0
3,36,0.0752801967354912,-0.00381022975580299,-0.19548155287357,-0.0838769179174791,0,0,0,0,0,0,0,0
1,37,-0.0545249732273252,0.000106024052873585,0.0904761359448294,0.0178212219803339,0,0,0,0,0,0,0,0
2,37,-0.0666172643317369,-0.00245182066807298,0.0453659947772405,-0.0498095978133382,0,0,0,0,0,0,0,0
3,37,-0.0351212037755557,-0.000944795668137675,0.0430962673937385,-0.0996735936904042,0,0,0,0,0,0,0,0
1,38,-0.0275068836364287,-0.000449236521500688,0.281711278854814,0.0355632782120301,0,0,0,0,0,0,0,0
2,38,0.0110065327661095,-0.00158904496814486,-0.516852083136078,0.0592049542490004,0,0,0,0,0,0,0,0
3,38,0.0115368293755918,-0.00329584573546071,-0.340512079504701,0.0620011092586411,0,0,0,0,0,0,0,0
1,39,-0.0202708895953512,0.00446500181376548,-0.805268616602313,0.282538969054471,0,0,0,0,0,0,0,0
2,39,0.0159703256864541,-0.00367068576686119,-0.433034470567325,0.318266056902636,0,0,0,0,0,0,0,0
3,39,0.0114039608781793,-0.00760804631761464,-0.586097354467181,0.217067998576807,0,0,0,0,0,0,0,0
1,40,0.0701285520160679,-0.0031242918617419,-0.204710803555996,-0.122909378467729,0,0,0,0,0,0,0,0
2,40,0.0221461770307059,-0.00034460010466904,0.209144226632276,-0.242727838123036,0,0,0,0,0,0,0,0
3,40,0.0841080415337343,-0.00466115380442026,-1.48986649389975,0.0447205125735988,0,0,0,0,0,0,0,0
1,41,-0.0859612716178626,-0.000116014967138572,0.170000759096125,0.247748527453373,0,0,0,0,0,0,0,0
2,41,-0.0563909591622949,-0.00273310730952744,-0.526075587308305,0.274268099247383,0,0,0,0,0,0,0,0
3,41,-0.0952761908576809,0.00174519728156012,1.06399289184393,0.144759877929528,0,0,0,0,0,0,0,0
1,42,-0.00182537193982402,-0.005156490762193,0.427206050869889,-0.166371662965263,0,0,0,0,0,0,0,0
2,42,0.0046115662095163,-0.00503578956615712,-0.093673013013313,-0.0761579121860073,0,0,0,0,0,0,0,0
3,42,-0.0192889120672701,-0.00383411378855622,0.873817690562699,-0.166472354858607,0,0,0,0,0,0,0,0
1,43,-0.0233878949767226,0.00973818195601635,1.02656733136542,0.267544826584569,0,0,0,0,0,0,0,0
2,43,-0.0137958450208995,0.00894742055131417,-0.0718739053788919,0.329858258886618,0,0,0,0,0,0,0,0
3,43,-0.0223366000292078,0.0102221418816112,0.559706732974396,0.292628081151525,0,0,0,0,0,0,0,0
1,44,-0.0139351782936936,-0.00399264635392965,-2.03289852171896,0.0694626778367733,0,0,0,0,0,0,0,0
2,44,-0.00285696050099205,-0.00451178213940984,-1.7653539015012,0.0857120689729943,0,0,0,0,0,0,0,0
3,44,-0.017033949524949,0.00135864801615547,-1.78908274417792,-0.0712732114135096,0,0,0,0,0,0,0,0
1,45,0.0432130383421336,-0.00139064641804936,-2.39286096158366,-0.053987317436518,0,0,0,0,0,0,0,0
2,45,0.0145531481021166,-0.00351123843181347,-0.202181587388757,0.108423104332185,0,0,0,0,0,0,0,0
3,45,-0.0354724076537334,0.00138697784245791,-1.78656024580295,-0.0840526115182894,0,0,0,0,0,0,0,0
1,46,0.00223183632931878,-0.00203822065108216,-0.782826576744158,-0.0776836634087166,0,0,0,0,0,0,0,0
2,46,0.00946298842303239,-0.00224627832854062,0.153847265691715,-0.197524585621283,0,0,0,0,0,0,0,0
3,46,0.0104523045075142,-0.00214846545230159,-0.897423529373013,-0.0471185208656016,0,0,0,0,0,0,0,0
1,47,0.00557825792795086,-0.000896727928937041,-0.432763685112873,-0.132161515317834,0,0,0,0,0,0,0,0
2,47,-0.0150960724943836,0.00385585597367245,-0.392428677162124,0.0231413320810012,0,0,0,0,0,0,0,0
3,47,-0.019669073813958,0.00340831445205547,-0.584407656744443,-0.0593089317577592,0,0,0,0,0,0,0,0
1,48,0.0532234895385413,0.00579457288984511,-0.112306450742455,0.203610094337975,0,0,0,0,0,0,0,0
2,48,0.0531455159551077,0.00720869685512546,0.277034282198089,0.12983199778231,0,0,0,0,0,0,0,0
3,48,0.0368259670108912,0.00774712002111014,0.86168339633004,0.109679023748691,0,0,0,0,0,0,0,0
1,49,-0.020008462067139,0.00179049606079853,0.989378321499613,0.0285494742360922,0,0,0,0,0,0,0,0
2,49,-0.0107743490043903,0.00440399143765457,1.05738141862707,0.316430026677346,0,0,0,0,0,0,0,0
3,49,0.0378971323116168,-1.97545251688983e-06,0.519914762409387,0.0810691599471499,0,0,0,0,0,0,0,0
1,50,0.00121489141131192,0.00796158086066088,-0.360936815251967,-0.179661091098173,0,0,0,0,0,0,0,0
2,50,-0.0262513737272254,-0.00637453152820408,-0.523604535139377,-0.0100168097708308,0,0,0,0,0,0,0,0
3,50,0.0179982911520185,0.000414325724995812,0.823464593222262,-0.0428414025909825,0,0,0,0,0,0,0,0
1,51,0.112989605851473,-0.0034641166242549,-1.1017272083031,-0.0401852747294248,0,0,0,0,0,0,0,0
2,51,0.0496286818981346,-0.000533282992556598,-1.33650221245282,-0.0462365156051788,0,0,0,0,0,0,0,0
3,51,0.0692472915935003,-0.000995846230165248,-0.933454206545992,-0.0632611247387644,0,0,0,0,0,0,0,0
1,52,-0.0568899283876281,-0.0111672334749751,1.02166340300275,-0.30671260031784,0,0,0,0,0,0,0,0
2,52,-0.0544713269501349,-0.0112536043698459,1.43726068996113,-0.321615896693131,0,0,0,0,0,0,0,0
3,52,-0.0368504772641538,-0.0116131601237102,0.707240445621752,-0.311081745244658,0,0,0,0,0,0,0,0
1,53,-0.0334286132641308,-0.00942778632841488,1.06572642796711,-0.109254220355149,0,0,0,0,0,0,0,0
2,53,0.0314765143920788,-0.000563848296684897,1.34561331940356,-0.125459355267072,0,0,0,0,0,0,0,0
3,53,-0.0247574132699002,0.00252228159004523,0.57930233174819,-0.112552993482261,0,0,0,0,0,0,0,0
1,54,0.00928205042406649,0.00649632759133724,1.60397940483508,0.212552999855569,0,0,0,0,0,0,0,0
2,54,-0.0026707105548196,0.0106936473651222,2.22669701698462,0.144532271049817,0,0,0,0,0,0,0,0
3,54,0.0378050346695042,-0.00231556169785102,1.44781674148862,-0.0818589736805826,0,0,0,0,0,0,0,0
1,55,-0.1077053504498,-0.00352938086027981,0.858222186678447,0.0440158421934301,0,0,0,0,0,0,0,0
2,55,-0.0431240425238801,0.00183834108679794,0.594713158039625,-0.0213796884228596,0,0,0,0,0,0,0,0
3,55,-0.0662731087241042,0.0040269683415811,1.19864984269452,0.284461268711936,0,0,0,0,0,0,0,0
1,56,0.00333306242485243,0.00238288383953432,0.451403185026871,-0.0649626367763006,0,0,0,0,0,0,0,0
2,56,-0.0156480892327195,0.00094749411873341,0.858964429922267,-0.275901178285954,0,0,0,0,0,0,0,0
3,56,-0.0569267397122131,-0.00204827260036177,0.63980498612888,-0.225676082300743,0,0,0,0,0,0,0,0
1,57,-0.0146104570375538,-0.000216524069105222,-0.219629171476351,-0.0604254698109178,0,0,0,0,0,0,0,0
2,57,-0.00515792921466485,0.000351162210496681,-1.18182801793587,0.0947768295791775,0,0,0,0,0,0,0,0
3,57,-0.0309408869792689,0.00149928809506923,0.473521643745519,-0.151215244797797,0,0,0,0,0,0,0,0
1,58,0.0184410955922667,0.0032674710649068,0.118736830833357,0.0853184760722897,0,0,0,0,0,0,0,0
2,58,-0.0214544470662776,0.00622437687204571,-0.57593102947447,0.157248478905104,0,0,0,0,0,0,0,0
3,58,-0.0103716809201098,0.00605608607961087,-0.720689046968357,0.171331667006108,0,0,0,0,0,0,0,0
1,59,-0.0252181775923574,-0.00205963671340415,-0.947470064123616,0.00223933811809848,0,0,0,0,0,0,0,0
2,59,-0.00312889459505783,-0.000615881115928932,-0.178932836074665,-0.16392168179325,0,0,0,0,0,0,0,0
3,59,-0.0176178166567711,-0.00835057758002799,-0.250959661203194,0.242858249670847,0,0,0,0,0,0,0,0
1,60,0.0509726849530416,-0.00648511422428365,-0.00208441404268189,0.129649686886719,0,0,0,0,0,0,0,0
2,60,0.0458910054113906,-0.0101880483725067,0.0919677794974705,0.128493693761017,0,0,0,0,0,0,0,0
3,60,0.0341597043288946,-0.00182720696287377,-0.122343324237437,0.155219128290631,0,0,0,0,0,0,0,0
1,61,0.071882196827441,0.000384667817535437,0.144319890671419,-0.0697145367913238,0,0,0,0,0,0,0,0
2,61,0.0372157150630033,0.00163558767758067,-0.118418990007704,-0.0379408282669347,0,0,0,0,0,0,0,0
3,61,0.0765910557701002,-0.00261549306047249,-0.159666903109249,-0.050621235623382,0,0,0,0,0,0,0,0
1,62,0.0438827869278811,0.00368886690628836,0.482276444551498,0.0546375902903929,0,0,0,0,0,0,0,0
2,62,0.0787114357905834,-0.00378108352647777,0.179346932713224,0.0732632060839017,0,0,0,0,0,0,0,0
3,62,0.0302814643583753,-0.00155906067523088,-0.465702643406442,0.00517741037210492,0,0,0,0,0,0,0,0
1,63,-0.0229842294885332,-0.00950952482286146,0.638203754597194,0.289798190224458,0,0,0,0,0,0,0,0
2,63,-0.0246983688958666,-0.0039000625937236,1.02582295153374,0.0432998448386863,0,0,0,0,0,0,0,0
3,63,-0.0351477710247821,0.00102011317505357,1.30401684556968,0.0117170660883305,0,0,0,0,0,0,0,0
1,64,0.00204577140918882,-0.00360290095342303,0.210003055473998,-0.044570881761311,0,0,0,0,0,0,0,0
2,64,0.018607151058438,-0.0114837675129272,-0.0961139089400698,0.0214967135932466,0,0,0,0,0,0,0,0
3,64,0.0418750037074354,-0.0102527993595419,0.209183877996769,0.104626825971709,0,0,0,0,0,0,0,0
1,65,0.00233602625895202,0.0028956077950962,-0.210960697541319,0.395054380227854,0,0,0,0,0,0,0,0
2,65,0.00126232775568891,0.00281352219033701,-0.295848624261189,0.405301757000609,0,0,0,0,0,0,0,0
3,65,0.00549303820655744,0.00307158543730484,0.166303727110338,0.364162448401118,0,0,0,0,0,0,0,0
1,66,-0.0267622919641104,0.00653562215788625,0.904347435870796,0.0643652564961016,0,0,0,0,0,0,0,0
2,66,-0.0359075410015732,-0.00161116320041415,1.07448067685446,0.109725681770922,0,0,0,0,0,0,0,0
3,66,0.00900402265953204,-0.00845746676184884,0.80958355009575,0.0470866439161554,0,0,0,0,0,0,0,0
1,67,0.0820199228248599,-0.00730232139211563,-0.282621932859703,-0.184003063875307,0,0,0,0,0,0,0,0
2,67,0.0285207626733355,-0.00768609307499613,-0.219240460729262,-0.130202204321361,0,0,0,0,0,0,0,0
3,67,0.0363061036463526,-0.00503916043930859,-0.122805692012925,-0.161447932989636,0,0,0,0,0,0,0,0
1,68,0.0553774421107036,-0.00641434634060053,-0.181254516573038,0.0777086575471394,0,0,0,0,0,0,0,0
2,68,0.0192072663806941,0.00320502656389742,-0.673611115778615,0.214329544992583,0,0,0,0,0,0,0,0
3,68,0.0218389868784161,0.00259263214333255,-1.19353697812665,0.149171320631014,0,0,0,0,0,0,0,0
1,69,0.0554007346466436,-0.00856537969588158,1.16377722912839,0.0684387190758093,0,0,0,0,0,0,0,0
2,69,0.0253477237360622,-0.0073333904013731,0.467161229663517,0.0758852789686305,0,0,0,0,0,0,0,0
3,69,0.00886667257424723,-0.00539040944625354,0.864119112895048,0.0646771809507326,0,0,0,0,0,0,0,0
1,70,0.0818295895470005,0.00479148307490851,-0.707799821953556,0.304646870769384,0,0,0,0,0,0,0,0
2,70,0.016138510278922,0.00825034825384072,-0.356671838387987,0.286847803864096,0,0,0,0,0,0,0,0
3,70,0.0403881340434733,0.00498402220288056,-0.476876885893493,0.185383657111281,0,0,0,0,0,0,0,0
1,71,0.0129831335717441,0.00109692053288093,-0.0135144596635079,-0.239731979860039,0,0,0,0,0,0,0,0
2,71,0.0390306214791343,-0.0049380839156202,-0.304177579616391,-0.0215501818184144,0,0,0,0,0,0,0,0
3,71,0.00524888397201817,0.00540090080083582,-0.204183668407198,-0.215364412130144,0,0,0,0,0,0,0,0
1,72,-0.0135371577230945,0.00218143868365425,0.587523877932144,0.331251489936011,0,0,0,0,0,0,0,0
2,72,-0.0218042393841396,-0.000590363699578099,0.229488220129662,-0.0422838392402982,0,0,0,0,0,0,0,0
3,72,-0.0220926262362457,0.00742600132773934,0.937560768592057,-0.0519776030472592,0,0,0,0,0,0,0,0
1,73,0.086581921450497,0.000410676071275611,-0.511283918993768,-0.0822006585081883,0,0,0,0,0,0,0,0
2,73,0.0530660929839666,-0.00782498337163411,-0.0131117519186725,-0.141070684725507,0,0,0,0,0,0,0,0
3,73,0.046017414488368,0.0153251977010603,-0.825340976345458,-0.295193564113919,0,0,0,0,0,0,0,0
1,74,-0.0700985535913254,0.00114803126227471,0.961340606188648,0.141321250706578,0,0,0,0,0,0,0,0
2,74,-0.023001406438488,0.000756715197147827,1.15773667689858,0.0971224202063192,0,0,0,0,0,0,0,0
3,74,0.00608856524779444,-0.00379529057833215,0.98032972479129,0.198395355593202,0,0,0,0,0,0,0,0
1,75,-0.0644806038440366,-0.00354336262605296,-1.19808911284757,0.0384578524984268,0,0,0,0,0,0,0,0
2,75,-0.0368606286819304,0.00283630753263482,-0.703122569839842,-0.168337734560859,0,0,0,0,0,0,0,0
3,75,-0.0476606679759799,0.00868385702884658,-0.826910016575956,-0.0407821764550031,0,0,0,0,0,0,0,0
1,76,0.0285896692228134,-0.00221423882333188,-1.4387996387808,-0.348229142015365,0,0,0,0,0,0,0,0
2,76,0.0228181153482314,9.16348642504752e-05,-0.617752577015077,-0.209968978102321,0,0,0,0,0,0,0,0
3,76,0.00520367131373689,0.00806737078068081,-0.765392091248107,-0.333577200079315,0,0,0,0,0,0,0,0
1,77,0.0367320950161085,-0.00196487886189468,1.99745979024824,0.0472524356418603,0,0,0,0,0,0,0,0
2,77,0.0420179375830827,-0.00419824301761405,2.0562922142998,0.0429252793915729,0,0,0,0,0,0,0,0
3,77,-0.0445087539977296,0.00633032767607256,2.49056519141018,0.00510279139210743,0,0,0,0,0,0,0,0
1,78,0.0164723841945005,0.0036298466807897,0.401454837316792,0.0584997920006617,0,0,0,0,0,0,0,0
2,78,-0.0190901727090873,0.00985011355471057,0.40568953387521,0.072302743005932,0,0,0,0,0,0,0,0
3,78,0.0118156025732086,0.000345035699639393,0.930551006764508,0.103587216956222,0,0,0,0,0,0,0,0
1,79,0.0116476307461131,0.000458718401969984,-1.7628417064207,-0.180153100885456,0,0,0,0,0,0,0,0
2,79,-0.035385885259557,-6.95358157785245e-05,-0.0302144331215271,-0.175109659704111,0,0,0,0,0,0,0,0
3,79,0.00018545531179992,-0.00364490440637039,-1.08673791732545,-0.000127395006641634,0,0,0,0,0,0,0,0
1,80,0.00740896674798286,-0.000686241928449673,0.585994081093615,0.0438713174665241,0,0,0,0,0,0,0,0
2,80,0.00570133001192819,0.00350597531290345,0.608353915726151,0.0717332986037308,0,0,0,0,0,0,0,0
3,80,0.0379061538712566,-0.00171315271674268,-0.89123020152212,0.328379866729347,0,0,0,0,0,0,0,0
1,81,0.0890878842288787,-0.00126323670691398,0.164766758638314,0.272827577920167,0,0,0,0,0,0,0,0
2,81,0.0704326716732631,-0.0013502860676551,0.0619192846411352,0.275232290319144,0,0,0,0,0,0,0,0
3,81,0.102175259925287,-0.00158434709080556,-0.541081462370263,0.311505096086197,0,0,0,0,0,0,0,0
1,82,0.0241012073041711,-0.00216195679242168,-0.160410268980591,0.229618034826417,0,0,0,0,0,0,0,0
