rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,2.87640400921673,-1.48842704820211,-0.859016644236453,0.0255662346386197,0.0010866043417652,0.10838953744428,1.58181661410083e-12,0.0401442528562495,2.55000062201675,-1.3928124301094,0.241005844820538,-0.374804896246636,0.058954975766851,-2.76927960507015,0,0,0,0,0,0
2,1,1.94589552560937,-1.00349372402892,-0.629873922321935,0.27082780325866,0.0010866043417652,0.10838953744428,1.58181661410083e-12,0.0401442528562495,2.55000062201675,-1.3928124301094,-0.689502638786817,0.11012842792655,0.288097697681368,-0.409068919944101,0,0,0,0,0,0
3,1,3.09693924495179,-1.09191477808213,-1.18240752943467,1.24516821018296,0.0010866043417652,0.10838953744428,1.58181661410083e-12,0.0401442528562495,2.55000062201675,-1.3928124301094,0.461541080555598,0.0217073738733407,-0.264435909431368,1.11647378181899,0,0,0,0,0,0
4,1,2.49232034333135,-1.21999934918223,-1.13927681329201,0.211249271655629,0.0010866043417652,0.10838953744428,1.58181661410083e-12,0.0401442528562495,2.55000062201675,-1.3928124301094,-0.14307782106484,-0.10637719722676,-0.221305193288705,-0.657513308086829,0,0,0,0,0,0
5,1,2.24863637548844,-1.04941219201958,-0.937648380628581,0.969974800493052,0.0010866043417652,0.10838953744428,1.58181661410083e-12,0.0401442528562495,2.55000062201675,-1.3928124301094,-0.386761788907752,0.0642099599358923,-0.0196767606252775,0.866717965752665,0,0,0,0,0,0
6,1,2.60254423599303,-0.871466702455263,-0.692684590561083,1.19216442832453,0.0010866043417652,0.10838953744428,1.58181661410083e-12,0.0401442528562495,2.55000062201675,-1.3928124301094,-0.032853928403163,0.24215544950021,0.225287029442221,1.07297365480312,0,0,0,0,0,0
7,1,2.61914743234487,-1.45302378115853,-0.8611287753918,0.367819744523164,0.0010866043417652,0.10838953744428,1.58181661410083e-12,0.0401442528562495,2.55000062201675,-1.3928124301094,-0.0162507320513181,-0.339401629203055,0.0568428446115032,-0.10295913303384,0,0,0,0,0,0
8,1,2.87430416157982,-1.06857795023978,-1.09094479006794,1.62531114234784,0.0010866043417652,0.10838953744428,1.58181661410083e-12,0.0401442528562495,2.55000062201675,-1.3928124301094,0.238905997183631,0.0450442017156909,-0.172973170064636,1.38290242211527,0,0,0,0,0,0
9,1,2.70888838901985,-1.43986577447619,-0.259845046638906,0.0425013658997532,0.0010866043417652,0.10838953744428,1.58181661410083e-12,0.0401442528562495,2.55000062201675,-1.3928124301094,0.0734902246236611,-0.32624362252072,0.658126573364398,-2.26101591230251,0,0,0,0,0,0
10,1,2.86011329269098,-0.769003425139283,-1.15526075415691,0.0325003339051016,0.0010866043417652,0.10838953744428,1.58181661410083e-12,0.0401442528562495,2.55000062201675,-1.3928124301094,0.224715128294793,0.34461872681619,-0.237289134153609,-2.52930176324812,0,0,0,0,0,0
