parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,92.7788390177475,2.17051109803562,2.33944628000834,
b1_pop,-0.745940338218057,0.231552018528946,31.0416271470303,
h1_pop,0.000338232409867781,0.000235000588401633,69.4790273035919,
h2_pop,0.13098619454166,0.0213233731157557,16.2790996336441,
alpha1_pop,0.0531024094188544,0.0103871358166682,19.5605734849768,
alpha2_pop,-0.0397152774533007,0.00611325585103277,15.3927058881083,
hcov1_pop,0,,,
beta_hcov1_score4C,0.261489183637115,0.057598238679591,22.0270061952251,5.62858275654499e-06
hcov2_pop,0,,,
beta_hcov2_score4C,-0.132527258042095,0.0241393121604506,18.2146016729503,4.0170432535902e-08
omega_b0,25.2174634432004,1.89730979014933,7.52379316192058,
omega_b1,1.39987954776135,0.340477269827584,24.3218975784071,
e_b,0.410497224220711,0.00802105060663474,1.95398412787368,
