b01_pop,0.019091,-0.00063523,1.9227e-05,-0.0039886,3.9155e-08,2.4234e-08,-1.1369e-05,5.3724e-06,2.5903e-05,-4.2154e-06,-2.831e-07,-2.3937e-08,-0.0023861,0.00011437,3.8862e-06,-3.0608e-05,-4.0406e-06,5.8183e-06,-4.7581e-06,0.00038241,-0.00011328,7.6917e-13,1.3257e-07,6.1535e-07,2.6674e-05,9.0725e-08,3.3131e-06,1.0317e-06,nan,-1.0389e-07,0.0022688,0.00034931,9.7138e-05,-0.0018989,-6.0238e-07,-1.3102e-07,-1.7277e-06,-5.7308e-07,-2.5796e-06,1.9475e-06,-1.7486e-05,-6.4667e-06,-0.00012569,-0.0003938,-9.0332e-06,-8.6699e-08,-1.7624e-06,-4.2176e-06,-1.2e-07,3.4391e-06
b11_pop,-0.00063523,0.00044909,0.00020749,0.0013839,-1.1695e-07,1.5174e-07,4.2441e-06,-3.1925e-06,-1.6439e-05,1.0788e-06,1.4843e-06,9.9232e-07,0.0013915,5.7491e-05,-6.0702e-06,1.3772e-05,1.3082e-05,-2.2862e-06,8.4224e-06,-0.0011119,2.1552e-05,-1.9424e-13,-1.8859e-08,-5.6814e-07,4.7397e-06,-6.0746e-09,1.2553e-05,3.1118e-06,nan,1.6546e-07,8.1609e-05,-0.00023317,-0.00015806,0.0011416,-2.5299e-08,3.651e-08,-5.0511e-06,1.1153e-06,-3.2996e-06,-2.0877e-06,8.5299e-06,2.4171e-06,6.1611e-05,0.00017653,-3.1655e-05,1.4305e-07,2.2782e-06,4.7612e-06,9.0956e-08,-1.6155e-06
b21_pop,1.9227e-05,0.00020749,0.00021999,-0.0013049,5.4203e-08,6.7667e-08,5.0725e-06,-1.8741e-06,-8.9772e-06,3.8649e-07,-3.1741e-07,9.3356e-07,0.00072892,0.00011236,-9.9514e-07,1.1717e-05,3.9811e-06,-2.3589e-06,-1.5908e-05,-0.00077483,-4.9141e-06,-4.1294e-14,7.9922e-09,-3.0447e-07,-2.4618e-06,-3.3429e-08,4.9594e-06,1.9867e-06,nan,6.8446e-08,0.00012351,-9.9881e-05,-0.0001234,0.00076526,-3.5043e-07,-1.0096e-08,-6.2181e-06,9.7101e-07,-4.4834e-06,-1.1878e-06,7.8942e-07,1.5246e-06,0.00011724,9.4083e-05,-2.523e-06,9.8167e-08,1.8127e-06,2.8556e-06,8.2857e-08,-9.5203e-07
a1_pop,-0.0039886,0.0013839,-0.0013049,0.54672,-2.1721e-05,3.5683e-06,5.741e-05,2.3737e-05,-0.00053421,-1.4632e-07,2.336e-05,5.0984e-05,0.0060061,-0.0013357,-7.445e-05,3.4466e-05,0.00010565,-9.7578e-06,0.00057208,-0.0073087,0.00029389,-3.361e-12,-2.2113e-07,1.397e-06,-0.00012444,8.2758e-07,0.00015997,-0.00023275,nan,7.071e-07,-0.0027868,-0.0033958,-0.001446,-0.064538,1.8466e-05,2.006e-06,0.000126,1.1288e-05,0.00012084,-7.0063e-05,0.00036264,3.1429e-05,-0.025598,-0.0066401,-0.00056537,-2.0391e-06,-2.4066e-05,5.5815e-05,-1.6286e-06,2.7429e-05
b02_pop,3.9155e-08,-1.1695e-07,5.4203e-08,-2.1721e-05,8.1043e-06,-3.7896e-07,4.7147e-09,-4.552e-08,1.694e-07,-9.1933e-09,2.2275e-08,3.395e-09,8.6422e-06,-3.757e-06,1.2204e-07,2.7784e-06,-1.0823e-07,2.2887e-08,-5.6446e-07,1.8129e-05,1.4139e-06,-4.2024e-15,-1.5358e-09,1.7333e-08,1.837e-08,-2.2598e-09,1.0211e-08,1.781e-07,nan,-8.4858e-10,-1.0031e-06,1.1579e-07,-5.9417e-08,4.5173e-06,1.22e-08,-2.4537e-08,8.2662e-08,-3.1974e-08,-5.5736e-08,-2.654e-08,4.5147e-09,4.4064e-08,-3.0202e-05,-5.7348e-06,2.0266e-07,-1.0823e-09,3.8239e-08,1.1857e-08,-9.1341e-09,4.1315e-08
b12_pop,2.4234e-08,1.5174e-07,6.7667e-08,3.5683e-06,-3.7896e-07,2.6753e-07,-4.1285e-09,7.6403e-08,-4.2576e-08,8.9436e-09,4.0633e-08,-3.1941e-09,-8.514e-07,1.982e-06,3.1994e-07,-1.1552e-06,2.0753e-08,-1.0337e-08,-2.345e-07,4.7484e-05,-1.2903e-06,9.7619e-15,1.2734e-09,4.9557e-09,5.9776e-08,6.9639e-10,4.8613e-08,-6.0664e-08,nan,5.5294e-10,3.0997e-07,-6.5654e-08,-7.0534e-08,-2.1816e-07,-4.6217e-08,1.0038e-08,-2.0562e-08,1.732e-08,-4.5528e-09,2.4483e-09,-1.4831e-08,-1.0044e-08,4.9425e-06,5.0132e-07,-3.6758e-08,3.3626e-09,-8.6298e-09,1.6356e-08,-4.511e-11,-4.0076e-09
b03_pop,-1.1369e-05,4.2441e-06,5.0725e-06,5.741e-05,4.7147e-09,-4.1285e-09,0.003347,-0.00011617,-2.6926e-06,4.2343e-07,-5.0053e-07,-3.9011e-07,-0.00070741,0.00016099,-8.8281e-07,-4.1668e-05,-2.5963e-06,1.5275e-05,5.5816e-06,0.0010274,3.1455e-05,-1.1805e-13,-4.6019e-08,5.4607e-08,-1.8668e-07,-7.8442e-09,-1.8938e-05,-4.253e-06,nan,7.9842e-09,-4.1562e-06,7.4593e-07,-3.8189e-06,-1.6013e-05,-1.1268e-07,4.9963e-08,3.743e-06,1.8223e-05,2.2291e-07,1.3752e-06,1.6721e-06,8.0254e-07,-0.00059027,-1.1498e-07,-1.8525e-07,-1.4189e-08,-9.5303e-06,-1.0753e-06,-8.9868e-08,-1.1879e-07
b13_pop,5.3724e-06,-3.1925e-06,-1.8741e-06,2.3737e-05,-4.552e-08,7.6403e-08,-0.00011617,0.00013078,2.3179e-07,1.2793e-07,-9.4338e-08,1.6217e-07,4.15e-05,-4.4657e-05,-5.2502e-06,2.257e-05,1.5258e-05,-7.636e-06,1.8147e-06,-0.0010766,1.3168e-06,-7.2429e-14,5.5089e-09,-2.6333e-07,3.3744e-06,-1.0066e-08,1.8261e-05,4.1236e-06,nan,1.1773e-07,1.0958e-06,-1.2557e-07,1.5491e-06,-1.9875e-05,-5.5319e-08,-3.1463e-08,7.9655e-06,-7.6823e-06,-4.6108e-08,-4.4211e-07,-1.5547e-07,-2.5577e-07,8.758e-05,3.2656e-06,1.3642e-07,1.2046e-08,2.0338e-06,1.3128e-07,1.7786e-08,1.1519e-08
b04_pop,2.5903e-05,-1.6439e-05,-8.9772e-06,-0.00053421,1.694e-07,-4.2576e-08,-2.6926e-06,2.3179e-07,0.010714,-9.982e-05,-3.5358e-06,2.2615e-07,-6.0934e-05,1.3689e-05,-6.8824e-08,-8.1332e-07,-4.2998e-06,-7.2764e-06,2.5217e-06,9.5667e-05,4.0941e-06,-1.6213e-14,-5.5212e-09,5.9932e-08,-1.6177e-06,4.7596e-09,1.6068e-06,2.3447e-06,nan,-4.0958e-08,8.0728e-06,1.0991e-05,1.3001e-05,3.1711e-05,-2.8916e-07,2.3942e-08,-2.1447e-06,1.2906e-07,-2.8253e-06,-1.8253e-05,1.3277e-06,-3.0242e-07,1.6648e-05,2.4638e-05,-1.109e-06,-3.8666e-09,-5.9495e-07,1.4626e-05,-1.5531e-07,-2.9041e-07
b14_pop,-4.2154e-06,1.0788e-06,3.8649e-07,-1.4632e-07,-9.1933e-09,8.9436e-09,4.2343e-07,1.2793e-07,-9.982e-05,7.1977e-05,1.2011e-06,-1.0194e-07,-1.6519e-05,-1.8172e-06,-4.2145e-07,1.1164e-06,-5.8654e-06,1.9072e-06,1.2085e-06,-9.8525e-05,4.5702e-06,-2.9445e-14,-5.5305e-09,-5.3456e-08,-5.0646e-07,2.04e-10,-4.2296e-06,1.8365e-05,nan,-4.1907e-08,-9.7638e-07,2.9813e-07,-7.8304e-07,5.7259e-06,-2.7236e-09,1.2045e-08,-1.5199e-07,2.978e-07,-7.9826e-06,8.2964e-06,-5.1501e-07,1.6143e-07,-1.3644e-05,1.2397e-06,5.6067e-08,1.003e-09,1.7269e-07,-4.6389e-06,3.4912e-08,3.9064e-09
