id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,0.149594,0.073122,-0.0166596,0.063899,0.00192911,-0.00237122,0.697229,0.110051,0,0,0,0,0,0,0,0,0,0
2,1.93014,-0.0351555,0.0190646,-0.0461426,-0.0632813,0.00205678,0.517043,-0.00558042,0,0,0,0,0,0,0,0,0,0
3,-0.0400506,-0.0139826,-0.00408575,-0.255141,-0.00707108,-0.00382176,0.423515,0.2602,0,0,0,0,0,0,0,0,0,0
4,0.239828,-0.00490197,0.00495032,-0.0184805,0.0231254,0.00083962,-0.635753,0.000224391,0,0,0,0,0,0,0,0,0,0
5,0.596628,-0.0142052,0.00535577,-0.0201893,0.0191961,0.000609096,-0.795429,-0.00818446,0,0,0,0,0,0,0,0,0,0
6,2.50304,0.173574,0.0192133,-0.0247737,0.0801854,-0.00302735,1.71075,-0.0583364,0,0,0,0,0,0,0,0,0,0
7,-5.23613,-0.0054228,-0.00129482,-0.0464791,-0.000654421,0.000332436,0.0850558,-0.00791096,0,0,0,0,0,0,0,0,0,0
8,-0.599639,-0.0184436,-3.53295e-05,-0.0107313,-0.0152493,0.000571041,-0.479951,-0.00647853,0,0,0,0,0,0,0,0,0,0
9,0.793352,-0.0816452,0.0174967,0.170461,0.0397717,0.00699645,-0.311317,-0.247984,0,0,0,0,0,0,0,0,0,0
10,-0.699199,0.138091,-0.0273011,0.397482,-0.0455967,0.00147127,0.644115,0.114133,0,0,0,0,0,0,0,0,0,0
11,-2.36057,-0.0181081,0.0078589,-0.017305,-0.0132745,0.000488562,-0.210191,-0.0208807,0,0,0,0,0,0,0,0,0,0
12,4.9951,0.0215824,-0.0104639,0.103803,-0.0375463,-0.00161532,-0.0199966,0.0469177,0,0,0,0,0,0,0,0,0,0
13,-3.94779,-0.073836,0.0648049,0.176965,-0.0101162,0.0027769,-1.02604,0.0888002,0,0,0,0,0,0,0,0,0,0
14,2.21428,0.0171223,-0.0148034,-0.143762,0.049163,0.00749556,0.886338,0.200522,0,0,0,0,0,0,0,0,0,0
15,1.11487,0.00122452,-0.00487639,-0.162125,0.0154764,-0.00425798,0.064861,-0.170403,0,0,0,0,0,0,0,0,0,0
16,-0.706004,-0.0276658,-0.00250738,-0.206396,0.0466658,0.00224016,-1.18049,-0.161436,0,0,0,0,0,0,0,0,0,0
17,1.19982,-0.0625963,0.0152967,-0.0917157,0.0441741,0.00426204,0.479777,0.217668,0,0,0,0,0,0,0,0,0,0
18,1.68209,0.0424286,-0.0189323,-0.0185945,-0.013217,0.00229775,-0.806256,0.02919,0,0,0,0,0,0,0,0,0,0
19,-3.16754,0.0959983,-0.00267076,0.372945,-0.0199646,-0.000882736,0.861296,0.262597,0,0,0,0,0,0,0,0,0,0
20,1.38721,0.115343,-0.0372667,0.670897,0.0178414,0.00213002,-0.937339,-0.0905108,0,0,0,0,0,0,0,0,0,0
21,1.31097,-0.0118153,0.00860714,-0.00174004,0.0201024,0.000700688,-0.069764,-0.0113249,0,0,0,0,0,0,0,0,0,0
22,-3.01726,0.210997,-0.0267159,0.311744,0.0247257,0.00048818,-0.465592,0.132333,0,0,0,0,0,0,0,0,0,0
