b01_pop,1,-0.32197,-0.067348,-0.23372,0.0043748,-0.012916,-0.0084082,0.0098549,0.0011331,0.0051933,0.00013304,0.0016734,0.004642,-0.0050205,-0.0029022,0.0054426,-0.023435,0.0024265,-0.0013922,-0.00059063,-0.0067149,-0.0086584,1.9473e-05,nan,-0.00018495,-0.001291,0.01568,0.33077,0.19072,0.079293,-0.0085657,0.0067705,-0.0027752,-0.0053256,-0.0016522,-0.0083889,-0.0007887,0.0057839,nan,0.004493,-0.0012744,0.0059974,-0.0053442
b11_pop,-0.32197,1,0.73223,0.20512,-0.0067862,0.030074,0.011007,-0.014175,-0.0052879,-0.0016951,-0.0012309,-0.024241,-0.041795,0.019105,0.025517,-0.0044746,0.078228,-0.014703,0.022291,0.0048249,0.023006,0.029146,8.7022e-05,nan,0.0012836,0.0056213,0.13947,-0.79564,-0.65034,0.11864,0.016481,-0.0086674,0.0094298,0.018731,0.00021628,0.0067234,-0.0049519,-0.020589,nan,-0.010724,0.0129,-0.00083731,0.015271
b21_pop,-0.067348,0.73223,1,0.10885,-0.0076262,0.026069,0.0073566,-0.0053185,-0.0063872,0.0069499,-0.0027304,-0.02789,-0.030224,0.019117,0.030535,-0.025028,0.062275,-0.017133,0.013295,0.0041268,-0.020902,-0.033295,0.0012084,nan,-0.0010881,-0.015806,0.14851,-0.6157,-0.73102,0.16602,0.015187,-0.0048582,0.011291,0.023014,-0.0014958,0.0057199,-0.0038435,-0.021227,nan,-0.010555,0.015727,0.0044734,0.016666
a1_pop,-0.23372,0.20512,0.10885,1,-0.013426,0.026722,0.014958,-0.016861,-0.00078011,-0.010957,0.0076369,0.0039098,0.03167,-0.00086643,-0.016576,0.019099,-0.032293,-0.0029603,-0.037689,-0.006424,0.04462,0.066633,-0.00079349,nan,0.00061481,0.011923,-0.015296,-0.44267,-0.34126,-0.71524,0.028458,-0.019346,0.0079883,0.013478,0.0045556,0.022525,0.01843,-0.015105,nan,-0.013165,0.0034553,-0.014234,0.0076728
b02_pop,0.0043748,-0.0067862,-0.0076262,-0.013426,1,-0.25637,0.0015007,-0.0011496,0.0003524,-0.0040368,0.00071253,5.4124e-05,-0.00090569,0.022587,0.00024084,3.3889e-06,0.0060875,0.0069824,0.0010468,-0.0052874,-0.0027095,-0.0050689,9.2399e-05,nan,-0.00023603,-0.001903,-0.0027076,0.0082005,0.013006,0.010621,0.028953,-0.019843,-0.0015758,-0.0020466,8.5043e-05,-0.0062641,-0.0016754,0.0005443,nan,-0.0038108,-0.0010569,0.0016873,0.00048297
b12_pop,-0.012916,0.030074,0.026069,0.026722,-0.25637,1,-0.0017206,0.0075609,-0.0011953,0.0046609,-0.0021603,0.0062393,0.037696,-0.045701,0.00080825,0.00085496,-0.022918,0.005794,-0.019984,0.0052293,0.0046702,0.012491,-0.00016877,nan,0.00059415,0.0041456,0.0046977,-0.03117,-0.033686,-0.015254,-0.016305,0.038678,0.0025325,0.013322,0.00020014,0.006081,0.0023322,-0.0010733,nan,-0.0063598,0.0021183,-0.0021243,0.00019846
b03_pop,-0.0084082,0.011007,0.0073566,0.014958,0.0015007,-0.0017206,1,-0.1723,0.00020795,-0.0011612,-0.00052819,0.0037144,0.010163,-0.037926,0.0018111,-0.00061931,-0.010989,0.0036781,-0.0030105,0.0010387,0.00013548,0.0027001,-7.8007e-07,nan,0.00014396,0.00056137,0.0030578,-0.01242,-0.011985,-0.011473,0.0020858,-0.00024585,-0.014097,0.020286,0.00042716,-0.0018723,-0.0015742,-0.00080746,nan,-0.0014612,0.00069352,0.00044413,0.0010829
b13_pop,0.0098549,-0.014175,-0.0053185,-0.016861,-0.0011496,0.0075609,-0.1723,1,-0.00046036,0.0091846,0.00019033,-0.0062263,-0.068997,0.082161,-0.0037228,-0.00051582,0.035974,-0.024189,0.018599,-0.0081149,0.0011945,-0.011295,6.5705e-05,nan,-0.00053307,-0.0024885,-0.0016299,0.01135,0.014856,0.014819,-0.0012245,-6.966e-05,0.024809,-0.062942,-0.0012859,0.00099466,0.0019418,0.0023701,nan,0.0015727,0.0051315,0.0011783,-0.0026512
b04_pop,0.0011331,-0.0052879,-0.0063872,-0.00078011,0.0003524,-0.0011953,0.00020795,-0.00046036,1,-0.10587,-0.00039984,0.00093293,-0.00053183,0.0041203,-0.00016303,4.8686e-05,-0.00029776,-0.0028834,0.0007783,0.0035823,-7.5972e-05,6.2607e-05,1.0802e-06,nan,-1.741e-05,-7.4115e-05,-0.0011869,0.0054556,0.005731,-0.002172,-9.1051e-05,-0.0010478,-0.00083087,-0.0008432,0.0010551,-0.0033864,-2.5805e-05,0.00025154,nan,0.00011312,-0.00031299,-0.0021829,-1.6703e-05
b14_pop,0.0051933,-0.0016951,0.0069499,-0.010957,-0.0040368,0.0046609,-0.0011612,0.0091846,-0.10587,1,-0.00076749,-0.00077834,0.0184,-0.01956,0.00095399,-0.00064485,-0.0077841,0.010009,-0.0093191,-0.0027586,-0.0014683,6.7288e-05,-3.5232e-05,nan,0.00024577,0.0011389,0.0013246,0.003919,-0.0043721,0.010491,-0.0027136,0.002428,0.0052833,0.0083385,-0.0026907,0.021071,-0.0012108,-0.0014721,nan,-0.00052068,-0.0018857,0.0016896,0.00014157
b05_pop,0.00013304,-0.0012309,-0.0027304,0.0076369,0.00071253,-0.0021603,-0.00052819,0.00019033,-0.00039984,-0.00076749,1,-0.15719,0.00045609,0.0004727,-0.0057657,0.018767,4.6048e-05,0.0012925,-0.00039624,-0.0012109,-0.0016748,-0.0022228,0.00039136,nan,-0.0015608,-0.009494,-0.00016903,-0.0017212,0.0029968,-0.0080908,0.0017586,-0.001883,-0.0012135,-0.00068368,4.8152e-05,9.9567e-05,0.040399,-0.0091747,nan,-0.00048361,0.0010562,0.00078583,-0.013544
b15_pop,0.0016734,-0.024241,-0.02789,0.0039098,5.4124e-05,0.0062393,0.0037144,-0.0062263,0.00093293,-0.00077834,-0.15719,1,0.010025,-0.0087056,0.042118,-0.025795,-0.015827,0.00081671,-0.0082912,-0.0018689,0.017488,0.025197,-0.0028458,nan,0.011306,0.069216,-0.0066777,0.017248,0.021464,-0.020773,-0.0027573,0.0012594,0.0010989,0.0030525,0.00011072,0.00052543,-0.011343,0.018843,nan,0.00033004,-0.00076356,-0.0019856,-0.01251
p1_pop,0.004642,-0.041795,-0.030224,0.03167,-0.00090569,0.037696,0.010163,-0.068997,-0.00053183,0.0184,0.00045609,0.010025,1,-0.44268,0.011836,0.015092,-0.59323,0.45159,-0.85058,-0.14553,0.0074685,0.081198,0.0007525,nan,-0.00099792,-0.010969,0.00097324,0.0065431,0.022096,-0.08674,0.012833,-0.007878,0.006518,-0.011774,0.0019471,-0.0027091,0.0036665,-0.0011764,nan,-0.0043014,-0.0035824,-0.00043747,-0.00057377
g1_pop,-0.0050205,0.019105,0.019117,-0.00086643,0.022587,-0.045701,-0.037926,0.082161,0.0041203,-0.01956,0.0004727,-0.0087056,-0.44268,1,-0.041173,0.018911,0.37609,-0.011806,0.26909,0.01775,0.028124,-0.025639,0.00085426,nan,-0.006458,-0.030676,-0.0030215,0.0027412,-0.018592,0.010167,-0.0092942,0.014616,-0.024367,0.065246,-0.0020833,0.0053703,-0.00053885,-0.0010372,nan,0.0017304,0.0031358,-0.00046432,0.00070629
p2_pop,-0.0029022,0.025517,0.030535,-0.016576,0.00024084,0.00080825,0.0018111,-0.0037228,-0.00016303,0.00095399,-0.0057657,0.042118,0.011836,-0.041173,1,-0.41289,0.047707,-0.021553,-0.0059547,0.032051,-0.17715,-0.22473,0.012862,nan,0.037132,0.022689,0.005387,-0.0023089,-0.0064826,0.0471,0.00021084,-0.00047314,0.0006485,-0.0026272,-0.00030231,-0.00079136,-0.0014814,0.0064691,nan,5.633e-05,0.00022203,0.00014698,-0.00038095
g2_pop,0.0054426,-0.0044746,-0.025028,0.019099,3.3889e-06,0.00085496,-0.00061931,-0.00051582,4.8686e-05,-0.00064485,0.018767,-0.025795,0.015092,0.018911,-0.41289,1,-0.036198,0.054097,-0.013743,-0.038562,0.15016,0.2215,-0.0029535,nan,-0.023078,-0.054359,-0.0015414,-0.00699,0.0011374,-0.030909,0.0014713,0.000527,2.739e-05,0.00015836,0.00041213,0.00019519,0.0035063,-0.0038267,nan,-0.00075811,-0.0001249,-0.00026486,-0.0010008
alpha11_pop,-0.023435,0.078228,0.062275,-0.032293,0.0060875,-0.022918,-0.010989,0.035974,-0.00029776,-0.0077841,4.6048e-05,-0.015827,-0.59323,0.37609,0.047707,-0.036198,1,-0.06092,0.54461,0.1044,-0.05728,-0.14611,0.001994,nan,-0.0022168,-0.029303,0.014195,-0.075467,-0.061746,0.15315,0.0017514,0.0067108,-0.0036871,-0.0055541,-0.0017366,0.0010511,-0.0080184,-0.00044137,nan,-0.0011475,0.0060176,0.00022305,0.0014587
alpha12_pop,0.0024265,-0.014703,-0.017133,-0.0029603,0.0069824,0.005794,0.0036781,-0.024189,-0.0028834,0.010009,0.0012925,0.00081671,0.45159,-0.011806,-0.021553,0.054097,-0.06092,1,-0.33793,-0.62017,0.064076,0.067461,-3.2756e-05,nan,-0.002334,-0.007549,0.0045148,-0.00048742,0.0095408,-0.0062494,0.027671,0.014604,0.0055025,-0.015032,0.0025366,-0.0053512,0.00052829,0.001182,nan,-0.010415,-0.00059464,0.00012186,-0.0010734
