rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_b04,eta_b14,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha14,eta_alpha21,eta_alpha23,eta_alpha24
1,1,2.02584504343625,0.0589676793425821,-0.072715516683962,0.618560136135513,1.11282412345991,0.139853678378115,1.09933040987339,-0.018242508161233,0,0,0,0,0,0,0,0,0,0
2,1,1.1983076716433,0.0917661229388856,0.0416995880992668,-1.02015238846105,1.95497141965286,0.0586822845348656,0.0912521297718882,0.0143960742621427,0,0,0,0,0,0,0,0,0,0
3,1,1.28827654386816,0.0153600421784367,-0.0313775355318742,-0.257684281757489,0.478181840271158,-0.050631589128873,-0.353298626606308,-0.0398126798810526,0,0,0,0,0,0,0,0,0,0
1,2,2.23730033836037,0.172535991392088,0.00213100931066615,0.299307191940484,-0.314289739756862,0.237791231954485,0.314664449809759,0.113379013236728,0,0,0,0,0,0,0,0,0,0
2,2,2.06799078854564,0.0681170523334627,-0.198813711980647,-0.877805647967807,-0.0530171727768387,-0.0116359750062708,-0.406276944596398,-0.0387777251247347,0,0,0,0,0,0,0,0,0,0
3,2,2.34723377013815,0.097116281294573,-0.107278790045045,0.905764757062658,-0.286704923634298,0.297943539843059,0.976042424894699,0.0622122163963676,0,0,0,0,0,0,0,0,0,0
1,3,-2.68486063862038,-0.0308105358205879,0.0330378796797555,0.03402189837471,0.687570520524202,0.00300202847810005,-0.830603387995106,-0.0282177286666374,0,0,0,0,0,0,0,0,0,0
2,3,-2.90427231415856,-0.154529182343999,-0.0915634910638851,0.482195823358741,0.706444997684179,0.0492706937613471,-2.34193256037081,0.178868260549529,0,0,0,0,0,0,0,0,0,0
3,3,-2.61974229837193,-0.0725514079745614,-0.00230070891870218,-0.155676723259793,-0.293386015323723,0.0778388574930755,-0.436033266081425,-0.0649734567810158,0,0,0,0,0,0,0,0,0,0
1,4,-2.92688123196735,-0.0845414225545751,0.117484334109435,-0.685417669701454,-1.65446978590769,-0.156252973036937,-0.405878973889842,0.142314212381747,0,0,0,0,0,0,0,0,0,0
2,4,-3.2555692296124,-0.0522418296433965,0.0783957068662858,-0.00814824241307255,-0.436999295225307,-0.100100140396944,-0.320275162543181,-0.106832420317656,0,0,0,0,0,0,0,0,0,0
3,4,-2.10744838352348,0.0142510041993189,-0.0537180859210644,-0.270955155023315,0.173290591260888,0.0195809498960053,-1.30093267837418,-0.0156080419510112,0,0,0,0,0,0,0,0,0,0
1,5,-0.0607059676725914,-0.081649259738037,0.0688063321835887,-0.57808895892805,-0.919451417368492,0.0690264533976333,-0.713134878695008,0.211810850265253,0,0,0,0,0,0,0,0,0,0
2,5,2.13764118732021,-0.0476668111146368,0.0495100397781872,-0.787919486101918,-0.229680223425435,0.0193003242297344,1.55201491648822,-0.0223280092777754,0,0,0,0,0,0,0,0,0,0
3,5,1.33324891569973,-0.257364051108618,0.0655792636621958,0.0202426756424574,-0.328829297859778,0.45364380566561,1.11299991024112,0.0294359473752031,0,0,0,0,0,0,0,0,0,0
1,6,-2.31209889803404,-0.168829691466075,-0.0361167328796995,0.189287598178349,-0.628140961220304,0.0186531792881135,-1.5893981144606,0.0489406831898056,0,0,0,0,0,0,0,0,0,0
2,6,-2.50381437817484,-0.0444147067244146,-0.00572415984916022,1.04269162300467,-0.656396908009285,0.00870771623431241,-1.45351572178473,0.00993274238538539,0,0,0,0,0,0,0,0,0,0
3,6,-2.72982517311046,-0.0239235293725938,0.0423290420320002,-0.619408596057554,-0.64787530947673,-0.0195237646230875,-1.46420231582944,0.00116778843214691,0,0,0,0,0,0,0,0,0,0
1,7,-0.258746136911887,-0.070776369530645,0.0606010909794026,0.771248016213987,-0.258866397629806,-0.0023727293223311,-2.2556572101594,-0.0876065781460935,0,0,0,0,0,0,0,0,0,0
2,7,-0.194875050636377,-0.159229311106686,0.0199973755539385,0.623869567738796,-0.759977820322325,0.186355578917009,-2.61177105590639,-0.0317380127555007,0,0,0,0,0,0,0,0,0,0
3,7,0.124559110932296,-0.0381978242639768,0.0685742674923758,0.886995259902717,-0.135847629618405,0.0344406576453253,-2.47947861083433,-0.00594650184089338,0,0,0,0,0,0,0,0,0,0
1,8,0.492107580930602,-0.293781670994632,-0.0682021174726218,0.293513937272039,0.26610602010573,-0.14667860388234,3.86157796720241,-0.0869983977261699,0,0,0,0,0,0,0,0,0,0
2,8,0.87457699483672,-0.117183211518033,0.0685954327709625,0.285600229870122,-0.470316451481834,0.0861218041839159,4.57365558903088,0.0272383195003585,0,0,0,0,0,0,0,0,0,0
3,8,1.95586304798822,-0.070053544157191,-0.0386863716651841,-0.114335756554355,-0.0553560415190359,-0.0296397667801305,3.56960142425248,0.0415603158740031,0,0,0,0,0,0,0,0,0,0
1,9,-0.21285027269183,-0.161825035151912,0.132552478500762,0.143881520296565,0.813817608532847,-0.0416757626835857,-0.581093241747003,-0.0163251115581501,0,0,0,0,0,0,0,0,0,0
2,9,0.93222283087721,-0.0842438196072017,0.112677856280705,0.683628301721205,1.14795143196301,-0.0851829709203829,-0.718886651809163,0.00969854885387755,0,0,0,0,0,0,0,0,0,0
