rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha17,alpha21,alpha22,alpha23,alpha24,alpha25,alpha27
1,1,3.66577280435227,-0.000648100817223697,-0.100194679315208,2.9189725479767,7.34683148832908,0.00221062313341156,5.42611209889813,-0.330029519329503,3.59162407000771,-0.0461851559495353,6.47652045706158,-0.0235928379394338,131.03882757217,-1.44977710752718,0.0317310129609498,0.084341634267959,0.799136673762981,0.106017216932933,0.133265082185688,-5.57347217072179,0.958681764316035,4.17439400825175e-15,-1.05003927492673e-07,-0.00316444916836992,-0.101314012736674,2.087488447658e-11,-0.281027929597701,-2.23755312078468e-08,0.191768552073304,0.000833267281555378
2,1,3.2706936632288,-0.0982609489225907,-0.240714334951933,3.86821178270631,7.37478295109879,0.0046313833155702,5.0100408492032,-0.173969831709829,3.19952987329924,0.0754701747384293,6.94610835851388,-0.110327825203641,147.890008622194,-2.18823675281872,0.0317310129609498,0.084341634267959,0.799136673762981,0.106017216932933,0.133265082185688,-5.57347217072179,0.958681764316035,4.17439400825175e-15,-1.05003927492673e-07,-0.00316444916836992,-0.101314012736674,2.087488447658e-11,-0.281027929597701,-2.23755312078468e-08,0.191768552073304,0.000833267281555378
3,1,3.80124626417969,-0.317829645238137,-0.279102456844133,5.51124716595785,7.38433811461432,-0.00559089143654504,5.48713025795048,-0.206699685231402,4.25252115082409,0.0746608982481556,7.34023028642398,-0.116980691426099,150.89640699783,-8.0421324133656,0.0317310129609498,0.084341634267959,0.799136673762981,0.106017216932933,0.133265082185688,-5.57347217072179,0.958681764316035,4.17439400825175e-15,-1.05003927492673e-07,-0.00316444916836992,-0.101314012736674,2.087488447658e-11,-0.281027929597701,-2.23755312078468e-08,0.191768552073304,0.000833267281555378
1,2,7.16561007478845,-0.0948139064192789,-0.255182499108467,4.78413513213143,7.43781293808386,-0.000389689825820313,5.22903815952197,-0.15600486470393,3.96938917445323,0.122309213985119,7.4041101518082,-0.12898785955714,341.069872437414,-5.03535050362331,0.0317310129609498,0.084341634267959,0.799136673762981,0.106017216932933,0.133265082185688,-5.57347217072179,0.958681764316035,4.17439400825175e-15,-1.05003927492673e-07,-0.00316444916836992,-0.101314012736674,2.087488447658e-11,-0.281027929597701,-2.23755312078468e-08,0.191768552073304,0.000833267281555378
2,2,5.17344892293915,0.0693418057856899,-0.158388131568188,2.8022503362816,7.44841646624091,0.000797702094254673,4.00110532160748,0.0231443897793902,3.29271235061368,0.000164183580399073,7.81156565517686,-0.104875407280954,361.105068521569,-8.48387215883548,0.0317310129609498,0.084341634267959,0.799136673762981,0.106017216932933,0.133265082185688,-5.57347217072179,0.958681764316035,4.17439400825175e-15,-1.05003927492673e-07,-0.00316444916836992,-0.101314012736674,2.087488447658e-11,-0.281027929597701,-2.23755312078468e-08,0.191768552073304,0.000833267281555378
3,2,6.93811590147959,-0.0441789889503617,-0.181761973649368,6.45331529167108,7.44786589176742,0.00451808715077805,4.56886749015231,-0.0866333072557594,2.54424514587215,0.228328987070672,7.80257434809349,-0.183415454428798,352.751381134011,-6.24670248648774,0.0317310129609498,0.084341634267959,0.799136673762981,0.106017216932933,0.133265082185688,-5.57347217072179,0.958681764316035,4.17439400825175e-15,-1.05003927492673e-07,-0.00316444916836992,-0.101314012736674,2.087488447658e-11,-0.281027929597701,-2.23755312078468e-08,0.191768552073304,0.000833267281555378
1,3,2.73683963490513,-0.302763027689539,0.00134223096994589,4.97670286744531,7.41336132597997,0.000212732842758131,4.18798258884111,-0.0690852826023461,7.46499229165791,0.229679757563102,6.36731042731908,0.126315742442709,382.433774765382,-4.45122400503761,0.0317310129609498,0.084341634267959,0.799136673762981,0.106017216932933,0.133265082185688,-5.57347217072179,0.958681764316035,4.17439400825175e-15,-1.05003927492673e-07,-0.00316444916836992,-0.101314012736674,2.087488447658e-11,-0.281027929597701,-2.23755312078468e-08,0.191768552073304,0.000833267281555378
2,3,2.9505032308162,-0.285289093960742,-0.154210814780091,15.0212775066131,7.47704395552316,0.00656424726516557,4.80241831744832,-0.0268438094084436,6.69866213790602,0.04302423455826,6.63571396355531,0.0618597123844346,451.643417629227,-1.51795820923632,0.0317310129609498,0.084341634267959,0.799136673762981,0.106017216932933,0.133265082185688,-5.57347217072179,0.958681764316035,4.17439400825175e-15,-1.05003927492673e-07,-0.00316444916836992,-0.101314012736674,2.087488447658e-11,-0.281027929597701,-2.23755312078468e-08,0.191768552073304,0.000833267281555378
3,3,4.19812977279469,-0.351602116127968,-0.131263444277051,10.1586242107295,7.44499670098313,0.00838651865423953,4.26483014835663,-0.268146425210745,7.90227409887469,0.0658800614919436,6.34521248064467,-0.0794899718133115,297.905392701649,-1.91930568122957,0.0317310129609498,0.084341634267959,0.799136673762981,0.106017216932933,0.133265082185688,-5.57347217072179,0.958681764316035,4.17439400825175e-15,-1.05003927492673e-07,-0.00316444916836992,-0.101314012736674,2.087488447658e-11,-0.281027929597701,-2.23755312078468e-08,0.191768552073304,0.000833267281555378
1,4,6.2550219202595,-0.127336337528532,-0.050264311392279,11.9389137043057,7.43570128729887,0.00421486954806289,4.3524831416905,-0.253516375114285,3.35091876298066,0.057237822658651,7.56071480369425,-0.0298932416584982,324.172623256946,4.55851818753208,0.0317310129609498,0.084341634267959,0.799136673762981,0.106017216932933,0.133265082185688,-5.57347217072179,0.958681764316035,4.17439400825175e-15,-1.05003927492673e-07,-0.00316444916836992,-0.101314012736674,2.087488447658e-11,-0.281027929597701,-2.23755312078468e-08,0.191768552073304,0.000833267281555378
