rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26
1,1,5.64389403912511,-0.267417015240446,-0.175918781042887,32.8929864415147,7.48853830837313,-0.0125401060367615,3.99327006350337,-0.0911836304416365,3.66333004887005,0.144558175140699,6.02850070894045,-0.0711356940460646,5.11065122354469,0.0645886061427781,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,0.976081465014746,-0.146547931091601,-0.0346010752692658,2.04425219032037,0.079861824163415,-0.0150624842531504,-0.146636335939116,0.0709675599498367,-1.74318449097695,0.127958649810412,-0.877165448877466,-0.0521638146016851,-0.0405093964588819,0.124127271710295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-3.03487222462606,-0.228761143333105,-0.218752779307044,2.23027504164873,7.4293029583346,0.0111436770981165,4.16250392578098,-0.402289230413771,4.59527001449452,0.104484873708731,6.91518995409993,0.120999977206754,6.39592834959047,-0.0558809194678176,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-7.70268479873643,-0.10789205918426,-0.077435073533423,-0.646882351726974,0.0206264741248852,0.00862129888172754,0.0225975263384912,-0.240138040022298,-0.811244525352484,0.0878853483784452,0.00952379628201694,0.139971856651134,1.24476772958689,0.00365774609969908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-2.60120235001283,-0.0453722412961178,-0.0961853509127899,2.49899104124516,7.43932866915141,0.00662031852580116,3.71162090101812,-0.471842184603999,3.2801208134945,0.056547564764408,6.9493067097155,-0.035071208468426,5.85884223109422,-0.0188271877496845,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-7.26901492412319,0.0754968428527273,0.0451323548608308,-0.533120199745343,0.0306521849416947,0.00409794030941222,-0.428285498424366,-0.309690994212526,-2.1263937263525,0.0399480394341218,0.043640551897588,-0.0160993290240465,0.707681611090641,0.0407114778178322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4.6130767592305,-0.200701759387926,-0.0819442458679501,3.0946019853589,7.38958657878277,0.0101947245172193,4.68963667453399,-0.131960581542832,4.48596698038808,0.156801709574409,7.95816221974427,-0.0357629442812354,5.38186081593398,0.00542777800725463,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-0.0547358148798711,-0.079832675239081,0.0593734599056706,-0.319347968026688,-0.019089905426946,0.00767234630083032,0.549730275091503,0.0301906088486416,-0.920547559458925,0.140202184244122,1.05249606192636,-0.0167910648368559,0.230700195930403,0.0649664435747713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3.96920354574487,-0.147031834355616,-0.302108475899519,3.32539619263502,7.41162849057375,0.00617281210676136,4.57112622872607,-0.13362625083085,3.94455570135659,0.225468852465853,7.01450240876288,0.0584629806527204,5.68357068591165,-0.0438244498707488,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-0.6986090283655,-0.0261627502067704,-0.160790770125899,-0.247418443966772,0.0029520063640387,0.00365043389037242,0.431219829283583,0.0285249395606237,-1.46195883849041,0.208869327135567,0.10883625094497,0.0774348600970999,0.53241006590807,0.0157142156967678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3.64806397633248,-0.153216271649129,-0.137763199570478,1.00108545111712,7.42194487315213,0.00505894692295256,5.15356475980241,-0.138735595017254,4.26390146256776,0.167926620230161,7.01988003433669,0.0347536098914056,5.35532570642482,-0.00579696540494705,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-1.01974859777789,-0.0323471875002843,0.00355450620314232,-1.44792240421482,0.0132683889424108,0.00253656870656362,1.01365836035992,0.0234155953742188,-1.14261307727924,0.151327094899874,0.114213876518777,0.0537254893357851,0.204165086421242,0.0537417001625696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5.13950185229928,-0.0380419179791783,-0.104342354014168,24.742830728941,7.40085450309707,0.00125754985380959,3.63355275049361,-0.302213596154201,3.01786793453693,0.0430032227243731,6.43403064816972,0.00650776980392122,5.98915697554039,0.0432156348276417,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,0.471689278188911,0.0828271661696667,0.036975351759453,1.7595285128796,-0.00782198111264165,-0.00126482836257935,-0.506353648948881,-0.140062405762727,-2.38864660531007,0.0264036973940868,-0.471635509648188,0.0254796492483007,0.83799635553681,0.102754300395158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5.68410352183964,-0.0308803075921164,-0.16780725815427,7.61487775356644,7.39051839832811,0.00193766594876383,3.57629457589806,-0.360810688731538,3.01767499933952,0.0341253892386377,6.6661454704771,-0.104393647310238,6.60403788486863,-0.00838252939189356,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,1.01629094772927,0.0899887765567287,-0.0264895523806496,0.581096666189687,-0.0181580858816082,-0.000584712267625104,-0.563611823544432,-0.198659498340065,-2.38883954050748,0.0175258639083515,-0.239520687340808,-0.0854217678658583,1.45287726486506,0.0511561361756231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4.43193813229548,-0.0214594421853727,-0.149228336399832,14.267839364065,7.43917549572752,-0.00121488991391544,3.39495548213926,-0.398882376209649,3.8464196063381,-0.11309066940492,6.3483062917929,-0.0161139052699426,6.07385532106463,0.106729398055533,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-0.235874441814886,0.0994096419634724,-0.00791063062621167,1.20900074230149,0.0304990115178043,-0.00373726813030438,-0.744950917303224,-0.236731185818176,-1.5600949335089,-0.129690194735206,-0.557359866025009,0.00285797417443685,0.922694701061054,0.166268063623049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4.06540197800163,-0.0895100372481733,-0.152712224458342,8.42228736155338,7.36453228671338,0.00855239447558638,3.3746197394908,-0.283397651808476,2.97897360254333,0.107056707137794,7.67683510136697,-0.0183644638759582,5.27729262526414,-0.0710145728232927,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-0.602410596108743,0.0313590469006718,-0.0113945186847211,0.681874182847754,-0.0441441974963332,0.00603001625919744,-0.765286659951683,-0.121246461417003,-2.42754093730367,0.0904571818075075,0.771168943549059,0.000607415568421251,0.126132005260566,-0.0114759072557761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,4.46914902096719,-0.0236797015137352,-0.0676284907035364,59.8032574538956,7.40591084825903,-0.000388585964781384,4.18264601974198,-0.201892898138561,4.57577246134673,0.0537314835059201,8.75897202220745,-0.164667738391037,4.80810518244857,-0.0395768522479008,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-0.198663553143181,0.0971893826351098,0.0736892150700843,2.64205286529036,-0.00276563595068868,-0.00291096418117032,0.0427396202994945,-0.0397417077470875,-0.830742078500266,0.0371319581756338,1.85330586438954,-0.145695858946657,-0.343055437555008,0.0199618133196158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,7.72953764796746,-0.0700606556047128,-0.19953125752528,4.44166192167707,7.39766991560332,0.0110048010913788,3.68180260613083,-0.108000478881613,5.56107211634899,-0.0050083692471371,7.18733493767486,-0.00773580829236153,6.04711995107189,-0.0820788787592173,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,3.06172507385709,0.0508084285441323,-0.0582135517516589,0.0420213464370647,-0.011006568606394,0.00848242287498988,-0.458103793311662,0.0541507115098603,0.154557576501991,-0.0216078945774234,0.281668779856949,0.011236071152018,0.895959331068314,-0.0225402131917006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,7.10401181916363,-0.180055560685223,-0.0700682524869869,37.0133649354843,7.35547438761427,-0.00105535950275295,4.54118231754319,-0.145366548535337,4.21109683747371,0.0652124023625454,5.61206245248995,-0.0613520921686437,4.71716587458221,-0.0724731181454925,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,2.43619924505326,-0.0591864765363775,0.0712494532866338,2.16227179523871,-0.0532020965954425,-0.00357773771914189,0.401275918100703,0.0167846418561367,-1.19541770237329,0.0486128770322591,-1.29360370532796,-0.0423802127242642,-0.433994745421366,-0.0129344525779758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,5.00374720317577,-0.329018936009057,-0.000488619821131101,9.33666627903326,7.35090281497503,0.000412049393691188,3.81567599594605,-0.327055030558838,4.60685755963118,-0.0447869729830021,6.37817858308864,-0.0193927725911856,5.04418717087399,-0.0245826784085958,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,0.335934629065401,-0.208149851860212,0.14082908595249,0.784941992430762,-0.0577736692346811,-0.00211032882269775,-0.324230403496439,-0.164903840167365,-0.799656980215824,-0.0613864983132884,-0.527487574729268,-0.00042089314680609,-0.106973449129589,0.0349559871589209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,6.33184970326843,-0.151269386065099,-0.00932080091552928,22.6769556263208,7.3850088585134,0.000749130678362801,3.77273298366393,-0.00298413175260581,3.3629378521581,-0.175670045504705,5.78996160838814,-0.126773264003754,4.75821715583329,-0.0327231952617733,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,1.66403712915806,-0.0304003019162541,0.131996904858091,1.67234197155015,-0.0236676256963175,-0.00177324753802614,-0.367173415778558,0.159167058638867,-2.0435766876889,-0.192269570834991,-1.11570454942977,-0.107801384559374,-0.392943464170282,0.0268154703057434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,7.92030082761092,-0.00352447020615684,-0.172880869692682,2.32431754524213,7.39071675079272,0.00524570384744985,4.1638687800068,-0.0918159972352992,5.53782248378945,0.0834386494270629,6.82042268641106,-0.125970188937083,3.79236896615263,-0.0166350336558822,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,3.25248825350056,0.117344613942688,-0.0315631639190608,-0.605580799632666,-0.0179597334169959,0.00272332563106091,0.023962380564317,0.070335193156174,0.131307943942453,0.0668391240967766,-0.0852434714068542,-0.106998309492703,-1.35879165385094,0.0429036319116344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,7.65118372694457,0.0463668391555395,-0.097107699209375,4.2400244597638,7.42945843380186,0.00703995851111425,4.31238221605823,0.133460566636674,5.39682996173537,-0.0630484363119179,6.67482694513634,-0.00973975662106008,3.98818669195416,-0.0468404679589564,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,2.9833711528342,0.167235923304385,0.0442100065642457,-0.00443822861637666,0.020781949592144,0.00451758029472531,0.172475816615737,0.295611757028147,-0.00968457811162793,-0.0796479616422042,-0.230839212681568,0.00923212282331941,-1.16297392804942,0.0126981976085602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,7.33516865111836,-0.0437974037343965,-0.177125164648046,4.68259653554949,7.40396700517175,-0.0012085011022784,5.09713688907485,0.0756400119194759,6.00745816008497,-0.0149160860566371,6.4335071283645,0.05398054948707,4.05112031337308,-0.0019970749735462,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,2.667356077008,0.0770716804144485,-0.0358074588744254,0.0948455047089889,-0.00470947903796404,-0.00373087931866733,0.95723048963236,0.237791202310949,0.600943620237965,-0.0315156113869234,-0.472159029453406,0.0729524289314495,-1.1000403066305,0.0575415905939705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,3.41897600099486,0.04154449435285,-0.132301204687498,0.335925686273177,7.37994815698289,-0.000311206843807192,3.4980020507242,-0.256069083165436,5.46227931957952,0.00389612772760263,5.95308276968373,0.0874790880576467,4.73754366503309,-0.0818428487501799,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-1.2488365731155,0.162413578501695,0.00901650108612245,-2.53987258194287,-0.0287283272268262,-0.00283358506019613,-0.641904348718288,-0.0939178927739628,0.0557647797325238,-0.0127033976026837,-0.952583388134177,0.106450967502026,-0.413616954970487,-0.0223041831826632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,1.04965117998957,-0.0913995975048815,-0.183543774251433,4.26847936099987,7.42129803854284,-0.000161513898376013,3.93858718839981,-0.247826766975993,6.27493540096582,-0.0959415284212378,5.92191974006474,-0.0059525149411974,4.76770180534804,-0.0733760548675492,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-3.61816139412079,0.0294694866439636,-0.0422260684778126,0.00225037561267771,0.0126215543331227,-0.00268389211476495,-0.201319211042679,-0.0856755765845202,0.868420861118824,-0.112541053751524,-0.983746417753174,0.0130193645031821,-0.383458814655533,-0.0138373893000325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,2.26215812498643,-0.0443959067918478,-0.142530018762275,1.81407418103397,7.37714046839804,0.00438349346841417,3.11914256405242,-0.274195387195364,5.9191353729924,-0.0579899349682546,5.92739691382692,0.0612806192464182,3.97507217328245,-0.00813662000614206,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-2.40565444912394,0.0764731773569973,-0.00121231298865435,-0.85343202217498,-0.031536015811672,0.00186111525202523,-1.02076383539007,-0.112044196803891,0.512620833145402,-0.0745894602985409,-0.978269243990989,0.0802524986907977,-1.17608844672112,0.0514020455613746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7.04596797787625,-0.268729298932748,-0.127426442554309,10.5987535465331,7.48727813686975,0.00170727593992933,4.30620508852159,-0.400038892360552,7.3542541147742,0.0817267061778013,6.1015855075231,0.0297886161694984,5.55373926488457,0.0211816772011986,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,2.37815540376588,-0.147860214783903,0.0138912632193119,0.911729137598251,0.0786016526600317,-0.000815102276459609,0.166298689079104,-0.237887701969079,1.9477395749272,0.065127180847515,-0.804080650294812,0.0487604956138779,0.402578644880996,0.0807203427687153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7.7948576057846,-0.0428450085911617,-0.185793178116914,15.7316666320221,7.47573222346071,-0.00121157386658004,4.23523179884703,-0.0145770868278179,7.78815235661767,0.0281989327247819,6.83950797935148,0.104582852745757,5.68440138892701,0.0509553620555681,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,3.12704503167424,0.0780240755576834,-0.0444754723432935,1.30666839725076,0.0670557392509901,-0.00373395208296897,0.0953253994045404,0.147574103563655,2.38163781677067,0.0115994073944956,-0.0661581784664271,0.123554732190137,0.533240768923434,0.110494027623085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,5.38530648109361,-0.0644261013194333,-0.198543012223769,22.1539338669601,7.46501233099867,0.000582494390163423,3.95830125986434,-0.185902579078497,7.36853097507236,0.0231152066197249,7.18801290188088,0.157057202705308,5.92237859427195,-0.0916741163763459,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,0.717493906983245,0.0564429828294118,-0.0572253064501484,1.64900781528326,0.0563358467889543,-0.00193988382622552,-0.181605139578148,-0.0237513886870242,1.96201643522536,0.00651568128943861,0.282346744062973,0.176029082149687,0.771217974268377,-0.0321354508088292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3.41120284615465,-0.111328934691438,-0.237529981558468,9.57735799450422,7.37661138287782,0.00333378271703317,4.12860567417521,-0.25055745235575,4.80233378457551,0.0100542632369189,5.63993044622787,-0.0871759922189886,4.83616539600011,0.0267329349211666,0.0269628981390251,0.0759732152916133,0.806617940429507,0.169380624232904,0.142819432297869,-6.80103570389172,0.769350418752843,-0.176821407396697,-3.90492680203881e-12,-2.66702007417576e-12,-0.0800282806307306,-2.21075914047839e-12,-0.573467133473966,0.184032799849542,0.562089618499639,-1.54255825309009e-05,-1.25660972795571,0.00954014945740755,-0.0962122757848475,0.810394503837024,-0.0320651013318942,0.000811404500644237,-0.0113007252672785,-0.0884062619642772,-0.604180755271491,-0.00654526209336742,-1.26573571159004,-0.0682041127746091,-0.314995224003465,0.0862716004886833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
