parameter,value,se_sa,rse_sa
b01_pop,4.6750992013838,0.132825620770718,2.84112946162516
b11_pop,-0.116203203418072,0.012365021928424,10.6408614949602
b21_pop,-0.150922316085234,0.01263725209732,8.37334890234727
a1_pop,4.54177984486957,0.76668376378621,16.8806897289894
b02_pop,7.39923342274206,0.00292823908844849,0.0395748981164501
b12_pop,0.00320391393469163,0.000497325816282655,15.5224461836401
b03_pop,4.14925975556605,0.058079987575138,1.39976745242874
b13_pop,-0.140803835438642,0.0116198722186152,8.25252535374207
p1_pop,0.0234472912002899,0.0103140549716194,43.9882581041678
g1_pop,0.13449958919194,0.0251714655115259,18.7149014080664
p2_pop,0.749090006958727,0.0267247798197864,3.56763267051017
g2_pop,0.121651129147559,0.0131406044764967,10.8018762904844
alpha11_pop,0.177302571687129,0.0905801211628903,51.0878778017553
alpha12_pop,-12.2888290204688,2.55297121006999,20.7747313093676
alpha13_pop,0.73397421494603,0.122976983907146,16.7549460734378
alpha21_pop,-0.100423677594532,0.0268384439871606,26.7252152381062
alpha22_pop,3.81366786111306,1.01983619792608,26.741610309725
alpha23_pop,-0.204570659786008,0.0397991308379665,19.4549555051534
omega_b01,1.94321731762612,0.103438122660537,5.32303421353302
omega_b11,0.0907433877873541,0.00786151015595039,8.66345234362736
omega_b21,0.0781933768598577,0.00948833518328318,12.1344486762462
omega_a1,0.934953371884085,0.14424233767744,15.4277573636392
omega_b02,0.0409820849270798,0.00250675467827524,6.11670851479507
omega_b12,0.00602335550646374,0.000394598736303158,6.55114472123901
omega_b03,0.884078275300928,0.0450929322726585,5.10055880032902
omega_b13,0.154662966198897,0.00885515427371954,5.72545224713446
b_1,0.297919424654867,0.00612112559828774,2.05462453661051
a_2,0.0492332112111205,0.000739101402163836,1.50122525828032
a_3,0.686183595874061,0.0122114852933676,1.77962361193036
