b0_pop,1,-0.78242,-0.056076,-0.052232,-0.56749,0.43475,-0.32608,0.093578,0.70137,0.77759,-0.69568
b1_pop,-0.78242,1,-0.063473,0.45708,0.72921,-0.55739,0.40316,-0.11373,-0.89102,-0.98552,0.62365
h1_pop,-0.056076,-0.063473,1,0.15465,-0.65091,0.42899,-0.87786,-0.02534,0.31571,0.010165,-0.095952
h2_pop,-0.052232,0.45708,0.15465,1,0.057277,0.21898,-0.044953,-0.28365,-0.19508,-0.45075,0.012827
alpha1_pop,-0.56749,0.72921,-0.65091,0.057277,1,-0.82011,0.80313,-0.093319,-0.90593,-0.70798,0.57037
alpha2_pop,0.43475,-0.55739,0.42899,0.21898,-0.82011,1,-0.59184,0.24431,0.83518,0.57164,-0.50695
beta_hcov1_score4C,-0.32608,0.40316,-0.87786,-0.044953,0.80313,-0.59184,1,-0.096657,-0.60247,-0.35951,0.37338
beta_hcov2_score4C,0.093578,-0.11373,-0.02534,-0.28365,-0.093319,0.24431,-0.096657,1,0.1648,0.13921,-0.12899
omega_b0,0.70137,-0.89102,0.31571,-0.19508,-0.90593,0.83518,-0.60247,0.1648,1,0.8912,-0.65031
omega_b1,0.77759,-0.98552,0.010165,-0.45075,-0.70798,0.57164,-0.35951,0.13921,0.8912,1,-0.62497
e_b,-0.69568,0.62365,-0.095952,0.012827,0.57037,-0.50695,0.37338,-0.12899,-0.65031,-0.62497,1
