rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,0.943995851742436,0.149244942650244,0.0269889709476662,-0.6525936168094,-0.000700789586586481,-0.00280351905289546,-0.451487998765751,-0.082420318712438,-0.649904884204924,0.0615608729722686,0.388906447846576,0.0404324405070978,-0.662326438791011,-0.0240578754329157,-53.360562829199,-4.66783739625623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3.42517176801553,-0.148295997696011,-0.0229939223215554,-0.081712236992215,0.010140365392445,0.00487806623777659,-0.900960140643998,0.0202701607225618,-0.256963289517268,0.000133310172414663,-0.393664253358054,-0.0576867013686385,-0.403643920535508,-0.0530733423793478,-41.669029381206,7.44980693948658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.175459186143142,-0.118511198976156,-0.0563078430830354,0.84883515454323,0.0170570574427984,0.00807123545820699,-0.337327869195455,0.052645766383789,-1.72155630311369,0.101598956122063,0.259552254872077,-0.0347920882090088,-0.0301561874183651,-0.00928139664694135,13.408652927445,2.24326914691696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.999473746530311,-0.281309449987828,-0.0994586445229678,0.386001856471671,-0.0010792020619208,0.00244688234886451,1.16478177925244,-0.0663525493001943,-0.169504383941751,-0.239947333171787,0.367699585247371,0.0532636400456078,-0.458003464255288,0.128083200324439,-110.609349205286,1.78004818129689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.787571561133669,-0.0158364596808412,-0.112812840955132,-0.435160310131689,-0.0480736772240862,0.00849238435895205,0.227033218935574,0.136784822579565,0.365275893674008,-0.0612014472268864,-0.235517542998796,0.0584765777735397,-0.454104145575712,-0.159233744139701,-163.073537729344,0.500219231737631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.07719904847595,0.167051617959743,-0.0871694973200349,0.125016911132934,-0.0061181672854298,0.000549325674790599,0.528745444217936,0.129093377350326,-0.435549443798393,0.0418973366694581,1.29184943862543,-0.171859966131503,-0.356767335768389,0.0577920014067297,-132.270529571755,5.01925982034562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-0.90595256278788,0.134703498840192,0.0211200624555606,-0.675418532016687,0.0153017237417403,0.0103210599434064,1.58860700856861,-0.00956928461053747,-0.533188778933178,0.0636052816954229,0.0495931266873004,0.127455599125719,-1.19205890951909,-0.03778901382765,-114.994480383168,3.96140668656988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-0.814917062009724,-0.144771982498065,-0.0349313900450398,-0.0142903684786257,0.0478900586877984,0.00527719161343796,0.502615951740613,0.175451519907499,0.139932758541068,0.119266159953775,0.255353097838528,-0.0147267976997304,-1.6233949107814,0.00961305271716195,-47.9372816563524,7.01131386803985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1.37410458166276,0.194742597952634,0.204805054858817,-1.63875242415691,0.027253974633112,0.00329152881620606,0.191154788051402,0.281702419352603,-1.17446946175018,0.0293798912912849,0.560687396748982,0.0478481295459447,-1.13597789282405,-0.0647907531393534,-71.4136909302065,4.25802070156873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.51700751623927,-0.126386225755471,-0.00858350000437677,1.06223069792602,-0.0311548087673632,0.00255212715447084,-0.12216805494544,0.107920926294694,-2.92005488522069,0.0177413218424448,0.46114038115283,0.0121732646290134,1.45622195779557,-0.041962329770564,252.743816596734,3.11535167565455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-1.37060740897234,-0.180036057921169,0.0234885559482629,0.68157869310822,-0.0414362976175635,0.00329402678552285,0.190843864420088,0.10993279367994,-3.01248641302573,0.0365361046408017,1.1227165097887,-0.0284670453085955,1.08557049531587,-0.0298105005267552,269.244512144931,4.26539452012696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-0.732164782628076,-0.172051522132862,0.0400204809234316,0.836518813219155,-0.0324354118970467,0.00085486725330849,0.150609921803305,0.0774232684618796,-2.47528690249235,0.0174489828261623,0.00734314785218526,0.0331855820798152,0.956391054263722,0.00121333480382914,200.059022772835,11.4891071359902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-0.615621368806319,0.159727769259851,-0.15939605927197,0.0581493363340342,-0.0284727741106394,0.00171905770230944,-0.0312751362539911,0.0360672323192831,1.20682101807412,0.0250899638882499,-0.865186498753741,0.000680679028221415,-1.62642327298898,-0.0918239112510653,86.5551254071161,-12.3051237797802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0.841145783360704,-0.00600696625633609,-0.08515739197516,-1.5955166933436,-0.0183379656718552,-0.00296625574784036,-0.499464869055706,0.19928553535064,1.49322361016614,-0.0725109280388766,-1.09235873798033,-0.0128832287426269,-1.13556090260767,-0.141642842300749,52.068892588419,-0.620181000640681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1.49503188582272,-0.0553809181288321,0.0984890605484385,-1.64409033729131,-0.0114644061272013,-0.000713341000132454,-0.028952146803328,0.0854409191459556,0.764085157070167,-0.0470722280874995,-0.114219079501006,-0.0573503397023274,-1.18403187227018,-0.109734949776647,68.9671715118279,-11.9941933172817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,2.05120915954435,0.101004680986401,0.0267110052255426,-0.659503794605417,-0.0474723652351923,0.00101602303243652,-0.12160721811213,0.193429463544223,2.05844049307685,-0.0236673313545948,1.94057245596401,0.171927306056897,0.325936182301979,-0.000902264431462685,-141.348367819453,3.50517379034635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,2.70660198492099,-0.0141923265034184,0.107227247864058,-1.16330543181868,-0.0284687248130817,-0.000492063662591756,-0.119989462975894,0.19503281147947,2.73600552690562,-0.0432557011832587,2.5505284869343,0.171774230341565,0.539282721761681,-0.0120334888565962,-116.91136513721,1.70788227678911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,1.49234612445828,0.123365120156012,-0.0748681268227594,-0.972090213430772,-0.0038003200874126,-0.00210153827922623,-0.433188078986359,0.218721683800244,1.9604298545564,-0.00780799483136849,2.06863304993639,0.169674356202779,0.349811059585065,0.00186071251138588,-160.552926002555,3.87562759479453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1.18023704291943,0.0387503670705749,-0.107557662903795,-0.49840804953378,-0.0128312773074981,0.00150708451386259,-1.82042029010226,0.0149245735218921,-1.74744376841792,-0.0457916840233862,0.640800210627217,-0.0634015977448791,-0.38706256755981,0.0327895896938925,-33.7791513914012,-0.812976773638536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,1.20055160525912,-0.183764019816789,0.00521312476159286,-0.220223370052325,0.0493399435244326,-0.00211998920788021,-2.03895491296199,0.0266924425452058,-1.73731686706816,-0.0325443006248651,0.649755985383321,-0.0543374088540348,-0.0932096489837502,0.0122745965165721,-3.98243827990399,-3.97169269348048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,0.447872046523775,0.0126711250640047,-0.166523335959324,-0.639350771740725,-0.0189130042435197,0.00476913718575845,-1.15459522503012,-0.0259276941041449,-1.86289912392078,-0.000824910339171205,0.521628459981599,-0.066559951271006,0.33566212662888,-0.0145645346446141,-8.06753514187011,-1.45290961364623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,-0.344860057823763,-0.00543538136288366,-0.0955423880469001,-0.881359831208865,-0.0851050146716741,0.00113529031518651,-0.587061296267314,0.168908623720703,-0.319078768081355,0.0326080626089919,0.117430770769571,0.250612313450032,-0.0288070026196721,-0.0337506315210072,60.3156537934067,-6.42259079677695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,-0.562254459172991,-0.102394790639227,-0.152503903663869,-1.19041774117062,-0.06048406938043,0.00049897635945028,-0.814512484404015,0.197027155511898,-0.823243604203969,0.0598974369370425,-0.0621288741954338,0.247504167975085,-0.54560827215974,0.0163641145850537,14.7807481269111,-5.44809072240775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,0.312838819675691,-0.236374866995399,-0.0450766772821763,-1.58140723022087,-0.0490198517436129,-0.00182141106636332,-1.33739027139413,0.213886283231187,-0.400823282583056,0.0291005931328995,1.06428848743611,0.205143203527061,0.118108921073663,-0.0204657420882888,32.6454958538643,-5.72225716883409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,0.967251052590348,-0.137573260753145,-0.180643951337149,-0.734659720395967,-0.0235420796050594,-0.00793193670634048,-0.931977999307908,0.15503427813467,0.790334398331563,-0.102249450990451,0.824211807905294,0.0321602564777684,0.325131893794048,0.130492171604832,-139.282776567849,-14.7448398723891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
