rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,1.60790303837881,-0.0421727154605073,-0.0378299036777768,-0.350903904099761,-0.070252312278515,0.00894838761660602,-1.17543894204633,0.107548590893462,-1.40426576410834,0.0555323535280259,1.39859536033597,0.0213633930434089,-0.474890090927973,-0.00932528966704296,-115.415922224681,-2.4367146317589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2.74552268567279,0.0672792350116238,0.0629796675688637,-0.491347737036296,-0.0255648855774471,0.0073448175589878,-0.15194080872807,0.0478261648276614,-0.380574081554296,0.0169847620148063,0.862141951271691,0.0202193197434235,0.329399704663058,-0.0468497194369157,-168.750035535941,-0.8227697736852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.850008353213555,0.157918719582634,-0.0187744072678248,-1.03627709997776,-0.0573418840749715,0.00851175228695572,-0.531255722687868,0.0712870414494745,-0.114120119170548,0.0202494084551089,0.728718891120645,0.0503333751448624,-0.195675075505605,-0.0199380947043105,-127.146256081326,-2.04454066400813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.19926873512449,0.0967126896826727,-0.0480112921995779,-0.000829832963587407,-0.0424995854173744,-0.000722856192365335,-0.241694180241012,0.289464905043078,-1.67759243363239,0.0893998431931611,0.0654758070301096,0.344310532085629,-0.718945486035655,0.217800041371614,6.98064174242302,-8.91800544886666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.82752681813209,0.0424831494368769,0.0251791439171446,-0.560598091777219,-0.0156593627847856,-0.00816894282308191,-0.309759020497287,-0.211904399614223,-1.74008619360807,0.149596592997469,-0.775593436477823,0.0545552636751268,-0.642731884707521,0.111984553526253,-40.4602265435491,8.0103934824047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0.22310795227107,0.212542403717114,-0.0923597798974793,0.735363827237286,-0.0318998730156599,-0.00610690576806182,-0.546219750397984,-0.0328095948099499,-2.00545843883569,-0.014279704395902,-0.397584589704664,0.0933127973971529,-0.56473738205361,0.116249162961149,149.091829242682,2.56625764893187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.49194262162103,-0.142975772408368,-0.0553822333491745,0.932850386136138,-0.0104423798466993,-0.0062767801539679,-0.316328841952533,-0.16097319441901,0.893470986647193,-0.0435414942441016,0.407076631694975,-0.0901129558164897,-0.153698742708407,0.0293583519206032,-21.8927358351733,4.8455959241087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-0.748972377079928,-0.00528388340324937,0.130893698706486,0.488943001304908,-0.018716954509606,0.0147658740488436,-0.318037987050619,-0.0861109956972924,0.48771122311839,0.0779066471816955,0.567205752072908,0.106940522697793,-0.399237987988863,0.172527398302794,-16.0658106951985,1.30869765828671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-2.21112048110794,0.090653206621056,-0.0456500156171007,-0.113038433824926,0.0135010214741307,0.00108216100515647,-0.177061352113979,0.0649723731302971,-0.380874527156091,0.0287730896935047,-0.066061132164295,0.104402610766815,0.0876422261372598,-0.0411041841656828,26.9002860263122,2.66028815231982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0.526766901424005,-0.0164067232275983,-0.0152608773389868,-1.28845277477593,0.0107318797149016,-0.00213708094656234,1.47342903133783,0.117418289891023,2.05492097028521,-0.102476954588484,-0.375175230853902,-0.0395093219533567,0.0538216698603069,0.0789846203778226,-37.599013685036,3.34988707186589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.580330737331137,-0.116306037027259,0.048228212544764,-0.434001835609061,-0.0474111638612991,0.00391036212479664,0.886104205335766,0.0541653239504384,1.88573130630316,-0.0186273327976807,-0.401306814897283,-0.0379770553132277,0.0704760698918339,0.0206134546561967,-61.8801956279771,-1.36242316449977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,0.430800453186086,-0.162127977022363,0.0606891344890733,-0.614667964778242,0.0260781024580936,-0.00396995111910856,0.905097099381988,0.106645147902032,1.96454347825216,-0.0138256527578239,-0.0716998506964917,-0.12647608163816,0.0375121509863821,0.0793202582495984,-19.0467960803138,0.357334214422742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0.659161725275008,-0.0860489183780264,0.00131734614867579,0.136735329593023,0.0396809606990036,0.0053347489047286,-1.15025716001213,0.281590611149043,4.22363999800376,0.0115859000255769,1.27545463397197,-0.0327031588235894,0.351580276861206,-0.00137674275650887,44.2824950473118,4.16091355294986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0.569213542494142,-0.0946370722154828,-0.0559262369245972,-1.19584017189337,0.00966958253153472,0.00709995246959286,-0.891849438415538,0.310295947804655,3.05716777844223,0.0989721264788491,0.641713285764556,0.0220667374492345,-0.0728721883292618,0.00674118507734714,100.02694227382,1.36692524023345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0.289109031338407,0.0477632966039571,0.0555986540136847,-2.5823092324663,0.0184080802187969,0.00668420446623735,-0.279311739092108,0.256121380593082,3.84389254740331,0.0284134744767573,1.77755737050684,-0.0649808401141268,0.553266849755768,-0.0109319727526341,118.137375422132,5.41952566089437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-1.96809120232575,-0.0371297312784811,0.092855668979759,-0.0130271290914103,0.0848568426095078,0.00429403429143533,-0.197783938996628,0.158579102482681,1.37856432040089,0.154422442658089,-0.0744168100289038,-0.0669503659440994,-0.260246752234832,0.0618767712693704,-51.8029904714548,2.1533868310559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-1.564031232676,-0.0465125508295991,0.0976608818268607,0.327699041313999,0.081432764747297,0.00258861657755584,-0.0274342140773109,0.0928312437797197,2.39513950700974,0.0242681552618693,0.544245301775423,-0.103155619610078,0.362099415042224,0.0212443978656014,21.7685387434421,-6.60352222155177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,0.448803610198092,-0.200373380140353,0.127819913074315,0.433695923333473,0.0675833432815649,0.00518080998508379,-0.222683609121306,0.110317013066332,2.11390646208902,0.0737247539889374,0.159397741592223,-0.0805657603502859,0.3688269480194,-0.00995424576340587,4.26403961790226,-1.09987147394441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,-0.363498675711759,0.178657605562716,0.0192745486294765,-1.06177321497794,-0.0397253092997198,-0.00359455158873643,-1.36693722208833,-0.274623238428494,1.14505758134866,0.079053355952378,-1.19993784814279,0.172384473444395,0.0729052853712409,-0.0807350748659542,36.7390421930891,-9.9839054832506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-1.4055761131537,0.108853252008893,0.119580865763107,-0.00873334903584877,-0.0568093317524649,-0.0101319494088008,-1.68761017892887,-0.351110889590402,-0.471724618965113,0.0177354909033582,-0.298158411019669,0.031319145398144,0.143559753575674,-0.0399903782581085,-78.9734516194288,-10.6171349413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
