parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,82.2383302848056,2.64353712438713,3.2144829731247,
b1_pop,0.933546906278927,0.287711720623033,30.8192034795379,
h1_pop,0.00111738560887121,0.000440225427861819,39.3978071998384,
h2_pop,0.112723360115325,0.0142787196335669,12.6670457826653,
alpha1_pop,-0.00178198860569524,0.00310897761134827,174.466750315461,
alpha2_pop,-0.00282002738979025,0.00178158289092194,63.1760846498177,
hcov1_pop,0,,,
beta_hcov1_score4C,0.231041641343976,0.0432704506668875,18.7284207362716,9.32143189302792e-08
hcov2_pop,0,,,
beta_hcov2_score4C,-0.128116335718811,0.0192776251919288,15.04696890039,3.01458857876469e-11
omega_b0,43.1616230032516,2.11436530880655,4.89871594644915,
omega_b1,3.02256324473205,0.222108487281635,7.34834871259492,
e_b,0.210117721381719,0.00480644034411296,2.2874987947262,
