rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,26.0625380538079,0.0839001644464057,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,2.57997877784055,-1.40400814428574,-0.495742581720265,-0.108760735569802,0,0,0,0,0,0
2,1,24.570438523495,-0.148122735228733,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,2.57997877784055,-1.40400814428574,-1.9878421120331,-0.34078363524494,0,0,0,0,0,0
3,1,26.2749044184091,0.253158175686427,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,2.57997877784055,-1.40400814428574,-0.283376217118995,0.0604972756702191,0,0,0,0,0,0
4,1,26.2084250314001,0.189572528935365,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,2.57997877784055,-1.40400814428574,-0.349855604127992,-0.00308837108084256,0,0,0,0,0,0
5,1,26.3801314067356,-0.0232842173306041,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,2.57997877784055,-1.40400814428574,-0.178149228792556,-0.215945117346812,0,0,0,0,0,0
6,1,29.5433949743484,0.210575721038753,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,2.57997877784055,-1.40400814428574,2.9851143388203,0.0179148210225455,0,0,0,0,0,0
7,1,26.9814101824465,0.293674454487138,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,2.57997877784055,-1.40400814428574,0.423129546918371,0.10101355447093,0,0,0,0,0,0
8,1,26.6918806888092,0.189141103122302,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,2.57997877784055,-1.40400814428574,0.133600053281068,-0.00351979689390569,0,0,0,0,0,0
9,1,27.4291048924909,0.153873538525344,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,2.57997877784055,-1.40400814428574,0.870824256962749,-0.0387873614908642,0,0,0,0,0,0
10,1,26.7827980809633,0.181703669151194,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,2.57997877784055,-1.40400814428574,0.224517445435197,-0.0109572308650135,0,0,0,0,0,0
1,2,27.6950228746771,0.0932465244709616,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,1.17271762629116,-0.638185520129882,1.13674223914897,-0.0994143755452463,0,0,0,0,0,0
2,2,25.0639605484435,0.400568746592218,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,1.17271762629116,-0.638185520129882,-1.49432008708465,0.20790784657601,0,0,0,0,0,0
3,2,27.8684265300128,0.291990341315476,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,1.17271762629116,-0.638185520129882,1.31014589448463,0.099329441299268,0,0,0,0,0,0
4,2,27.6701566721879,0.404449641292154,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,1.17271762629116,-0.638185520129882,1.11187603665982,0.211788741275946,0,0,0,0,0,0
5,2,29.7851981630414,-0.027928074547399,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,1.17271762629116,-0.638185520129882,3.22691752751328,-0.220588974563607,0,0,0,0,0,0
6,2,26.374314487353,-0.138886653265823,0.00119097508150666,0.10744494584169,-0.110937975776709,0.011430081610467,1.17271762629116,-0.638185520129882,-0.183966148175084,-0.331547553282031,0,0,0,0,0,0
