rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha27
1,1,-4.15858222781682,0.146920331979502,0.116326366552821,-0.0277757743513183,-0.0255445393510048,0.00221709939531963,0.112335035055239,-0.109446260888892,-0.931019264771919,0.134292857223954,-65.4051218235447,0.707969263130012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-4.12235145358571,0.0781611279680334,0.029717963227864,-0.134950379688739,-0.0317621935875669,-0.00383681356604774,-0.354208036352293,-0.0188471198685926,-0.521318075103077,-0.0784600577650986,-109.486387415286,-0.342583649792735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-3.80909313882135,-0.0261321449631398,-0.0475537162788136,-0.419706749403989,-0.01878185600106,-0.00449819440485166,0.498005125952444,-0.10812769278467,-1.25462645904046,-0.0069184275996781,31.8335427267922,-2.25521673714205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.225284308682023,-0.0285577019461385,0.0317454951915027,-0.315295416184529,-0.0972215816506399,-0.00512924817965662,1.3463340931756,-0.15748909124494,0.272497955530127,-0.107567022801507,135.9027321595,2.0802091741452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.07888303592388,0.202880400554422,-0.0474571543497266,-3.04884222635566,-0.0206818936252553,-0.00507775371613025,-0.269456957341278,0.0294748124742598,-0.11037266660136,-0.00302185907644703,261.817390114806,-10.5608579656288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0.0728964662642646,0.0384603234796402,-0.0111213450997007,-0.471650360180251,-0.0264907475095191,6.17450818593515e-05,0.673947102173721,0.170417529827838,-0.446868593763234,0.0497116900017886,346.79444572404,-3.46883651864181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2.84763772993526,0.156410910263572,0.0336324952482044,1.2672533856973,-0.0508606591015903,-0.000466214750243694,-0.26826406552578,-0.00900966332540309,0.666267423909614,-0.180874925612331,26.9746015330106,1.87720393133015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2.00922671839848,-0.0714770583928439,0.0069495118629041,0.811577330724019,-0.0754054085784759,-0.00338852174346454,0.134538412941252,0.123854698698061,1.3901557745297,0.0208216779659222,-11.057171651591,-4.1866269933261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3.11360348331808,0.0158811597985288,-0.0564341766639334,0.0781069342417426,-0.015787602134222,0.00348352837838641,0.342621117886002,-0.235981945994147,2.1202140911906,0.0228802975022355,-30.1424207140716,3.00128351304735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-2.82359331218789,0.0138675406531904,-0.119483141336198,-0.70649407089638,-0.00998979664998778,-0.00195466946615071,0.30641897052427,0.251366386750197,-0.431016921042179,-0.0189517979458694,-75.1147996215992,6.33329580074488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-3.72425705141995,0.0576620483072516,0.0485550917962611,1.8903345937455,0.0185240724256941,-0.000207771896415258,-0.303911661876575,0.0554783915080548,0.546468013449759,0.134370537090106,-54.0719944817249,-6.04566558330495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-3.99096207751812,0.061925695956061,-0.0472752086315268,0.91023789575508,-0.0049368404698571,0.00370055161254517,0.668685382258007,-0.0604104691666348,0.718404709578045,0.0496375099426961,-123.01773494606,2.96378363623628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-0.336041060516246,-0.0821551445054493,0.119651542200508,0.581363754578088,0.0543210337800843,0.000204649165115707,-0.0824548202304101,-0.147056631077507,1.24529606990305,-0.0768563368214516,-97.1636075189785,-1.61515224793991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-1.17833336820489,0.0396247682346834,-0.0782254608631368,-1.44766806249246,0.0626075168990665,0.00217250056341775,0.825420480659026,-0.165476918719178,2.07547704865803,0.108564866482142,-25.0586263752118,1.04907463010789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1.24405567205311,0.11851417794205,-0.00595488592259724,-1.81038187667632,0.0343838654825985,0.00585342288650786,-0.273540292045591,-0.0268488865090907,1.39817484821855,0.0144354492727382,107.092326256379,1.86179742847092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-1.90889430725057,-0.0652109809911066,-0.0345841655433909,0.474943568072,0.0233501263265197,-0.00852936358535309,-0.474377341946673,-0.0293477863519044,1.63644839505743,0.0307478159852477,-12.4061433512,-2.92834983732609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-1.31914914810727,-0.00459336244728012,0.0418734400809559,-0.386635262146787,0.0943883227714792,0.00219954586930232,-0.5243907891763,0.0880250146204704,1.95309170518473,-0.0625221121194301,6.92333414549199,-2.35505211301192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,-2.51832329471311,-0.0203413067697746,0.0607094170152406,0.850812201493897,0.0446340583162383,-0.00593246303774959,-0.79603837089282,0.173411681044075,2.36389344247366,-0.0698783253764062,-6.55567583787092,6.69375376112346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1.17902720375148,-0.201680091579696,-0.0074461460995319,1.25135279867397,0.0967576378957018,-0.00777419325434776,1.12319219521173,0.167901548793945,1.47581091232363,-0.00412894036096851,50.0220682385186,-1.25179052647772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-0.734867482598228,0.0902068294794201,0.131396705967613,0.981131751977698,0.0679639688720428,-0.0085207870919748,1.32174481478882,0.070464524993114,1.39101143061738,-0.038616447687596,127.821570303955,-3.69275093251497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,-1.00076994921693,0.0318392966738347,0.198096707166141,-0.133783640503187,0.0544721126159944,-0.00445694379014546,1.70909984645873,-0.010936598506962,2.1522239363568,-0.105242660122907,59.9088272774133,-5.4435597551029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,0.00256822609130491,-0.20165265485124,-0.0436910746159958,1.11053073063643,-0.0786206560128582,0.00180600438857534,-0.402361053908798,-0.0770334134186092,-2.71325702878205,0.1250297038148,103.837412090227,6.33224093556522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,-0.217008452130837,0.0318011394733139,0.122868338595396,1.16437386358939,-0.10778207268852,0.00770146943939381,0.969358325002826,0.235567875147559,-2.0128388516136,0.0081444019515289,-7.25913933300939,0.492479290700099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,0.365167136920076,-0.169179754377878,0.0221572736365997,0.904953863417803,-0.0812619224907678,0.000265490436468522,0.478329137217888,0.221003433973745,-2.8630516654691,-0.155366399236867,24.4680824124732,2.12855280802269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,-0.378737980156708,-0.220913525134676,0.0947945213013063,-0.282200693136627,0.0327555568282287,0.00540938243474382,1.59417922914724,-0.0957861507062845,0.657412808985032,-0.108845753947529,1.73873420688477,-2.34529516553168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,-1.18649814276337,0.0325338427185736,-0.165734566285921,-2.84355881312488,-0.0218839946550711,0.00824421449141681,1.38089929840759,0.112684366328322,-0.720172395376387,0.0417415351194122,-27.8904713491313,-0.771901543648826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,-0.802255134822677,-0.0104660126824803,-0.0255085396659589,-0.0914434311520507,9.86498586188489e-05,0.00441605524240486,0.322874965882064,0.329963013705041,-1.23653683933384,0.071030779169206,-31.6317104995327,1.94722221656922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,-2.67769364062404,0.0222558575609945,0.0285179980572148,-0.459555325249053,0.0147212162223083,-2.35545597921222e-05,0.0677588453416487,0.372367468052141,1.02962805074489,-0.0446263075618629,-16.0066808267754,2.64523206849904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,-2.26002591589751,-0.167203142401769,-0.0314703867309617,0.240441781421764,0.00705155893498954,-0.000489098859518941,-0.457117730990812,0.387392854771614,1.98747695493159,-0.0870548376633261,-5.298648113274,1.89314693207927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,-1.8457468035401,-0.017519104537112,0.0938052152819023,-1.0014673700193,-0.00368419961589694,0.00137972632077431,-0.44757859141179,0.382030099756202,1.44481530940142,-0.069914054421874,30.0812076317546,1.39162194722177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,-1.29747261449947,0.144320624457624,0.012620614536982,-0.911066121168739,-0.00999811567263009,-0.00063834502809504,-0.431479787104966,-0.0105643378366004,2.49312241580108,0.0536481199589873,-17.6860525561323,4.415541168959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,-0.831004775278797,-0.101430034445081,0.0206461184065504,-0.922779308983187,0.0470054071886272,0.0084475914066197,-0.125973195368146,-0.064186628981808,3.46418360108598,0.0265261884885381,-33.0295008534694,-4.50109582816828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,-0.426449243885718,-0.0963183432121353,-0.00881504962248922,0.947082997994967,-0.0234042134170176,-0.00319114659026656,-0.872578187453978,0.108968894465062,4.08791371347372,0.0978600393290698,48.2971791118027,-0.443035174729048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,-0.215159350548484,0.103036144855157,-0.0252061660327105,0.315269024437244,0.0025189033395705,-0.00053296046099429,0.476776242003836,0.0212566358747832,-1.01202085688412,0.0617841457237759,-135.951052756486,6.57787246142115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,1.93851898795225,0.049786304931341,-0.0487043330863146,-1.82678812537561,0.0157828707527505,-0.000897845379271237,0.532170130248868,-0.0123220400743879,-0.246522906394089,0.00194732466071781,-132.455673565031,6.22299917675847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,-0.283211134607883,0.0518553801779049,-0.0144239873095805,0.561922149172249,-0.0162847047075614,0.00279047431630153,-0.150661517597853,0.0566290145505324,-1.39403344877807,0.123046889605286,-119.6246529518,4.14890577646508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,-2.69362778324091,0.161950736770639,-0.0393187938461243,0.495788080413909,0.0311588876834721,0.00480968097748528,2.41193206218421,0.0736436232111773,-0.993866711071142,0.147928625655161,6.99931290027365,-7.88152299196591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,-2.32579038013768,0.164153765904289,-0.0327901196065338,0.689418247804616,0.00459897972970502,0.00658984404383499,2.23891188426037,0.0781411210302872,-0.471169076225938,0.0894244692468387,-4.94259711185242,-7.44287464167807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,-2.59020548642681,0.168913980601791,-0.121406175206845,0.345577390761219,-0.019172846770739,0.00829424385779725,2.49778720461105,0.0689912777852647,-0.552448507759688,0.0844359514162182,-18.0539547319396,-6.95770971466736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
