b02_pop,0.0036619,-0.00010891,-2.1393e-05,9.66e-06,3.2141e-08,8.9122e-06,2.2667e-05,4.9846e-05,6.5039e-06,-5.3479e-05,-1.4554e-05,-7.7487e-06,-5.6886e-05,2.4053e-05,-4.0604e-05,-4.3693e-06,-1.3445e-06,1.2317e-05
b12_pop,-0.00010891,0.00015136,5.7934e-06,-3.9762e-06,-1.1191e-07,1.5684e-06,7.8129e-06,-1.89e-05,2.3576e-05,4.7629e-05,1.8313e-05,8.3938e-06,1.2723e-05,-1.5311e-05,1.8703e-05,-1.8503e-06,1.5222e-06,-7.1914e-06
b03_pop,-2.1393e-05,5.7934e-06,0.014782,-0.00028387,-2.9917e-06,0.00022826,0.00070813,0.0029902,0.00030107,5.7647e-05,0.000371,-3.3908e-05,-1.487e-05,-8.0841e-06,-0.0002916,7.7008e-05,-6.6952e-06,0.00010296
b13_pop,9.66e-06,-3.9762e-06,-0.00028387,0.00012917,9.9437e-08,2.2448e-05,-0.0001163,-0.00037848,2.1457e-05,0.00017963,-2.8225e-05,2.5413e-05,7.8857e-06,-5.1742e-07,-0.00016592,-2.9979e-05,-6.6438e-07,-6.1641e-06
h1_pop,3.2141e-08,-1.1191e-07,-2.9917e-06,9.9437e-08,6.3611e-08,-6.7039e-08,-1.0236e-05,-1.9716e-05,1.8123e-07,5.7997e-07,-1.3556e-05,-2.0042e-08,-2.955e-08,-2.4577e-08,-2.5197e-06,-4.4809e-07,2.2827e-08,-3.9248e-07
h2_pop,8.9122e-06,1.5684e-06,0.00022826,2.2448e-05,-6.7039e-08,0.00024659,-2.1263e-05,-0.00012914,9.5917e-05,0.00029533,2.0102e-05,-0.00026768,2.1819e-06,-1.8573e-06,-6.6706e-05,-7.2128e-06,-4.3772e-07,-8.2757e-06
alpha12_pop,2.2667e-05,7.8129e-06,0.00070813,-0.0001163,-1.0236e-05,-2.1263e-05,0.0058603,0.0046407,-0.00024334,-0.00018626,0.0018332,-1.7011e-05,2.9499e-05,-2.1449e-05,0.00077994,0.00018179,2.8331e-06,7.1117e-05
alpha13_pop,4.9846e-05,-1.89e-05,0.0029902,-0.00037848,-1.9716e-05,-0.00012914,0.0046407,0.020658,-0.00035265,-0.0018409,0.0031908,5.9814e-05,-4.1959e-05,9.3796e-06,0.0021913,0.00035576,-1.7811e-05,0.00060519
alpha22_pop,6.5039e-06,2.3576e-05,0.00030107,2.1457e-05,1.8123e-07,9.5917e-05,-0.00024334,-0.00035265,0.0015606,0.001362,-4.9858e-05,0.00020044,4.556e-06,-1.299e-05,0.00010427,-4.446e-05,-4.7563e-06,-0.0001316
alpha23_pop,-5.3479e-05,4.7629e-05,5.7647e-05,0.00017963,5.7997e-07,0.00029533,-0.00018626,-0.0018409,0.001362,0.0044262,-9.3507e-05,0.00013894,3.7571e-05,-1.9384e-05,0.0009775,-5.865e-05,-1.8068e-06,-0.00046501
beta_hcov1_score4C,-1.4554e-05,1.8313e-05,0.000371,-2.8225e-05,-1.3556e-05,2.0102e-05,0.0018332,0.0031908,-4.9858e-05,-9.3507e-05,0.0032885,-3.0116e-05,1.9478e-06,5.5659e-06,0.00041176,8.4663e-05,-3.7179e-06,5.9703e-05
beta_hcov2_score4C,-7.7487e-06,8.3938e-06,-3.3908e-05,2.5413e-05,-2.0042e-08,-0.00026768,-1.7011e-05,5.9814e-05,0.00020044,0.00013894,-3.0116e-05,0.00052235,4.8789e-07,-5.2586e-07,1.9581e-05,-7.0816e-06,-1.2753e-07,-1.2905e-05
omega_b02,-5.6886e-05,1.2723e-05,-1.487e-05,7.8857e-06,-2.955e-08,2.1819e-06,2.9499e-05,-4.1959e-05,4.556e-06,3.7571e-05,1.9478e-06,4.8789e-07,0.002348,-1.6257e-05,-1.3065e-05,-5.8687e-06,-4.8896e-05,-1.6183e-06
omega_b12,2.4053e-05,-1.5311e-05,-8.0841e-06,-5.1742e-07,-2.4577e-08,-1.8573e-06,-2.1449e-05,9.3796e-06,-1.299e-05,-1.9384e-05,5.5659e-06,-5.2586e-07,-1.6257e-05,8.6289e-05,-3.847e-06,-1.3203e-06,-4.3026e-06,3.5064e-06
omega_b03,-4.0604e-05,1.8703e-05,-0.0002916,-0.00016592,-2.5197e-06,-6.6706e-05,0.00077994,0.0021913,0.00010427,0.0009775,0.00041176,1.9581e-05,-1.3065e-05,-3.847e-06,0.011255,0.00012196,3.0134e-07,-0.00057156
omega_b13,-4.3693e-06,-1.8503e-06,7.7008e-05,-2.9979e-05,-4.4809e-07,-7.2128e-06,0.00018179,0.00035576,-4.446e-05,-5.865e-05,8.4663e-05,-7.0816e-06,-5.8687e-06,-1.3203e-06,0.00012196,0.00010973,-1.4975e-06,-1.2077e-05
a_2,-1.3445e-06,1.5222e-06,-6.6952e-06,-6.6438e-07,2.2827e-08,-4.3772e-07,2.8331e-06,-1.7811e-05,-4.7563e-06,-1.8068e-06,-3.7179e-06,-1.2753e-07,-4.8896e-05,-4.3026e-06,3.0134e-07,-1.4975e-06,0.00016045,-5.6625e-09
a_3,1.2317e-05,-7.1914e-06,0.00010296,-6.1641e-06,-3.9248e-07,-8.2757e-06,7.1117e-05,0.00060519,-0.0001316,-0.00046501,5.9703e-05,-1.2905e-05,-1.6183e-06,3.5064e-06,-0.00057156,-1.2077e-05,-5.6625e-09,0.001463
