rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,1.82000983408528,-0.00847267539741837,-0.152247338736344,1.1041389627149,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,2.55076909118574,-1.48438453366553,0.03135888533551,-0.00496658067433121,0.127242432681788,0.374387506768501,0,0,0,0,0,0
2,1,1.96663037660552,0.00340024345011587,-0.154489534904717,0.391396445869138,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,2.55076909118574,-1.48438453366553,0.177979427855755,0.00690633817320303,0.125000236513414,-0.662712609810115,0,0,0,0,0,0
3,1,1.8984818309003,-0.0275399514627386,-0.619580445426128,0.384577634632509,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,2.55076909118574,-1.48438453366553,0.109830882150536,-0.0240338567396515,-0.340090674007997,-0.680287904989484,0,0,0,0,0,0
4,1,1.75109357584538,-0.0391016946391629,-0.349907688358164,0.297841161190222,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,2.55076909118574,-1.48438453366553,-0.0375573729043861,-0.0355955999160757,-0.0704179169400325,-0.935873255910078,0,0,0,0,0,0
5,1,1.66530672060281,0.0141005500168776,-0.516688253285826,1.16978201157681,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,2.55076909118574,-1.48438453366553,-0.123344228146956,0.0176066447399648,-0.237198481867694,0.432139111369729,0,0,0,0,0,0
6,1,1.83573446799608,0.0243410904504791,-0.113844838423056,0.189889081034399,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,2.55076909118574,-1.48438453366553,0.0470835192463128,0.0278471851735663,0.165644932995075,-1.38599346650893,0,0,0,0,0,0
7,1,1.72044998312062,0.0151258205351416,-0.360359800092691,0.170409542485463,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,2.55076909118574,-1.48438453366553,-0.0682009656291493,0.0186319152582288,-0.0808700286745602,-1.4942289708429,0,0,0,0,0,0
8,1,1.63372485255381,0.061247894510424,-0.300799982377962,0.630367494530744,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,2.55076909118574,-1.48438453366553,-0.154926096195954,0.0647539892335111,-0.0213102109598305,-0.186130610201825,0,0,0,0,0,0
9,1,1.41419418422383,0.00255126960167846,-0.176113185222556,0.470095868246623,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,2.55076909118574,-1.48438453366553,-0.374456764525939,0.00605736432476562,0.103376586195575,-0.479496935274837,0,0,0,0,0,0
10,1,1.66020071572477,-0.0173320384060817,-0.430842194585113,2.16811504353891,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,2.55076909118574,-1.48438453366553,-0.128450233024996,-0.0138259436829945,-0.151352423166982,1.04917984134296,0,0,0,0,0,0
1,2,1.49350785004217,0.02010206319453,-0.0321291703102545,0.692258901854266,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,1.15944049599352,-0.674720242575243,-0.295143098707595,0.0236081579176171,0.247360601107877,-0.0924735628977467,0,0,0,0,0,0
2,2,1.98843797987634,-0.0113318031771474,-0.216208993787124,0.632530845788125,0.00108600789710565,0.116673917982834,-1.11503732097141e-07,-0.475231793838292,1.15944049599352,-0.674720242575243,0.199787031126574,-0.00782570845406026,0.0632807776310075,-0.182704596714666,0,0,0,0,0,0
