rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,-0.382554765700596,0.0913222720236669,-0.0395028651474748,0.33316262051879,0.0771261525182387,0.0151030171951235,1.13025282035996,0.172051985164192,3.68602519107906,0.163547402971048,0.828716953591863,0.159534215691874,-0.369051072646388,-0.0818684758697866,-87.2263926249721,3.38016696725107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-0.342503735457968,0.0504504459299245,-0.0590874873365624,1.09506320313957,0.0421012584305895,0.0161136282136179,1.17058341085166,0.150229887873695,3.49427439958283,0.144976643797432,1.54427815825287,0.143154935314875,-0.0557408673425526,-0.0996712504382839,-76.5362548808517,1.82013530394075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1.35408510021357,-0.0764734660747679,-0.0172323841548309,-1.13765858451009,0.0556086935182432,0.0155605728937538,0.865631192121106,0.164017399607396,2.46902093039204,0.20419614163384,1.35239477734585,0.116774833786164,-0.318744863328682,-0.0888088762250588,-85.8951923498215,3.14470980972652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.08514652340191,-0.0188861229866897,-0.0838597460037654,0.821863590863923,-0.0469317048834599,-0.011023241546977,-0.421763374584205,-0.173019643648721,-1.35132693040702,-0.130030120056705,-0.635652410194893,-0.167624990727865,0.00510186420507619,0.0758733019478638,-19.2805288804678,-2.95353881036104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.84153684001012,-0.00781290170812146,-0.00544966090383278,1.05781080047244,-0.0676906742177836,-0.00600268651660248,0.154111927052258,-0.253582832856077,-2.08072803760806,-0.0246939353995211,-0.493969249363149,-0.107168434472747,0.4348351791147,0.0485260260362269,-7.80148139380981,-4.43521092014926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.52740684297724,-0.0316429533385333,-0.0102224116701307,0.303627693835909,-0.0985537188365448,-0.000221810994032592,-0.813753898140439,-0.0166811519492842,-2.5626441991387,0.0185261803879089,0.0101921368516642,-0.205145468479509,0.228840830776549,0.0218104267754807,14.7350855070541,-3.9988798638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3.67239727601631,0.0347566746624706,0.012700838833705,0.464883235273664,-0.0302866449731054,0.00100975158619705,0.163367579212011,-0.0620545007935661,-1.126110005623,-0.0294000915201172,-0.753155470775452,0.0659607086729877,-0.807810196617481,0.0653593051526373,80.1628403108088,-1.34758989699024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1.66326145307458,0.083638949164117,-0.0798526392988415,1.09501995857655,-0.0192648551281609,-0.00161370366565098,0.327753333773122,-0.0450197935680773,-1.58376068952228,-0.0369493347457962,-0.645644280203389,0.0442544366816166,-0.774210950128833,0.0730187332865989,23.453369478308,0.712222308548363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3.50345578338938,0.0700384968019889,0.0511518897870804,0.710198932792434,-0.0194999305495269,-0.00285538669604618,0.847705938129809,-0.0761171207489675,-1.63363672153175,0.080370518940966,-0.690069939816254,0.0246871200567136,-0.242546945989217,0.0101007926331336,28.256833905023,5.07209428212988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3.79751889915622,0.0916924064051791,-0.0257236608516022,-0.476305554195523,-0.0109629602936216,0.00163531158178949,-0.505286214028062,0.317821748681561,1.45423924243427,-0.00250700272363326,-0.0285061811559943,0.161065121773429,0.00540189017250015,-0.0218567619675828,-11.6962340652633,3.59997764034932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
