rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,2.2936589308357,-0.240395387857805,0,0,0,0,0,0,11
2,1,0.0159270102421649,0.215705340000339,0,0,0,0,0,0,11
3,1,1.34417408287995,-0.0696456381845002,0,0,0,0,0,0,11
4,1,2.38956558265583,0.0141266291993956,0,0,0,0,0,0,11
5,1,1.07325107479555,0.314742136292618,0,0,0,0,0,0,11
6,1,2.02839448173778,0.22640993559488,0,0,0,0,0,0,11
7,1,2.45776509803309,0.109826027606392,0,0,0,0,0,0,11
8,1,1.08613757798202,0.0999936822351845,0,0,0,0,0,0,11
9,1,1.59854494124195,0.316176038888694,0,0,0,0,0,0,11
10,1,1.89751051273822,-0.0719771028084907,0,0,0,0,0,0,11
1,2,1.47460703948718,0.182678736619944,0,0,0,0,0,0,5
2,2,-1.92541404729973,-0.13060451506385,0,0,0,0,0,0,5
3,2,0.766005861718719,-0.122942065862747,0,0,0,0,0,0,5
4,2,-1.27779958721304,0.00916297206419092,0,0,0,0,0,0,5
5,2,-2.11644379155758,-0.0541160613495931,0,0,0,0,0,0,5
6,2,-0.694817960188298,-0.247438054646262,0,0,0,0,0,0,5
7,2,-1.54476482463453,-0.186542606057523,0,0,0,0,0,0,5
8,2,-1.22144654365564,0.0486016058150684,0,0,0,0,0,0,5
9,2,0.442085840164629,-0.379951099754359,0,0,0,0,0,0,5
10,2,-0.984076566611145,0.197043429114191,0,0,0,0,0,0,5
1,3,-3.65711229935104,0.163635076132092,0,0,0,0,0,0,6
2,3,-3.22138364644701,0.543197481311039,0,0,0,0,0,0,6
3,3,-3.01399359527468,0.176441787013823,0,0,0,0,0,0,6
4,3,-2.11972910433212,-0.24658959463663,0,0,0,0,0,0,6
5,3,-1.4626039123277,-0.0132061539681492,0,0,0,0,0,0,6
6,3,-3.0284984935508,0.671701474403744,0,0,0,0,0,0,6
7,3,-1.05470755344373,-0.442506792314044,0,0,0,0,0,0,6
8,3,-3.33056660416282,-0.0175291269588441,0,0,0,0,0,0,6
9,3,-1.37561399277184,-0.0319547190711316,0,0,0,0,0,0,6
10,3,-0.41149138809843,-0.198552987817361,0,0,0,0,0,0,6
1,4,-0.423482964205817,0.198283285849557,0,0,0,0,0,0,8
2,4,-0.129409041930678,-0.283135177482048,0,0,0,0,0,0,8
3,4,-0.885820839729631,0.447754478405116,0,0,0,0,0,0,8
4,4,1.95813765594495,0.243739075669211,0,0,0,0,0,0,8
5,4,1.31215692176994,-0.14361259532101,0,0,0,0,0,0,8
6,4,3.72569071627653,0.205826512468004,0,0,0,0,0,0,8
7,4,2.00445022766141,0.0365873583550256,0,0,0,0,0,0,8
8,4,-0.572768148460229,0.103645100544422,0,0,0,0,0,0,8
9,4,1.18030104153816,0.546403054585831,0,0,0,0,0,0,8
10,4,0.413427934515488,-0.0675277566491891,0,0,0,0,0,0,8
1,5,-0.61492637970168,0.492404139308921,0,0,0,0,0,0,3
2,5,0.0342944265369001,0.310502447320796,0,0,0,0,0,0,3
