rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.0287639313146957,-0.000991990829102679,0,0,0,0,0,0,11
2,1,0.0300208310926831,-0.000823548231539848,0,0,0,0,0,0,11
3,1,0.0801706968351303,-0.00391778823619945,0,0,0,0,0,0,11
4,1,-0.063469010828324,0.00222276813952139,0,0,0,0,0,0,11
5,1,0.0181897901966481,0.00108065769916358,0,0,0,0,0,0,11
6,1,0.125487450722685,-0.0114136402529795,0,0,0,0,0,0,11
7,1,-0.0140558684883927,0.00291932430463363,0,0,0,0,0,0,11
8,1,0.0433443087331851,0.00223858612810409,0,0,0,0,0,0,11
9,1,-0.0125655827446938,0.00202304068350506,0,0,0,0,0,0,11
10,1,-0.016429037651875,0.0048311198063419,0,0,0,0,0,0,11
1,2,0.0504385642014338,0.00243244361370475,0,0,0,0,0,0,5
2,2,0.14134411457957,-0.0150310778869788,0,0,0,0,0,0,5
3,2,0.0339805890129847,0.0165462526400635,0,0,0,0,0,0,5
4,2,0.118430910790437,-0.00176443062629379,0,0,0,0,0,0,5
5,2,-0.0270256831310483,-0.0107412997835334,0,0,0,0,0,0,5
6,2,-0.0223217608068191,0.0092888051971733,0,0,0,0,0,0,5
7,2,0.12128177586666,0.0176616125830537,0,0,0,0,0,0,5
8,2,-0.00664359726527852,0.0117095208041533,0,0,0,0,0,0,5
9,2,0.119079940195447,0.00328658575583441,0,0,0,0,0,0,5
10,2,0.0966306419671414,0.00691312286364687,0,0,0,0,0,0,5
1,3,0.0879073541929647,0.000322230962013848,0,0,0,0,0,0,6
2,3,0.0168795661578889,0.0153794423508664,0,0,0,0,0,0,6
3,3,-0.00156717550524688,0.0197177886228657,0,0,0,0,0,0,6
4,3,0.0903517707908295,-0.00428634804079102,0,0,0,0,0,0,6
5,3,0.117980221817497,-0.00497744607197893,0,0,0,0,0,0,6
6,3,0.000701216154226358,-0.0047955491500502,0,0,0,0,0,0,6
7,3,-0.101224444627493,0.0180922244375511,0,0,0,0,0,0,6
8,3,0.0269866104639394,0.00132985825300007,0,0,0,0,0,0,6
9,3,0.0367132900244478,0.0083778406771949,0,0,0,0,0,0,6
10,3,-0.00673508213122265,-0.00939978830254643,0,0,0,0,0,0,6
1,4,-0.0370859221947284,0.0218943575153079,0,0,0,0,0,0,8
2,4,0.0207756465088083,0.0147361022328841,0,0,0,0,0,0,8
3,4,0.011679032650727,-0.0033008910044701,0,0,0,0,0,0,8
4,4,0.121661524805687,0.00602478804595216,0,0,0,0,0,0,8
5,4,0.136010329349765,0.00106040006402638,0,0,0,0,0,0,8
6,4,-0.0330453590328292,0.0177240037779287,0,0,0,0,0,0,8
7,4,-0.0193740940057987,0.00506438489728717,0,0,0,0,0,0,8
8,4,0.0137886748677079,0.00960873066459954,0,0,0,0,0,0,8
9,4,-0.0459519038165173,0.0170350557471305,0,0,0,0,0,0,8
10,4,0.00108994889445713,0.0036461676086177,0,0,0,0,0,0,8
1,5,-0.00089206976437417,-0.0123186312099697,0,0,0,0,0,0,3
2,5,-0.0604613536477117,-0.00464008002520797,0,0,0,0,0,0,3
3,5,-0.0115679886265654,-0.00357869954764952,0,0,0,0,0,0,3
4,5,-0.0789143070273552,-0.00197960617040044,0,0,0,0,0,0,3
5,5,-0.0563990586225254,-0.00735664605277825,0,0,0,0,0,0,3
6,5,0.0507333333044859,-0.0150836458683437,0,0,0,0,0,0,3
7,5,-0.0339309385887163,-0.0141669918634578,0,0,0,0,0,0,3
8,5,-0.0963195668124825,-0.00156635571261416,0,0,0,0,0,0,3
9,5,-0.171939684558866,0.00155461401982679,0,0,0,0,0,0,3
10,5,0.0966334779461913,-0.0181114475163256,0,0,0,0,0,0,3
1,6,-0.0720899130610237,0.00152151950854993,0,0,0,0,0,0,2
2,6,0.113270250860815,1.37197826943153e-05,0,0,0,0,0,0,2
3,6,-0.0485502630137922,0.0112478068050096,0,0,0,0,0,0,2
4,6,0.0103040421262226,-0.00888409483084565,0,0,0,0,0,0,2
5,6,0.0618836882936891,-0.00129989032068361,0,0,0,0,0,0,2
6,6,0.0320988994864129,0.00164904787281966,0,0,0,0,0,0,2
7,6,0.00455799821126934,0.00535492643593068,0,0,0,0,0,0,2
8,6,-0.0679415281853117,0.00853025572666124,0,0,0,0,0,0,2
9,6,-0.0116547352848997,-0.00356733972508948,0,0,0,0,0,0,2
10,6,-0.00502685821489735,0.000184869437701908,0,0,0,0,0,0,2
1,7,-0.060210000489259,-0.00446200145883025,0,0,0,0,0,0,12
2,7,-0.0398862061637386,-0.0222130780522916,0,0,0,0,0,0,12
3,7,-0.0838150011420944,-0.0111288330691763,0,0,0,0,0,0,12
4,7,-0.0539882515968233,-0.0136603191228759,0,0,0,0,0,0,12
5,7,-0.0692321614200395,0.000274842763945802,0,0,0,0,0,0,12
6,7,-0.0573124410480212,-0.018430197396904,0,0,0,0,0,0,12
7,7,-0.0309541362936772,-0.0174636179359835,0,0,0,0,0,0,12
8,7,-0.0247720651327104,-0.00977372675564037,0,0,0,0,0,0,12
9,7,-0.0911219069447755,-0.015736474951581,0,0,0,0,0,0,12
10,7,-0.0954618314628735,-0.00926846760566646,0,0,0,0,0,0,12
1,8,-0.0891917345478834,-0.0199499326926899,0,0,0,0,0,0,7
2,8,-0.0839473863641427,-0.0214079681437462,0,0,0,0,0,0,7
3,8,-0.0533493722014007,-0.0135359904275781,0,0,0,0,0,0,7
4,8,-0.0777589754924031,-0.0132580197810687,0,0,0,0,0,0,7
5,8,-0.0828500098024052,-0.015965466288257,0,0,0,0,0,0,7
6,8,-0.041070379686039,-0.0198621202924701,0,0,0,0,0,0,7
7,8,-0.0741060507609901,-0.0165478974697692,0,0,0,0,0,0,7
8,8,-0.116244345559433,-0.00851961264098423,0,0,0,0,0,0,7
9,8,-0.101795828193236,-0.00816759029000338,0,0,0,0,0,0,7
10,8,-0.12633620578833,-0.00749718369963858,0,0,0,0,0,0,7
1,9,-0.102179155260218,-0.0197755413763049,0,0,0,0,0,0,6
2,9,-0.130228170222874,-0.0132941620589696,0,0,0,0,0,0,6
3,9,-0.122440003548214,-0.014853455309715,0,0,0,0,0,0,6
4,9,-0.111954898676237,-0.00551283341074086,0,0,0,0,0,0,6
5,9,-0.173294633476231,-0.0133130222552952,0,0,0,0,0,0,6
6,9,-0.102191812681888,-0.0152299412120513,0,0,0,0,0,0,6
7,9,-0.0277796902656555,-0.0282471931581578,0,0,0,0,0,0,6
