parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,4.55888894338327,0.0571467905427921,1.25352451556721,
b1_pop,-0.783688475891248,0.15319498471782,19.5479440403408,
b2_pop,-1.40723742684981,0.255539954859011,18.1589794290117,
a_pop,2.74295968892497,0.323726541743416,11.8020889279015,
h1_pop,0.000702916137642516,0.000232824817005845,33.1227019181417,
h2_pop,0.107604902838514,0.0141204640676644,13.1225099369825,
alpha1_pop,1.08662271550461,0.357610293225756,32.9102537728275,
alpha2_pop,9.66407696901424e-06,4.43287962502696e-05,458.696639031335,
hcov1_pop,0,,,
beta_hcov1_score4C,0.250191474566318,0.0366769709737889,14.6595606574384,9.01034802325285e-12
hcov2_pop,0,,,
beta_hcov2_score4C,-0.126397142809885,0.020622593485126,16.3157117531878,8.83989770272819e-10
omega_b0,0.635416061561937,0.0492002037672004,7.74299026157125,
omega_b1,0.251145016445085,0.0812626759303711,32.3568737618728,
omega_b2,0.556388716723169,0.0935204657043979,16.8084763212279,
omega_a,0.129568508683281,0.0494818538934787,38.189722484522,
e_a,1.03226164822851,0.0189210125010243,1.83296672248698,
