rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-18.1115859555557,0.0439283887243697,0,0,0,0,0,0,11
2,1,20.2292711034623,-0.0898655341268559,0,0,0,0,0,0,11
3,1,-39.6216158258004,-0.0466611274085749,0,0,0,0,0,0,11
4,1,-13.3811208324028,-0.00872272096887855,0,0,0,0,0,0,11
5,1,4.82500964206789,0.025545129287179,0,0,0,0,0,0,11
6,1,-19.1510140336475,0.00519935253637656,0,0,0,0,0,0,11
7,1,-25.4253934733102,0.0021964790331363,0,0,0,0,0,0,11
8,1,-24.0733793138139,0.177668756272461,0,0,0,0,0,0,11
9,1,-3.72962497971318,-0.0972519270767676,0,0,0,0,0,0,11
10,1,13.0581253993527,0.0185647089038337,0,0,0,0,0,0,11
1,2,-21.9749265786127,0.127484060633853,0,0,0,0,0,0,5
2,2,-11.053294015674,-0.0326520002472093,0,0,0,0,0,0,5
3,2,-46.0099012238476,0.0285866442221905,0,0,0,0,0,0,5
4,2,-43.7805010891304,0.0731707580646728,0,0,0,0,0,0,5
5,2,-19.1097317938745,-0.024663014660978,0,0,0,0,0,0,5
6,2,11.8124252927486,-0.0435780015557713,0,0,0,0,0,0,5
7,2,-33.2697550901223,0.00496400398869331,0,0,0,0,0,0,5
8,2,-1.87886667034887,-0.114572028019527,0,0,0,0,0,0,5
9,2,-5.44132512529822,0.0544332697847102,0,0,0,0,0,0,5
10,2,1.41529976740534,-0.0889547877046281,0,0,0,0,0,0,5
1,3,-3.68670323455651,0.109189481042834,0,0,0,0,0,0,6
2,3,22.8823646957563,0.0778456271226222,0,0,0,0,0,0,6
3,3,-17.8153580253345,0.151908318683317,0,0,0,0,0,0,6
4,3,-10.2691615344971,0.0366652085739163,0,0,0,0,0,0,6
5,3,-14.9781512499056,0.278549538194306,0,0,0,0,0,0,6
6,3,27.0106525833851,0.136039389398032,0,0,0,0,0,0,6
