rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha27
1,1,0.908419835722583,0.154526111454504,0.0527245691283746,-1.13576189263472,-0.0412948571217386,0.00356715353815005,0.0493835176491899,-0.192313508986729,-1.51242768379763,0.0141121052973402,-0.101450973515432,-0.207790630057808,-110.893112190027,5.74204656344249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2.29722475701314,0.0424444788488238,0.0515980324124197,-1.23945375892425,0.00514315696265566,0.00157009435610238,0.882707975574159,-0.225256796775211,-2.03855069278516,0.0373861563253652,0.284386766988388,-0.222318442898322,-53.6937177418653,6.18255086490296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2.03180115110829,0.0963406212774823,-0.0331846013756651,-0.603168849819192,-0.0186297526173931,0.00225769284195942,0.655602873425397,-0.22821143077683,-1.23423614892758,0.00718873984442668,0.0333437140059827,-0.21313481653249,-101.01019082645,6.58055729234376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.0486488629922341,-0.163641284987227,-0.0472787635930645,-0.0511270102836145,-0.0111443975358307,-0.0116679702067521,0.443907750095519,-0.0327246777256033,-0.166200309480645,-0.0681907083081061,-0.00607879452458171,-0.00390151848769793,35.5612151855229,-0.768765203593414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.92554749831522,-0.0807375408811517,0.0192717926577981,0.940216585025612,-0.0557686777702227,0.00611514425351222,0.921308974094321,-0.123307390784256,-1.08040251852531,-0.0224715725872537,0.134852594293372,-0.0562268162333228,-5.78056784227948,5.9497140707332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.166583878182499,-0.226762231623676,0.0111324148153121,-0.474471514787772,-0.0211041812551747,0.00508083572080415,0.428622637689127,-0.208550315925682,-1.35868671582218,0.157681836071241,-0.167194288917601,0.0653164240864033,51.4713265521546,7.9715578692421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.184468153466507,-0.0218477263234212,0.0311785825807002,-0.0199098418526742,0.030624914493643,0.0050520289881164,-0.76482520964966,-0.181004849549439,1.6656286582854,0.0148603485069065,-0.205750756283773,-0.0254678001304847,-115.28310561527,-5.24073591361083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1.44690717788857,0.050302577847236,-0.0373132949850578,-1.02081935779512,0.0535436032360064,0.000993310350056405,-1.43036272616059,-0.0104561354286195,0.687801287346649,0.0551383573504579,-0.794893871592483,0.0873841419669014,-123.136367943653,-0.375597103858977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.337169400473181,-0.026788012981798,0.00703919526004804,0.299774334141597,0.071427956005202,0.000763404937925429,-0.529592087525298,-0.236566165797144,0.395271653792477,0.133379894523609,-0.328240705220668,0.0305855199759477,-84.742367652658,-13.1749960070843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0.316864471832471,-0.0264388392553609,0.00641431869449283,-1.75687557817493,-0.0200115106353902,0.00927626510706832,0.385825606930457,0.0969455485495594,-2.29672777814381,-0.0414207227089451,-0.178675159065222,0.143792605372459,-198.258907726582,8.70193215355396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-0.347151527482543,-0.0572437193277674,0.0332026347147857,-0.836453932301592,0.0176371133687017,0.00136435327632969,-0.180901684278906,0.16612793969828,-2.36585105217127,-0.0122036804320566,-0.415022386608126,0.121093539037235,-163.566682438778,4.60724954096392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-1.2662251172488,0.00763734519783027,-0.0289833087436175,0.463597507932075,0.0137726311860771,0.00687119603232347,0.184198405589152,0.117567433841558,-2.43844608862343,-0.00071801430226287,0.409674684822074,0.0587272720578793,-182.337334628112,4.678996651728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-2.1873224650601,0.110188778431617,-0.017433333824335,0.0192934080650622,-0.00301175716623181,-0.00129137950638114,0.526725610884336,-0.141929830503323,0.226296754281709,0.0165450243115631,-1.14568227036389,-0.00321138676111992,-69.1656227958366,2.54770770524068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-3.09104869024635,0.230706533978891,-0.0164876644475881,-0.906991558192256,-0.0297948383920774,0.00547566285612453,-0.115796510181116,-0.100306822667274,-0.200073415887754,0.0475009103363099,-0.649338162558243,-0.0237559108258814,-66.2582725897552,1.65735608818992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
