parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,41.8526677176499,1.88824657355934,4.51165164977771,
b1_pop,4.56988676836867,0.827236660080906,18.1019071589865,
h1_pop,0.0011826421988768,0.000467631536086918,39.5412523357483,
h2_pop,0.106941943241887,0.0137860836628704,12.8911849223539,
alpha1_pop,-0.00186370459464248,0.00141373687525311,75.8562746111766,
alpha2_pop,0.000159008931998052,0.00084117627542625,529.011964835129,
hcov1_pop,0,,,
beta_hcov1_score4C,0.231401488548611,0.0434410916572226,18.7730389850525,9.99646883048655e-08
hcov2_pop,0,,,
beta_hcov2_score4C,-0.126408508382704,0.0192016558141088,15.1901608995935,4.60402826973905e-11
omega_b0,27.7093638622123,1.78420726679882,6.43900479156061,
omega_b1,10.9604813756897,0.832433201950049,7.59485987354881,
e_b,0.393732681214533,0.00938610386808619,2.38387726391754,
