parameter,value,se_sa,rse_sa
b01_pop,4.49396633523984,0.140018345418634,3.11569635759547
b11_pop,-0.103292515406377,0.0115269872404307,11.1595571035141
b21_pop,-0.106962086762292,0.00989177454751314,9.24792592116888
a1_pop,3.98702968602215,0.845369620046258,21.2029928698545
b02_pop,7.40855333965182,0.00309882678207898,0.0418276907786239
b12_pop,0.00301916663274549,0.000456876429908354,15.1325344203639
b03_pop,4.1562412125443,0.052672413088052,1.26730885900166
b13_pop,-0.157589068692703,0.0121523293368835,7.71140373992588
p1_pop,0.0563989493253275,0.0200602567269077,35.5684936809613
g1_pop,0.0692301590287111,0.0224765549653752,32.4664211099873
p2_pop,0.755370664704784,0.028034768491497,3.71139227420932
g2_pop,0.123009937233859,0.0134703243098582,10.9505984742105
alpha11_pop,0.161907701025529,0.0229389042124877,14.1678895242116
alpha12_pop,-11.9042059662819,2.19008186046662,18.3975467718714
alpha13_pop,0.476027725449554,0.0977753805406797,20.539849952719
alpha21_pop,-0.0822000409107398,0.0182902846051494,22.2509434332407
alpha22_pop,4.86435265554384,1.23851515687162,25.4610478428224
alpha23_pop,-0.120225958427438,0.045469781932194,37.8202698709507
omega_b01,2.0395310519178,0.125162192854517,6.13681231951951
omega_b11,0.0949801033716119,0.00880824464295853,9.27377874974095
omega_b21,0.0488323304639046,0.00744060258522629,15.2370417601228
omega_a1,1.14429701930957,0.192967957084957,16.86345012079
omega_b02,0.0434882004929319,0.00258042169607524,5.93361340967566
omega_b12,0.00502509801377338,0.000363778795086791,7.23923780371454
omega_b03,0.770378351659571,0.0428364673770931,5.56044536880009
omega_b13,0.156314398449211,0.00911025931673816,5.8281638845306
b_1,0.316567887255505,nan,nan
a_2,0.050525183970124,0.000786626001648671,1.55689883705087
a_3,0.678804038464043,0.0126509830258789,1.86371652332899
