parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,6.91947575269461,0.169053114223744,2.44314916715924,
b1_pop,-0.0834130281151556,0.0193096153055194,23.1493997302934,
b2_pop,-0.149971401194939,0.0126596789516912,8.44139539326943,
a_pop,3.46663964689873,1.02398864494862,29.5383642157523,
h1_pop,0.001086704653355,0.000433685095649065,39.9082763021345,
h2_pop,0.107406286888641,0.0143276590301021,13.3396837793649,
alpha1_pop,2.97276721442958e-09,2.89775393105659e-09,97.4766512827213,
alpha2_pop,0.00773853155009239,0.00750131361327065,96.9345871980207,
hcov1_pop,0,,,
beta_hcov1_score4C,0.231811908215782,0.0440956272279653,19.0221579069696,1.4640272971711e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.127803118353921,0.0207104168987148,16.2049386317493,6.78773481865846e-10
omega_b0,2.29459413658358,0.128064750469259,5.58115042775864,
omega_b1,0.0954457143335834,0.0135289316540793,14.1744778679068,
omega_b2,0.0380263424349336,0.00989601469796435,26.0241034616918,
omega_a,1.27690789795556,0.182726682936363,14.3100910589499,
e_b,0.303056049725847,0.00618475869317831,2.04079697428024,
