rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha21,eta_alpha22
1,1,-1.19523918529303,-0.0017749397840342,-0.0217841535240996,0.643746444105697,-0.0733068851931611,0.00305737888493375,0,0,0,0,0,0,0,0
2,1,-0.989956121014167,-0.172310696997131,-0.0107242171059434,-0.912917128720659,-0.0461734983837117,-0.00145190684164698,0,0,0,0,0,0,0,0
3,1,-1.36076550006569,-0.000919871875680767,0.0127385100639203,0.107019282937073,-0.0441945406344111,0.00602432418519701,0,0,0,0,0,0,0,0
1,2,4.30746182462444,-0.154393562734996,-0.0119736198829679,-0.521646696299385,0.0211280207830136,-0.00696753170141608,0,0,0,0,0,0,0,0
2,2,2.50662933749616,0.106818991497077,-0.0138245460734279,-0.534073870616582,-0.00288764665107966,-0.00342051426852386,0,0,0,0,0,0,0,0
3,2,2.73328777015356,0.0540320538758916,-0.0540971434790795,-0.656360695657049,0.0180497095291736,0.000852007767627926,0,0,0,0,0,0,0,0
1,3,3.79571637432476,-0.0142467477502037,0.0290342897349677,0.541632138743242,0.0476413267181766,-0.00827490811062214,0,0,0,0,0,0,0,0
2,3,2.46743649594894,0.179669273434969,0.00988932543112275,-0.654844410873233,0.0423192338137905,0.00279750610544163,0,0,0,0,0,0,0,0
3,3,4.18470298191513,-0.0412936288144393,0.0616797506976727,0.473838470300378,-0.0228268869681276,0.00175370874861746,0,0,0,0,0,0,0,0
1,4,0.989280167336983,0.00849331574994021,0.0506213142336785,2.00457223195304,-0.067823967288656,0.000187312357883252,0,0,0,0,0,0,0,0
2,4,-0.118502988431548,-0.0494530791554071,-0.0882989131854094,0.177683514638703,-0.0661432301108515,-0.000724057005435953,0,0,0,0,0,0,0,0
3,4,0.574543052800749,-0.0988443036704372,0.0186182169545974,-0.320190057847709,-0.0861640893680073,0.000135284845137508,0,0,0,0,0,0,0,0
1,5,0.237954530788859,0.11942288439985,-0.0178002399895126,-0.0985748952188099,0.0752865329244097,0.00736610654394544,0,0,0,0,0,0,0,0
2,5,3.51594461666333,0.0853529647039798,0.0715293537288813,-0.737529019609381,0.0410469441242132,0.00905520587107856,0,0,0,0,0,0,0,0
3,5,1.24240425555399,0.116101541503019,0.0313125588295529,0.116280523981564,0.0190873989153983,0.0103141097397159,0,0,0,0,0,0,0,0
1,6,-0.851515451463587,-0.142663083469293,0.0568354101775938,-0.65240079940454,-0.00195245309729319,-0.00337009587491878,0,0,0,0,0,0,0,0
2,6,1.61029101484529,0.0519899819799334,-0.00126178186992609,0.458857639530319,0.0138032679372602,-0.000911867702394087,0,0,0,0,0,0,0,0
3,6,0.0691204252161697,-0.0396573977795738,0.00935520765064579,0.372352333705183,-0.00371862517236909,0.00185003795213957,0,0,0,0,0,0,0,0
1,7,-1.16662697783346,-0.0824305125416868,0.0241324408935297,-0.0651569971791204,0.0203676640350405,-0.00370011853195588,0,0,0,0,0,0,0,0
2,7,0.328519557959035,-0.125179627855341,0.0319919175389242,0.596528008377501,-0.0103363619606931,-0.000540692963161079,0,0,0,0,0,0,0,0
3,7,-0.479761951119171,-0.106778683171634,0.0395036237419496,0.357642337271013,-0.0381242705255129,0.00104680443948967,0,0,0,0,0,0,0,0
1,8,1.64785613196536,-0.00134216674791493,0.0152637691050962,-1.16148359875062,0.0197720129206136,0.0060094540662695,0,0,0,0,0,0,0,0
2,8,0.522011497297051,0.133844108738042,0.00389334946281045,-0.528024177354323,-0.00460433972837482,0.00646842579113667,0,0,0,0,0,0,0,0
3,8,0.525168900318683,-0.00594553040492518,-0.0393446353940229,1.08657383585256,-0.0305711896348635,0.0117987242893637,0,0,0,0,0,0,0,0
1,9,3.69414772993423,-0.116581575364838,-0.0688056737420976,-0.56274110672961,-0.057804175277643,0.00125426976652284,0,0,0,0,0,0,0,0
2,9,1.26020423701427,0.245634889366129,-0.027103960461671,-0.269457441009018,-0.0503810077312492,-0.000999314579049676,0,0,0,0,0,0,0,0
3,9,1.34402710682024,-0.0229673712112083,-0.0318526766948839,0.0305414254629304,-0.0598705088793459,-0.00470411752022363,0,0,0,0,0,0,0,0
1,10,-1.2308940604057,-0.100014664630806,0.0151121917443858,0.156618931209551,-0.0054563262591385,0.00508572215873771,0,0,0,0,0,0,0,0
2,10,-3.35049588729262,0.0696903158893373,-0.053285883165299,1.31228283471761,-0.0134435793496399,-0.00114494443571863,0,0,0,0,0,0,0,0
3,10,0.339470326699651,-0.0738610343900848,-0.0393288071940335,0.163086198792692,0.00902245021457748,-0.00228656570182092,0,0,0,0,0,0,0,0
1,11,-1.37660321377096,-0.0052366040900938,0.00721115134169015,-0.693089245246968,-0.0670694503802904,-0.00398788349102312,0,0,0,0,0,0,0,0
2,11,-1.82739033333247,-0.0514400127815005,-0.0921727716995078,-0.185302100252752,-0.0557367466164242,-0.00416732237173691,0,0,0,0,0,0,0,0
3,11,-2.22064502113653,-0.0758897063532548,-0.100192619833429,0.0689506114044696,-0.0659794008017887,-0.00393641717394982,0,0,0,0,0,0,0,0
1,12,-1.57378396944008,-0.00114982109200787,-0.0680547136498507,0.868599713290968,0.0260223605030641,0.00610145536939277,0,0,0,0,0,0,0,0
