parameter,value,se_sa,rse_sa
b01_pop,4.30522285807199,0.142114148636797,3.30097078181081
b11_pop,-0.166985673998255,0.0218200654433454,13.0670283988394
b21_pop,-0.168156213700735,0.0218861431369778,13.0153639020015
a1_pop,3.81629300931611,0.713020807040611,18.6835970220323
b02_pop,7.39722090137062,0.00288046483158676,0.038939824428564
b12_pop,0.00310228845934495,0.000463634669789019,14.9449245569806
b03_pop,4.13574227668129,0.0594685889271536,1.43791815226151
b13_pop,-0.163355348212238,0.0122027945452806,7.4700918450654
b06_pop,5.24586147826205,0.0460876263061409,0.878552102397672
b16_pop,-0.0803612964521973,0.00824537739830402,10.2603837448152
b07_pop,341.793734240983,6.7110600394785,1.9634824653476
b17_pop,-4.98343567415012,0.515179172438609,10.3378312899859
p1_pop,0.0175557113245743,0.0102229416343969,58.2314293359728
g1_pop,0.116216502594064,0.0283299387508895,24.3768639724464
p2_pop,0.710527430663988,0.0285898944700659,4.02375661180999
g2_pop,0.140079488340126,0.0158634870491636,11.3246323477749
alpha11_pop,0.180020593997143,0.034895490076744,19.3841656123509
alpha12_pop,-17.5964625916267,4.10477155538968,23.3272541797289
alpha13_pop,0.810799433291475,0.144229437157711,17.788546863212
alpha16_pop,-1.43052268620077e-05,0.000137232249964252,959.315439650373
alpha17_pop,1.36696584971817e-18,nan,nan
alpha21_pop,-0.103752624179262,0.0262531932159058,25.3036426052665
alpha22_pop,-1.98059099039233e-18,1.0203596179942,5.1517936966485e+19
alpha23_pop,-0.148551713088534,0.0431297909695655,29.0335197574336
alpha26_pop,0.0838482014766034,0.0636711386663789,75.9362008309092
alpha27_pop,4.82977541552676e-08,1.12376946758222e-05,23267.5304936443
omega_b01,2.06223408564588,0.20627146053638,10.0023300929864
omega_b11,0.126061051652106,0.016208025745635,12.857282668373
omega_b21,0.0758088426948747,0.0152434030036955,20.1076846207099
omega_a1,0.866802219910667,0.219032437917206,25.2690213391215
omega_b02,0.0388821434158128,0.00238622064135498,6.13706043886599
omega_b12,0.00482836814881937,0.000350157438472998,7.25208657833223
omega_b03,0.88821410913232,0.0478433610748137,5.38646713477126
omega_b13,0.14910677233795,0.0092457943751188,6.20078768398478
omega_b06,0.686385844131154,0.0369265157041864,5.37984808689185
omega_b16,0.0947427868804939,0.00652608001726658,6.88820778039642
omega_b07,104.105947397763,4.96695199153072,4.77105498358632
omega_b17,4.61899472147182,0.435149865645225,9.42087817555604
b_1,0.314902226002742,0.0151692838980612,4.81714089183005
a_2,0.0493975112181243,0.000787679455051492,1.5945731589054
a_3,0.712181593402487,0.0135913876702924,1.90841602706394
b_6,0.0985727276294827,0.00252787388104536,2.56447593755058
b_7,0.197116608126273,0.00479471866517852,2.43242754162401
