rep,id,b02,b12,b03,b13,h1,h2,alpha12,alpha13,alpha22,alpha23,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2
3,18,3.15219490402328,-0.224167609650633,6.49234670850983,0.0226860319851367,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-1.09232509597672,-0.0679629096506335,0.896866708509829,-0.0249670280148633,0,0,0,0,0,0,0,0
1,19,4.89061500303217,-0.16978688457451,4.85437046487768,0.0919885662376822,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,0.646095003032174,-0.0135821845745099,-0.741109535122317,0.0443355062376822,0,0,0,0,0,0,0,0
2,19,4.22311644905864,-0.458010715815157,3.60157190608084,0.0769952291773528,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,-0.021403550941356,-0.301806015815157,-1.99390809391916,0.0293421691773528,0,0,0,0,0,0,0,0
3,19,3.79496333914674,-0.231501214662393,4.07371443255296,0.0884189221608858,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,-0.449556660853263,-0.0752965146623933,-1.52176556744704,0.0407658621608858,0,0,0,0,0,0,0,0
1,20,4.18828071581706,-0.239681376598796,2.76274431181428,-0.0525322073214648,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.0562392841829351,-0.0834766765987961,-2.83273568818572,-0.100185267321465,0,0,0,0,0,0,0,0
2,20,4.54579373011142,-0.0814092123070748,4.32224091272269,-0.0587826004781728,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,0.301273730111417,0.0747954876929252,-1.27323908727731,-0.106435660478173,0,0,0,0,0,0,0,0
3,20,4.07878111423174,0.0658450060364295,3.34899439822175,-0.0353197824003726,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.165738885768261,0.222049706036429,-2.24648560177825,-0.0829728424003726,0,0,0,0,0,0,0,0
1,21,3.36590898308711,-0.180749849949597,6.5016660501449,-0.0407218995164989,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.87861101691289,-0.024545149949597,0.906186050144902,-0.0883749595164988,0,0,0,0,0,0,0,0
2,21,4.09691108910657,-0.449029627273431,5.37692894375043,-0.0476048281201736,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.147608910893433,-0.292824927273431,-0.218551056249567,-0.0952578881201736,0,0,0,0,0,0,0,0
3,21,3.82993934765421,0.089177464088838,5.53485725201393,-0.133682770776615,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.414580652345786,0.245382164088838,-0.060622747986071,-0.181335830776615,0,0,0,0,0,0,0,0
1,22,4.76869697080937,-0.00394610681074338,6.9168973245064,0.0368603643381656,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.524176970809366,0.152258593189257,1.3214173245064,-0.0107926956618343,0,0,0,0,0,0,0,0
2,22,3.9410065572783,-0.186499769963428,6.33888707205211,0.0793764370724535,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-0.303513442721699,-0.030295069963428,0.74340707205211,0.0317233770724535,0,0,0,0,0,0,0,0
3,22,4.89060080362416,0.0210198371010521,4.09213825811037,0.0460113653745567,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.646080803624164,0.177224537101052,-1.50334174188963,-0.00164169462544328,0,0,0,0,0,0,0,0
1,23,4.80962583707511,-0.20375947809791,5.21763043255638,0.0876975554220891,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,4.0244304,-1.9140324,0.565105837075107,-0.0475547780979103,-0.377849567443619,0.0400444954220891,0,0,0,0,0,0,0,0
2,23,4.45792878537193,0.322955758020637,6.4414317793341,-0.0622964377263552,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,4.0244304,-1.9140324,0.213408785371927,0.479160458020637,0.845951779334101,-0.109949497726355,0,0,0,0,0,0,0,0
3,23,4.6010819902661,-0.12378003888219,7.31794929144975,0.0175485717210555,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,4.0244304,-1.9140324,0.3565619902661,0.03242466111781,1.72246929144975,-0.0301044882789446,0,0,0,0,0,0,0,0
1,24,3.43903512092288,-0.119178158833499,7.3629482452923,0.139457044711117,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,-0.805484879077124,0.0370265411665014,1.76746824529229,0.0918039847111167,0,0,0,0,0,0,0,0
2,24,3.60913652254896,-0.246721613296426,6.97975872385258,0.0781773400934072,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,-0.635383477451045,-0.090516913296426,1.38427872385257,0.0305242800934072,0,0,0,0,0,0,0,0
3,24,3.96732002653507,-0.153179823724218,5.28877171934271,0.00941765200646885,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,-0.277199973464933,0.00302487627578242,-0.306708280657289,-0.0382354079935311,0,0,0,0,0,0,0,0
