parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,5.95527556696098,0.133384686278005,2.23977353823901,
b1_pop,-0.181781286148788,0.0987868597003973,54.3438006151746,
b2_pop,-0.279495698603393,0.0756739639287073,27.0751801572766,
a_pop,0.221625300647253,0.282390375267492,127.417932177768,
h1_pop,0.000942700603668699,0.00085352921418059,90.5408579202048,
h2_pop,0.107564220198802,0.0148044962457522,13.7634021967437,
alpha1_pop,0.492489920301076,0.301428501814505,61.2050093594262,
alpha2_pop,3.09487012271441e-05,4.67562663719915e-05,151.076667252786,
hcov1_pop,0,,,
beta_hcov1_score4C,0.234375379066938,0.0732997055917822,31.2744904706256,0.001386272281374
hcov2_pop,0,,,
beta_hcov2_score4C,-0.126309762894499,0.0220334307129927,17.4439649066527,9.88783876998411e-09
omega_b0,0.986493058569137,0.0939141315975797,9.5199992318038,
omega_b1,0.058770704348616,0.0509108957295384,86.6263154301252,
omega_b2,0.244641460404735,0.0500144827164426,20.4439928676433,
omega_a,2.21654500080207,0.582420968844597,26.2760723844472,
e_b,0.273587495894834,0.00728726695447517,2.66359649611924,
