b01_pop,1,0.24508,0.41672,-0.37255,-0.0080085,0.10067,-0.0053459,-0.0071103,0.19931,-0.020903,-0.22087,-0.031529,-0.4246,0.15009,-0.18141,-0.39338,0.35091,0.1614,0.24129,-0.27882,-0.42502,0.43667,0.027959,0.0013786,0.007701,0.02962,0.43984,-0.00030625,-0.020682
b11_pop,0.24508,1,0.8986,-0.62153,-0.0039015,0.16926,-0.0052731,-0.020224,0.32281,-0.021531,-0.35718,-0.069197,-0.7009,0.24268,-0.29651,-0.62778,0.57888,0.27181,-0.0026115,-0.82956,-0.84116,0.75195,0.040213,0.01632,0.013764,0.063311,0.69426,0.0022289,-0.03212
b21_pop,0.41672,0.8986,1,-0.66846,-0.0084036,0.19587,-0.0065163,-0.022532,0.37989,-0.030093,-0.42277,-0.074901,-0.81624,0.28566,-0.34711,-0.74057,0.67532,0.31311,0.06725,-0.8344,-0.9514,0.83471,0.049496,0.016488,0.01525,0.069167,0.82045,0.0018871,-0.037424
a1_pop,-0.37255,-0.62153,-0.66846,1,0.0081851,-0.1693,0.011194,0.004863,-0.32855,0.024368,0.37257,0.066521,0.71609,-0.24785,0.29951,0.65034,-0.58841,-0.27623,-0.055556,0.4411,0.65284,-0.85758,-0.038729,-0.00085095,-0.016373,-0.050334,-0.72649,0.00068594,0.034486
b02_pop,-0.0080085,-0.0039015,-0.0084036,0.0081851,1,-0.27606,0.0023132,-0.00067181,-0.010128,0.055884,-0.012701,-0.034674,0.0086783,0.00085291,0.014724,0.0096887,-0.025243,0.0016862,-0.00076121,0.001227,0.0089501,-0.0084341,0.014968,-0.011205,-0.0026482,-0.0021112,-0.0092214,0.00041565,0.0017034
b12_pop,0.10067,0.16926,0.19587,-0.1693,-0.27606,1,-0.0057524,0.012915,0.20523,-0.10539,-0.1327,0.055134,-0.22768,0.13354,-0.15746,-0.21261,0.25268,0.051575,0.011418,-0.15613,-0.20623,0.20259,0.019398,0.019716,0.0071222,0.021398,0.2156,-0.0044398,-0.012379
b03_pop,-0.0053459,-0.0052731,-0.0065163,0.011194,0.0023132,-0.0057524,1,-0.17271,0.00033354,-0.029936,0.020708,0.036891,0.013803,-0.0023758,0.00050551,0.010221,-0.0090322,-0.026231,-0.0002596,0.0056396,0.0082628,-0.011704,-0.0018922,0.0034685,-0.0073621,0.023003,-0.013106,0.00077806,0.0045364
b13_pop,-0.0071103,-0.020224,-0.022532,0.004863,-0.00067181,0.012915,-0.17271,1,-0.075317,0.071057,0.030894,-0.094217,0.019056,-0.025475,0.047885,0.030498,-0.035199,0.085086,-0.0012039,0.017402,0.022247,-0.011531,0.0019356,-0.012039,0.025008,-0.073213,-0.015586,-0.00067241,-0.0070556
p1_pop,0.19931,0.32281,0.37989,-0.32855,-0.010128,0.20523,0.00033354,-0.075317,1,-0.36824,-0.3019,-0.018191,-0.49508,0.71244,-0.78606,-0.43511,0.40359,0.17568,0.024637,-0.32275,-0.40453,0.40226,0.060569,-0.027103,0.011902,-0.0058146,0.44324,-0.017201,-0.02404
g1_pop,-0.020903,-0.021531,-0.030093,0.024368,0.055884,-0.10539,-0.029936,0.071057,-0.36824,1,0.061024,-0.0027924,0.051479,-0.043111,0.094448,0.063877,-0.055549,-0.019551,-0.0064589,0.033359,0.033945,-0.034876,-0.030811,0.045991,-0.015629,0.033677,-0.038528,0.0023808,0.0025795
p2_pop,-0.22087,-0.35718,-0.42277,0.37257,-0.012701,-0.1327,0.020708,0.030894,-0.3019,0.061024,1,0.3625,0.52009,-0.22376,0.27425,0.52092,-0.37551,-0.34973,-0.024986,0.35523,0.44967,-0.45,-0.035916,-0.0018089,-0.018683,-0.013791,-0.49583,0.0034739,0.028677
g2_pop,-0.031529,-0.069197,-0.074901,0.066521,-0.034674,0.055134,0.036891,-0.094217,-0.018191,-0.0027924,0.3625,1,0.077235,-0.014623,0.033936,0.049483,0.13851,-0.64736,0.001819,0.053459,0.078551,-0.075152,-0.0087556,0.0039267,-0.021207,0.011059,-0.083232,0.0038638,0.017904
alpha11_pop,-0.4246,-0.7009,-0.81624,0.71609,0.0086783,-0.22768,0.013803,0.019056,-0.49508,0.051479,0.52009,0.077235,1,-0.38051,0.4417,0.89345,-0.81881,-0.37798,-0.049947,0.67845,0.86633,-0.86432,-0.057601,-0.013317,-0.016228,-0.059013,-0.94779,-0.0015844,0.043036
alpha12_pop,0.15009,0.24268,0.28566,-0.24785,0.00085291,0.13354,-0.0023758,-0.025475,0.71244,-0.043111,-0.22376,-0.014623,-0.38051,1,-0.45898,-0.34264,0.25948,0.11554,0.018085,-0.23956,-0.30425,0.30279,0.076447,0.00857,0.011104,-0.0005375,0.33589,-0.037277,-0.015799
alpha13_pop,-0.18141,-0.29651,-0.34711,0.29951,0.014724,-0.15746,0.00050551,0.047885,-0.78606,0.094448,0.27425,0.033936,0.4417,-0.45898,1,0.37847,-0.3801,-0.19213,-0.022247,0.29487,0.36933,-0.36665,-0.049297,0.022101,-0.015393,-0.0073924,-0.40329,0.0081617,0.029709
alpha21_pop,-0.39338,-0.62778,-0.74057,0.65034,0.0096887,-0.21261,0.010221,0.030498,-0.43511,0.063877,0.52092,0.049483,0.89345,-0.34264,0.37847,1,-0.73569,-0.30431,-0.051651,0.62031,0.78782,-0.78899,-0.053325,-0.011186,-0.014967,-0.051651,-0.86921,-6.6909e-05,0.038894
alpha22_pop,0.35091,0.57888,0.67532,-0.58841,-0.025243,0.25268,-0.0090322,-0.035199,0.40359,-0.055549,-0.37551,0.13851,-0.81881,0.25948,-0.3801,-0.73569,1,0.21945,0.041746,-0.56297,-0.71664,0.71179,0.04592,0.019535,0.010481,0.053538,0.77984,0.011991,-0.035202
alpha23_pop,0.1614,0.27181,0.31311,-0.27623,0.0016862,0.051575,-0.026231,0.085086,0.17568,-0.019551,-0.34973,-0.64736,-0.37798,0.11554,-0.19213,-0.30431,0.21945,1,0.016832,-0.25651,-0.33376,0.33192,0.023342,0.0016611,0.026843,-0.0081026,0.3655,0.00056063,-0.035274
omega_b01,0.24129,-0.0026115,0.06725,-0.055556,-0.00076121,0.011418,-0.0002596,-0.0012039,0.024637,-0.0064589,-0.024986,0.001819,-0.049947,0.018085,-0.022247,-0.051651,0.041746,0.016832,1,-0.055791,-0.072107,0.099524,0.012973,-0.0034838,0.00069901,0.0047218,0.045363,-0.0033341,-0.004597
omega_b11,-0.27882,-0.82956,-0.8344,0.4411,0.001227,-0.15613,0.0056396,0.017402,-0.32275,0.033359,0.35523,0.053459,0.67845,-0.23956,0.29487,0.62031,-0.56297,-0.25651,-0.055791,1,0.82279,-0.7023,-0.045948,-0.013603,-0.012056,-0.060847,-0.68528,-0.0023799,0.031226
