rep,id,b01,b11,b21,a1,b03,b13,p1,g1,p2,g2,alpha11,alpha13,alpha21,alpha23,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,5.4008842316566,-0.010063982282617,-0.125217886721319,0.883356860576507,6.90982856789605,0.0227030919205379,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,0.550564504259896,0.143992300085394,0.0313094069369013,-1.60264777484034,2.74519717090325,0.168532378537124,0,0,0,0,0,0,0,0
2,1,4.46467863870579,-0.179077339001972,-0.191454080247059,13.1955715379991,6.35759936784703,0.140495606358374,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,-0.385641088690915,-0.0250210566339604,-0.034926786588839,1.10125952332701,2.19296797085423,0.28632489297496,0,0,0,0,0,0,0,0
3,1,3.99233377119214,-0.241956350222495,-0.149628263103814,1.26707505434577,7.17509617261607,-0.11106981372684,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,-0.857985956204564,-0.0879000678544832,0.00689903055440608,-1.2419106230041,3.01046477562327,0.0347594728897465,0,0,0,0,0,0,0,0
1,2,3.34740502743654,-0.108252783105887,-0.198429818778023,7.43012824120865,3.06738532669283,-0.399859020364036,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,-1.50291469996016,0.0458034992621243,-0.0419025251198033,0.526921358070548,-1.09724607029997,-0.25402973374745,0,0,0,0,0,0,0,0
2,2,2.09993935250081,-0.080708114169193,-0.177322800098002,11.7263638198632,2.51886550054806,-0.177211596170429,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,-2.75038037489589,0.0733481681988184,-0.0207955064397821,0.983217864396556,-1.64576589644474,-0.0313823095538425,0,0,0,0,0,0,0,0
3,2,3.84386742395586,-0.0616425952731568,-0.213654746598682,4.21895713325963,3.48740353804076,-0.407847762864068,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,-1.00645230344084,0.0924136870948546,-0.0571274529404624,-0.0390337877430216,-0.677227858952039,-0.262018476247482,0,0,0,0,0,0,0,0
1,3,5.2927990979985,-0.337945573519898,-0.198604214731956,5.74373659686418,3.89471149141373,0.144349971034945,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,0.442479370601797,-0.183889291151887,-0.0420769210737358,0.269488213171984,-0.269919905579071,0.290179257651531,0,0,0,0,0,0,0,0
2,3,6.86347314273618,-0.292458076304896,-0.0236935533772803,3.00284094901713,4.5621402494968,-0.158175101826493,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,2.01315341533948,-0.138401793936885,0.13283374028094,-0.379062936862288,0.397508852504007,-0.0123458152099067,0,0,0,0,0,0,0,0
3,3,5.68959825979817,-0.238277690381362,-0.134292270061422,2.46520141199733,4.92266848888523,-0.0790346476783614,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,0.83927853240147,-0.0842214080133506,0.0222350235967976,-0.576348247552874,0.758037091892432,0.0667946389382249,0,0,0,0,0,0,0,0
1,4,8.67191714295658,-0.302317183088267,-0.196454457518155,3.81111275207649,4.24091001081201,-0.0223441100610635,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,3.82159741555988,-0.148260900720256,-0.0399271638599354,-0.140700553020992,0.0762786138192126,0.123485176555523,0,0,0,0,0,0,0,0
2,4,7.14900197729317,-0.230906916088829,-0.0160378561934382,62.1196838929773,4.19214847347435,-0.15320804976796,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,2.29868224989646,-0.0768506337208171,0.140489437464782,2.6504411491856,0.0275170764815513,-0.00737876315137384,0,0,0,0,0,0,0,0
3,4,8.74952855792911,-0.223479752498126,-0.0782749760414078,3.64029725897881,4.67988299271998,-0.287393138724946,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,3.89920883053241,-0.069423470130115,0.0782523176168121,-0.186556417561681,0.515251595727184,-0.14156385210836,0,0,0,0,0,0,0,0
1,5,3.60627225693266,-0.151074272354969,-0.272352591293069,3.23475444850314,3.97096252100419,0.0807848733305504,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,-1.24404747046404,0.00298201001304227,-0.115825297634849,-0.304668739994434,-0.193668875988612,0.226614159947137,0,0,0,0,0,0,0,0
2,5,3.69647520782906,-0.0537850884742299,-0.108138592657799,1.63612861032191,3.96463039317839,0.162642582322,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,-1.15384451956764,0.100271193893782,0.0483887010004213,-0.986288912673633,-0.200001003814406,0.308471868938586,0,0,0,0,0,0,0,0
3,5,6.51447548162949,-0.283450015885897,-0.177030431158036,5.08154797649036,3.65012882431248,0.158381116917004,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,1.66415575423279,-0.129393733517885,-0.0205031374998163,0.146994174523735,-0.514502572680316,0.30421040353359,0,0,0,0,0,0,0,0
1,6,5.84191052311741,-0.155539794495894,-0.213023457673839,2.44375786540936,3.57688355214683,-0.0796114539738567,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,0.991590795720708,-0.00148351212788228,-0.0564961640156192,-0.585084797102386,-0.587747844845966,0.0662178326427296,0,0,0,0,0,0,0,0
2,6,6.1239328547754,-0.106627098437565,-0.228580781862615,1.15410478380284,4.08044974775153,-0.185972875953708,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108,1.2736131273787,0.0474291839304467,-0.0720534882043947,-1.33529679594439,-0.0841816492412626,-0.0401435893371214,0,0,0,0,0,0,0,0
