rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,0.626951499920777,-0.00360258139676363,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,5.54368234601892,-2.26460736723331,0.0128026390324453,-0.000356343618027434,0,0,0,0,0,0
2,1,0.633254452515516,-0.00568591083298816,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,5.54368234601892,-2.26460736723331,0.0191055916271843,-0.00243967305425196,0,0,0,0,0,0
3,1,0.631891847511345,-0.00429264229081669,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,5.54368234601892,-2.26460736723331,0.0177429866230132,-0.00104640451208049,0,0,0,0,0,0
4,1,0.61588265524356,-0.00483320568807276,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,5.54368234601892,-2.26460736723331,0.00173379435522869,-0.00158696790933656,0,0,0,0,0,0
5,1,0.615275931777628,-0.00566345099336331,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,5.54368234601892,-2.26460736723331,0.00112707088929698,-0.00241721321462711,0,0,0,0,0,0
6,1,0.64137728851571,-0.0058449372045343,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,5.54368234601892,-2.26460736723331,0.0272284276273782,-0.0025986994257981,0,0,0,0,0,0
7,1,0.596251395892813,-0.0017641142157549,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,5.54368234601892,-2.26460736723331,-0.0178974649955183,0.0014821235629813,0,0,0,0,0,0
8,1,0.615789826878591,-0.00083440352643026,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,5.54368234601892,-2.26460736723331,0.00164096599025965,0.00241183425230594,0,0,0,0,0,0
9,1,0.630274323975857,-0.00710817436546147,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,5.54368234601892,-2.26460736723331,0.016125463087526,-0.00386193658672527,0,0,0,0,0,0
10,1,0.618175989292263,-0.00368550192663437,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,5.54368234601892,-2.26460736723331,0.00402712840393116,-0.000439264147898168,0,0,0,0,0,0
1,2,0.613151209367988,-0.011643400658093,2.24705649587925e-05,0.0281751968530688,84.8629538027351,-62.856798239039,2.51985561182678,-1.02936698510605,-0.000997651520343812,-0.00839716287935676,0,0,0,0,0,0
