parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,2.01722893823604,0.100287566842965,4.97155106899575,
b1_pop,-1.51190062161893,0.672780156142393,44.4989668316947,
b2_pop,-0.751229529044655,0.233983195773105,31.1466984092948,
a_pop,0.715909382726782,0.501757630892716,70.086751619542,
h1_pop,0.00108597106866863,0.000423534539804991,39.0005362043605,
h2_pop,0.107169442687045,0.0131744969789549,12.2931468603667,
alpha1_pop,-1.29060540578863e-09,1.50055531495349e-08,1162.6755228385,
alpha2_pop,0.100835133383007,0.074422722945459,73.8063415484121,
hcov1_pop,0,,,
beta_hcov1_score4C,0.231875823446574,0.0429296888663054,18.514085784453,6.61622951980689e-08
hcov2_pop,0,,,
beta_hcov2_score4C,-0.127278857229182,0.0189525910245208,14.8906043290396,1.87236892656983e-11
omega_b0,0.29789250138319,0.067718379836178,22.732488908497,
omega_b1,0.558468985269191,0.197318842995894,35.3321040560172,
omega_b2,0.228142174440003,0.0977527550702064,42.8472970024723,
omega_a,1.07846464319527,0.8458139962435,78.427605539068,
e_b,0.620789457058318,0.0146086983229211,2.35324523585598,
