parameter,value,se_sa,rse_sa
b01_pop,4.64923308189022,0.124321321070661,2.6740178193027
b11_pop,-0.152070044090848,0.0169438166361086,11.1421133185088
b21_pop,-0.157177775998092,0.0178974569231105,11.3867605069865
a1_pop,3.86307085977489,0.652698644294377,16.8958496488053
b02_pop,7.40629922182908,0.00299201924429663,0.0403983035883569
b12_pop,0.002301738099679,0.000455173612866345,19.7752130413892
b03_pop,4.13470483867006,0.062873328783211,1.52062435497655
b13_pop,-0.151917218646551,0.011499053904223,7.56928938448817
b04_pop,5.09936797852316,0.0996660364420662,1.95447821890529
b14_pop,0.0119276275280423,0.00817442870933537,68.5335678878046
b06_pop,5.23446111688203,0.0482972456343629,0.922678467867418
b16_pop,-0.0651231748635218,0.00754277916479302,11.5823271525081
p1_pop,0.0363190127234475,0.014292894079685,39.3537516796471
g1_pop,0.104890398977617,0.0328414139534004,31.3102193084504
p2_pop,0.779166381159442,0.0267308567511583,3.43069944976083
g2_pop,0.142474837885753,0.0136524704146436,9.58237301213228
alpha11_pop,0.172706591471816,0.0514928470233785,29.8152181596274
alpha12_pop,-6.39562870482962,3.82442905700323,59.797546629235
alpha13_pop,0.749418395026305,0.134605435995351,17.9613199901006
alpha14_pop,-0.118350018360904,0.0445988457444238,37.6838519859129
alpha16_pop,-1.19782385777404e-09,3.23332455575315e-06,269933.223885
alpha21_pop,-0.0883292274757627,0.0247909698416341,28.0665534502005
alpha22_pop,2.86008170428152,1.74101669198731,60.8729704952493
alpha23_pop,-0.229512646922419,0.0474146930591905,20.6588585400341
alpha24_pop,1.19418192869595e-10,2.9839951620038e-08,24987.7769065081
alpha26_pop,-4.86254881207923e-13,5.61229476863201e-10,115418.785199448
omega_b01,1.70945011916458,0.0914813072100117,5.35150491871149
omega_b11,0.116484595012845,0.0122099421199632,10.4820230680433
omega_b21,0.0842171252104842,0.0137670105480656,16.3470440408144
omega_a1,0.954409939721071,0.128857588403496,13.5012831531443
omega_b02,0.0414635372657293,0.00245567230997703,5.92248629015717
omega_b12,0.00483723138121456,0.000360940134001681,7.46170909672413
omega_b03,0.963124687201143,0.0497014602996308,5.1604388258455
omega_b13,0.142452232351645,0.00914944580456558,6.42281672496369
omega_b04,1.63431626145507,0.0736520655310073,4.50659809659074
omega_b14,0.0841080895102964,0.00654575215286404,7.78254766096276
omega_b06,0.729285671484847,0.0392288716739465,5.37908164218767
omega_b16,0.0869028002220537,0.00593357407967635,6.82782840658172
b_1,0.321695505888659,0.00677398218632304,2.10571240888505
a_2,0.0493091361149575,0.000788708942201794,1.5995188809697
a_3,0.699054115963461,0.0133798312067526,1.91399076283415
a_4,0.70571250966354,0.0171613710071264,2.43177933962207
b_6,0.0992972154198294,0.00247156941786942,2.48906216294143
