parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,12.640111336106,2.06166408859875,16.3104899456834,
b1_pop,0.597918220315009,0.404194395000904,67.6002806517516,
h1_pop,0.000912416808620618,0.000392988110781684,43.0711169575886,
h2_pop,0.143701630134248,0.0202371707224271,14.0827704623262,
alpha1_pop,0.00923550274053771,0.00768346321105303,83.1948560561597,
alpha2_pop,-0.0241117518099033,0.00828803082718887,34.373408006733,
hcov1_pop,0,,,
beta_hcov1_score4C,0.234532962468744,0.0441522049744892,18.8255861818883,1.08476470250807e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.12607849845359,0.0214844612126827,17.0405433727395,4.40133529622244e-09
omega_b0,17.1928495922637,2.77074284222628,16.1156696413667,
omega_b1,1.95248144115207,0.30381040977686,15.5602201062457,
e_b,0.752411972471964,0.0365749671798507,4.86102939852058,
